NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-EIN6VO7L,05/01/2023,12:08,346,EXITOSA,España,Eladio,Pareja,Bou,México,X9382404Z,Chile,08/12/1999,False,Victoria,Pareja,Ferrer,México,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-SK9JKEOL,05/01/2023,13:35,1360,EXITOSA,España,Augusto,Arjona,,República Árabe Siria,X8766363M,Sri Lanka,16/02/1995,False,Vanesa,Arjona,Castrillo,República Árabe Siria,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-O3H57PJ7,05/02/2023,18:19,1011,EXITOSA,España,Juan Bautista,Simó,Torres,Cuba,X3724539B,Chad,16/02/1930,False,Rosa,Simó,Miguel,Cuba,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-LOOIUY2F,05/02/2023,09:01,2149,EXITOSA,España,Nando,Peralta,Galvez,Palau,Z1563193A,Panamá,09/12/1922,False,Julieta,Peralta,Cabrero,Palau,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-EMXOH6B6,05/02/2023,14:58,1549,EXITOSA,España,Rocío,Peinado,Ramirez,Maldivas,Z9516726K,Bahrein,24/01/1979,False,Felisa,Peinado,Escolano,Maldivas,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-FGIIUJBA,05/03/2023,21:21,2404,EXITOSA,España,Macarena,Moll,Domínguez,Estados Unidos de América,X9614235M,Eslovaquia,13/08/2006,False,Consuelo,Moll,,Estados Unidos de América,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-I4VQK37F,05/03/2023,10:56,144,EXITOSA,España,Nazaret,Arcos,Conesa,Bélgica,X8671622R,Federación de Rusia,19/07/1959,False,Nicolasa,Arcos,Bou,Bélgica,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-A0OHQD5N,05/07/2023,14:36,1263,EXITOSA,España,Lupe,Sancho,Perez,Noruega,Y5177780B,Burundi,10/10/2020,False,Estela,Sancho,Múgica,Noruega,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-IRBZJTRG,05/07/2023,13:02,91,EXITOSA,España,Filomena,Madrigal,Pi,Dinamarca,Y7524776H,Guatemala,03/12/1961,False,Efraín,Madrigal,Cárdenas,Dinamarca,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-5EIKP9PR,05/08/2023,17:06,1305,EXITOSA,España,Bautista,Lago,,Israel,Y0053668T,Mali,15/01/1989,False,Nerea,Lago,Vazquez,Israel,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-YSBWPA70,05/10/2023,15:16,2417,EXITOSA,España,Vicenta,Acevedo,Escamilla,Niger,X0961077E,Afganistán,23/10/1965,False,Luna,Acevedo,,Niger,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-9615R9OG,05/12/2023,11:38,2702,EXITOSA,España,Elisabet,Ramírez,,Eslovaquia,Y4232262T,Malasia,18/02/1996,False,Lázaro,Ramírez,Real,Eslovaquia,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-YMF6P06E,06/01/2023,20:48,272,EXITOSA,España,Elisabet,Tamayo,Calvet,Hungría,Y7528117R,Camboya,19/01/1961,False,Julio,Tamayo,Villalobos,Hungría,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-UTFLQZ15,06/01/2023,19:40,550,EXITOSA,España,Ricarda,Pelayo,Vidal,República Árabe Siria,Z4677002A,Swazilandia,24/01/1958,False,Purificación,Pelayo,,República Árabe Siria,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-QYCCWCS8,06/02/2023,10:17,374,EXITOSA,España,Fabricio,Llamas,Huguet,Suiza,X1734718N,Pakistán,05/02/2015,False,Teófilo,Llamas,Bonilla,Suiza,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-JU4NFURT,06/02/2023,16:40,456,EXITOSA,España,Ernesto,Ibañez,Torre,Perú,Y1010414S,Luxemburgo,01/11/1927,False,Leire,Ibañez,Llanos,Perú,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-GA0N4GZ9,06/03/2023,15:59,569,EXITOSA,España,Marco,Santos,Santana,Finlandia,Y8259181X,Austria,02/02/1972,False,Tristán,Santos,Priego,Finlandia,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-LHPYCZDY,06/03/2023,19:30,330,EXITOSA,España,Melania,Solera,Valbuena,Mauritania,Y8793179V,Estados Unidos de América,31/12/2013,False,Vicente,Solera,Roman,Mauritania,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-7E19KTGY,06/04/2023,11:36,215,EXITOSA,España,Duilio,Redondo,Codina,Bolivia,Z4051100T,Indonesia,02/02/1981,False,Manuela,Redondo,Bárcena,Bolivia,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-J6P4X0QM,06/04/2023,13:34,1420,EXITOSA,España,Germán,Robledo,Carrión,Cuba,Y1319812V,Honduras,21/10/1944,False,Severino,Robledo,Piña,Cuba,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-QNBUPBDR,06/04/2023,20:03,595,EXITOSA,España,Marino,Chamorro,Cano,Austria,Y5053023Y,San Vicente y las Granadinas,23/05/2000,False,Pepita,Chamorro,,Austria,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-OK4N8RAH,06/04/2023,08:29,1742,EXITOSA,España,Bernardo,Acedo,Juárez,Barbados,Z8144446J,Reino Unido de Gran Bretaña e Irlanda del Norte,10/02/1995,False,Silvia,Acedo,Sans,Barbados,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-4EB5HA6Q,06/06/2023,16:30,1008,EXITOSA,España,Américo,Anguita,Heredia,Finlandia,Y4321722J,Ecuador,30/01/1933,False,Humberto,Anguita,Varela,Finlandia,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-BX6MH9CH,06/06/2023,10:10,1231,EXITOSA,España,Isidro,Ríos,Pascual,Filipinas,X9708573C,Omán,07/10/1961,False,Óscar,Ríos,Villa,Filipinas,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-TLWA0QQ4,06/07/2023,17:33,1280,EXITOSA,España,Rocío,Peinado,Ramirez,Maldivas,Z9516726K,Bahrein,24/01/1979,False,Felisa,Peinado,Escolano,Maldivas,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-NSP6BWPD,06/07/2023,10:52,1174,EXITOSA,España,Ignacio,Perales,,Singapur,Z2989272J,Suriname,03/09/1936,False,Humberto,Perales,,Singapur,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-SESFGUZ4,06/07/2023,19:58,2378,EXITOSA,España,América,Sarabia,Almansa,Eslovenia,Y7365022E,Reino Unido de Gran Bretaña e Irlanda del Norte,06/08/2018,False,Ainoa,Sarabia,,Eslovenia,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-B1PKK47E,06/07/2023,15:35,1891,EXITOSA,España,Ernesto,Ibañez,Torre,Perú,Y1010414S,Luxemburgo,01/11/1927,False,Leire,Ibañez,Llanos,Perú,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-WMESJB61,06/07/2023,20:47,2782,EXITOSA,España,Gema,Ramón,Río,Luxemburgo,X0330354M,Italia,31/08/1995,False,Paulino,Ramón,Quintero,Luxemburgo,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-9WY3ON82,06/08/2023,13:05,2947,FALLIDA,España,Marina,Pardo,Aguirre,Irlanda,Y8478906Q,Bosnia y Herzegovina,30/12/2022,False,Hilario,Pardo,Asenjo,Irlanda,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-286C239U,06/11/2023,10:03,455,EXITOSA,España,Lalo,Ribes,Verdú,Islas Salomón,X3070927J,Andorra,31/07/2021,False,Miguel Ángel,Ribes,Bayo,Islas Salomón,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-T5O0ZUVB,07/01/2023,15:59,1599,EXITOSA,España,Ileana,Quirós,Azcona,Ecuador,Y3485867R,Tayikistán,01/10/1962,False,Ester,Quirós,Aragón,Ecuador,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-TE5PN37S,07/02/2023,14:45,120,EXITOSA,España,Elpidio,Martínez,Rodriguez,Micronesia,Y7378622Y,Cabo Verde,19/09/1912,False,Severino,Hervia,Carbajo,Micronesia,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-JCNER08G,07/03/2023,13:17,246,EXITOSA,España,Rosa María,Azorin,Peiró,Kuwait,Y2671292V,Canadá,10/01/1961,False,Hipólito,Azorin,Izaguirre,Kuwait,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-AXQNEWGE,07/04/2023,16:31,1334,EXITOSA,España,Matías,Navarro,Jordán,Argelia,X6795607G,Polonia,23/03/1976,False,Joaquina,Navarro,Villalonga,Argelia,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-CP1BHIRN,07/05/2023,19:47,175,EXITOSA,España,Juan Manuel,Valls,,Dinamarca,Y3838232Y,Lituania,06/10/1994,False,Ale,Valls,Ferrer,Dinamarca,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-HIH0ITT4,07/05/2023,21:41,1787,EXITOSA,España,Celestino,Rincón,Lucena,Líbano,Y7546912M,Belarús,19/01/1933,False,Iván,Rincón,Mariscal,Líbano,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-R7QHSZ6O,07/06/2023,11:07,2042,EXITOSA,España,Teresita,Rovira,,Italia,Y6091153P,Burkina Faso,01/06/1909,False,Esperanza,Alcalá,Jiménez,Letonia,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-TDC28NET,07/07/2023,21:48,2054,EXITOSA,España,Matías,Navarro,Jordán,Argelia,X6795607G,Polonia,23/03/1976,False,Joaquina,Navarro,Villalonga,Argelia,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-MY5THT6M,07/08/2023,18:36,695,EXITOSA,España,José Manuel,Leon,Chaves,Liberia,Y2424436C,Kirguistán,24/10/1917,False,Dolores,Leon,Arenas,Liberia,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-43QCC414,07/08/2023,14:15,1612,EXITOSA,España,Anna,Sureda,Palacio,Tonga,Z9265225W,Papua Nueva Guinea,09/05/1943,False,Paz,Sureda,Roda,Tonga,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-WC59IRT7,07/08/2023,16:44,1761,EXITOSA,España,Alejandra,Saura,Téllez,Bahrein,Z7978767A,Sri Lanka,27/10/1977,False,Seve,Saura,Duque,Bahrein,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-VA2GLDDW,07/09/2023,13:12,1966,EXITOSA,España,Florinda,Romeu,,Gambia,Y4560972V,Albania,15/01/1916,False,Amador,Aguilera,Quintanilla,Túnez,Lugo,Sujeto_Obligado12,Agente6505,False
TXN-5BAC0HD1,07/10/2023,14:52,917,EXITOSA,España,Amílcar,Cañas,Gutiérrez,Angola,Y4027992Q,República Unida de Tanzanía,16/05/2011,False,Luisina,Cañas,Llabrés,Angola,Lugo,Sujeto_Obligado12,Agente6505,False
