NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-9Y6G8YHH,01/03/2023,20:09,368,EXITOSA,España,Ofelia,Arco,Cuervo,Malta,Z0727395W,Senegal,26/11/2022,False,Daniela,Perez,Coll,Malta,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-3HMKVEIM,01/03/2023,12:08,736,EXITOSA,España,Beatriz,Gámez,,Rwanda,Y4436927B,Federación de Rusia,14/02/1965,False,Jose Manuel,Gámez,Barco,Rwanda,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-AJ53TTJU,01/03/2023,15:44,253,EXITOSA,España,Odalis,Muñoz,Aguado,Estados Unidos de América,Z8316239L,Madagascar,19/05/1991,False,Hugo,Muñoz,Vives,Estados Unidos de América,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-5142CXTD,01/03/2023,19:03,1430,EXITOSA,España,Ani,Villalonga,Barba,Georgia,X4745919F,Suiza,25/07/2006,False,Nicolás,Villalonga,,Georgia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-B9LMJRIA,01/04/2023,12:02,1239,CANCELADA,España,Julie,Sarmiento,Castell,Mónaco,Z1027154W,Belarús,01/10/1940,False,Maxi,Sarmiento,Gargallo,Mónaco,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-TQLELSL5,01/04/2023,16:38,2960,EXITOSA,España,Américo,Anguita,Heredia,Finlandia,Y4321722J,Ecuador,30/01/1933,False,Humberto,Anguita,Varela,Finlandia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-WPY7OA24,01/04/2023,09:56,2768,EXITOSA,España,Ainoa,Robles,Busquets,Eslovenia,Y0961710W,Namibia,01/05/1998,False,Édgar,Castells,Portero,Nauru,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-KB6XNDR6,01/04/2023,16:29,815,EXITOSA,España,Clemente,Isern,Porta,Irán,Z8961404B,Ghana,20/11/1978,False,Ismael,Isern,,Irán,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-HCC3RZP2,01/04/2023,09:49,797,EXITOSA,España,Jonatan,Morell,Montes,República de Moldova,Z2143331N,Polonia,24/05/1967,False,Andrés,Morell,,República de Moldova,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-PV5X62YH,01/04/2023,18:38,96,CANCELADA,España,Agapito,Torres,Galindo,Angola,Y4075136X,Panamá,26/06/1966,False,Isidora,Torres,Mateos,Angola,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-RLHELSBL,01/05/2023,17:18,2301,EXITOSA,España,Inmaculada,Bayón,Aguilera,Luxemburgo,X4788863X,República Dominicana,30/04/1979,False,Ramón,Bayón,,Luxemburgo,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-PA03T9ME,01/05/2023,21:30,2961,CANCELADA,España,Elisabet,Ramírez,,Eslovaquia,Y4232262T,Malasia,18/02/1996,False,Lázaro,Ramírez,Real,Eslovaquia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-2VR4TRKJ,01/05/2023,15:25,2353,EXITOSA,España,Hermenegildo,Piquer,Valverde,Chile,Y5580012L,Estados Unidos de América,04/08/1915,False,Virgilio,Piquer,Cerezo,Chile,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-64TJCTV6,01/06/2023,13:33,2255,EXITOSA,España,Eugenio,Velázquez,Trillo,Lesotho,Z4853657H,Eslovenia,23/07/1985,False,Primitivo,Velázquez,Taboada,Lesotho,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-QNMNP4JH,01/06/2023,09:34,1408,EXITOSA,España,Liliana,Pino,Manzanares,Lituania,X0340805Z,Albania,08/03/2001,False,Ciríaco,Pino,Girón,Lituania,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-M0X72FFP,01/06/2023,21:14,2849,EXITOSA,España,Maximino,Pera,Coello,Tayikistán,X1930156L,Barbados,26/02/1932,False,Rodolfo,Pera,Mancebo,Tayikistán,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-2YP460NI,01/07/2023,13:11,2824,EXITOSA,España,Enrique,Borrell,Olivera,Chad,X6236429W,Irán,07/08/1958,True,Albert,Borrell,,Chad,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-DXTD6QQG,01/08/2023,14:18,1719,EXITOSA,España,Marcio,Pagès,Mendoza,Angola,X3898191J,Arabia Saudita,02/02/1952,False,Luisa,Pagès,Garmendia,Angola,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-S3GKKI8D,01/08/2023,13:06,1302,EXITOSA,España,Socorro,Montes,Murcia,Malawi,X4246597S,Islas Marshall,08/12/1954,False,Cristian,Uría,Calvet,Islas Salomón,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-3W5RCS1G,01/08/2023,11:20,173,EXITOSA,España,Encarnación,Seco,Vazquez,Argelia,Y1749997X,Samoa,17/12/1992,False,Desiderio,Seco,Tudela,Argelia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-UHD0JJNR,01/08/2023,16:56,1591,EXITOSA,España,Noemí,Caro,,Egipto,X7320193Y,Guinea,07/01/1993,False,José Antonio,Vallés,Amores,República Checa,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-ZRX3P755,01/08/2023,12:09,1666,EXITOSA,España,Teodora,González,Escrivá,Italia,X8719809A,Uzbekistán,17/12/2021,False,Eduardo,González,Mir,Italia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-926R79I4,01/08/2023,19:46,163,EXITOSA,España,Américo,Anguita,Heredia,Finlandia,Y4321722J,Ecuador,30/01/1933,False,Humberto,Anguita,Varela,Finlandia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-ASL4HXMU,01/09/2023,12:07,104,EXITOSA,España,Crescencia,Osuna,Gallo,Niger,Y5314190P,Kenya,19/08/1920,False,Nazario,Osuna,Ortuño,Niger,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-TWO0O53K,01/09/2023,18:02,1545,FALLIDA,España,Che,Sierra,Farré,Nicaragua,X9944955P,Fiji,20/04/1918,False,Yago,Sierra,Ballesteros,Nicaragua,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-D312QXEL,01/10/2023,09:15,1994,FALLIDA,España,José Manuel,Leon,Chaves,Liberia,ZZZE24EB,Kirguistán,24/10/1917,False,Dolores,Leon,Arenas,Liberia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-F0HK9A6H,01/10/2023,14:44,2778,EXITOSA,España,Marco,Santos,Santana,Finlandia,Y8259181X,Austria,02/02/1972,False,Tristán,Santos,Priego,Finlandia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-NDGN0ECY,01/10/2023,19:28,1746,CANCELADA,España,Ignacio,Gascón,,Ghana,Z5555714T,Burundi,02/10/1986,False,Emigdio,Gascón,Aparicio,Ghana,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-UULL50DQ,01/10/2023,15:50,2978,EXITOSA,España,Leyre,Puig,,San Vicente y las Granadinas,Z8167738Y,Gambia,18/12/1954,False,Caridad,Puig,Pérez,San Vicente y las Granadinas,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-UKDAS4UX,01/11/2023,17:03,2553,EXITOSA,España,Severo,Lobo,Lerma,Indonesia,X1654143Y,Egipto,28/03/1924,False,Florentina,Lobo,Larrea,Indonesia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-V8WC5G6S,01/12/2023,14:45,464,EXITOSA,España,Loreto,Bauzà,Quiroga,Alemania,X9840244Q,Eslovaquia,19/01/1925,False,Manuelita,Bauzà,Cases,Alemania,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-CJ9VXZGL,01/12/2023,13:28,2238,EXITOSA,España,Octavio,Rosales,,Chipre,Z9326552B,Uganda,16/04/1918,False,Cristian,Benavent,Beltran,Fiji,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-C0V6576N,01/12/2023,20:47,914,FALLIDA,España,Zaira,Briones,Puente,Bahrein,X1706604G,Bulgaria,24/09/1921,False,Pilar,Briones,Pellicer,Bahrein,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-O8YA968E,02/02/2023,10:05,1099,EXITOSA,España,Emilia,Montaña,,Serbia,X4303137K,Zambia,10/08/1985,False,Dominga,Granados,Andreu,Serbia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-50UYMCET,02/03/2023,17:36,77,EXITOSA,España,Rosa María,Azorin,Peiró,Kuwait,Y2671292V,Canadá,10/01/1961,False,Hipólito,Azorin,Izaguirre,Kuwait,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-IQ7J0ZFC,02/03/2023,18:25,2350,EXITOSA,España,Alejandro,Alonso,Cordero,Burundi,Z0516938H,Kirguistán,01/04/1954,False,Tomasa,Alonso,,Burundi,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-IZ397AQV,02/04/2023,18:05,1193,EXITOSA,España,Marisa,Pedrosa,Alcalde,Sudán,Z8239900V,Etiopía,17/03/1984,False,Prudencio,Pedrosa,Planas,Sudán,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-HBTN38CI,02/04/2023,05:09,1784,EXITOSA,España,Severo,Río,Alberto,Uganda,Z8308697K,Brunei Darussalam,26/03/2022,False,Pili,Río,Tomas,Uganda,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-8MNY6NG5,02/05/2023,20:36,2744,EXITOSA,España,Regina,Castejón,Baena,Belice,X9045495D,Suecia,27/07/1914,False,Amaya,Castejón,,Belice,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-MYLS97OR,02/05/2023,21:59,1774,EXITOSA,España,Jeremías,Aguiló,,Botswana,Z7082190N,Suecia,29/07/1929,False,Octavia,Aguiló,Mir,Botswana,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-D0J2YBDT,02/06/2023,15:40,2415,EXITOSA,España,Alexandra,Navarro,Anaya,Belice,Y2288429N,Vietman,11/06/1916,False,Adora,Navarro,Alba,Belice,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-ZZQDM06D,02/06/2023,17:40,565,EXITOSA,España,Lalo,Ribes,Verdú,Islas Salomón,X3070927J,Andorra,31/07/2021,False,Miguel Ángel,Ribes,Bayo,Islas Salomón,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-MSI65BLD,02/06/2023,09:03,1332,EXITOSA,España,Clementina,Meléndez,,Bélgica,X5836907J,Libia,17/06/1918,False,Encarna,Meléndez,Ros,Bélgica,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-D76G0E85,02/07/2023,14:05,1039,EXITOSA,España,Vera,Alberdi,,Antigua y Barbuda,X7843041H,España,20/08/2009,False,Juan José,Alberdi,Salinas,Antigua y Barbuda,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-SW8WH2X7,02/07/2023,21:07,1607,EXITOSA,España,Dan,Murillo,Ibarra,Samoa,Z1787607Y,Gabón,29/06/1977,False,Rosa,Murillo,Ramirez,Samoa,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-W080FCBP,02/07/2023,13:48,2856,EXITOSA,España,Socorro,Montes,Murcia,Malawi,X4246597S,Islas Marshall,08/12/1954,False,Espiridión,Roldan,Larrañaga,Tonga,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-0XN2I75F,02/07/2023,17:03,1473,EXITOSA,España,Eliana,Leon,Morera,Malawi,Z1186700C,Argelia,05/11/1960,False,Fidela,Leon,Chamorro,Malawi,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-G6PX7SZS,02/08/2023,10:14,1554,EXITOSA,España,Bernardo,Lucas,Iborra,República Checa,X4459615F,Tailandia,30/10/1968,False,Josep,Lucas,Beltrán,República Checa,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-FEUSE7DS,02/08/2023,12:09,935,EXITOSA,España,Saturnino,Roldán,Nogués,Senegal,Z5021907T,Omán,20/10/1918,False,Rocío,Roldán,Diez,Senegal,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-KQ8SY04S,02/08/2023,19:20,812,EXITOSA,España,Victoriano,Arregui,Ariza,Bulgaria,X5803759P,Federación de Rusia,24/09/1974,False,Prudencio,Arregui,Quevedo,Bulgaria,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-N5FK82MO,02/09/2023,13:33,933,EXITOSA,España,Rocío,Peinado,Ramirez,Maldivas,Z9516726K,Bahrein,24/01/1979,False,Felisa,Peinado,Escolano,Maldivas,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-2EU0XJFW,02/09/2023,21:54,1441,EXITOSA,España,Concepción,Vallés,Millán,República Checa,Z7509622N,Portugal,15/10/1965,False,José Antonio,Vallés,Amores,República Checa,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-H25BWDNZ,02/09/2023,17:56,81,EXITOSA,España,Eliana,Leon,Morera,Malawi,Z1186700C,Argelia,05/11/1960,False,Fidela,Leon,Chamorro,Malawi,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-VDCXG6XO,02/09/2023,16:06,2213,EXITOSA,España,Poncio,Escamilla,,Turkmenistán,X0505400K,Noruega,22/08/1952,False,Juan Luis,Escamilla,,Turkmenistán,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-OG3NAG0U,02/10/2023,09:32,1804,EXITOSA,España,Elisabet,Ramírez,,Eslovaquia,Y4232262T,Malasia,18/02/1996,False,Lázaro,Ramírez,Real,Eslovaquia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-JRC9XA7W,02/10/2023,14:31,207,EXITOSA,España,Florinda,Romeu,,Gambia,Y4560972V,Albania,15/01/1916,False,Marcia,Salazar,Novoa,Nueva Zelandia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-O9SDWPXI,02/10/2023,19:23,2076,EXITOSA,España,Pascual,Costa,Mulet,Madagascar,Z8119270E,Irán,30/09/1970,False,Gaspar,Costa,Cuéllar,Madagascar,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-O2MAK0I3,02/11/2023,10:53,2602,EXITOSA,España,Aristides,Ramos,Ródenas,Islas Salomón,X1146452V,Sri Lanka,29/01/1996,False,Eric,Ramos,Paz,Islas Salomón,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-SCQJDHDU,02/11/2023,14:08,1963,EXITOSA,España,Román,Alcaraz,Bernad,República de Macedonia del Norte,Y0429716K,Belice,21/10/2003,False,Zaida,Alcaraz,Ferreras,República de Macedonia del Norte,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-YAHIPPIE,02/11/2023,21:59,1157,EXITOSA,España,Teresita,Rovira,,Italia,Y6091153P,Burkina Faso,01/06/1909,False,Asunción,Arias,Jiménez,Lesotho,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-9M2NBLKR,02/11/2023,14:53,228,EXITOSA,España,Teodosio,Aranda,Llabrés,Zambia,Z2509497H,Samoa,14/09/1914,False,Daniel,Aranda,Coll,Zambia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-OFKN50TU,02/12/2023,11:26,533,EXITOSA,España,Ricarda,Pelayo,Vidal,República Árabe Siria,Z4677002A,Swazilandia,24/01/1958,False,Purificación,Pelayo,,República Árabe Siria,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-ZDZSNWS6,02/12/2023,10:17,2167,EXITOSA,España,Saturnino,Fábregas,Sevilla,Timor-Leste,Y1848480F,Sierra Leona,03/02/1954,False,María Ángeles,Fábregas,,Timor-Leste,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-ITJCX0M2,02/12/2023,13:46,2687,EXITOSA,España,Adelia,Carreras,,República Unida de Tanzanía,Z3068303Q,Ghana,14/01/2009,False,Valero,Carreras,,República Unida de Tanzanía,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-7PI3E15V,02/12/2023,13:37,1211,EXITOSA,España,Samanta,Miró,Madrigal,Islandia,X3166873A,Haití,22/02/1923,False,Almudena,Miró,Ruano,Islandia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-80AN91Z3,03/01/2023,21:13,2389,EXITOSA,España,Teresa,Cifuentes,Camacho,Saint Kitts y Nevis,Z9797720R,India,04/12/1973,False,Maxi,Cifuentes,Costa,Saint Kitts y Nevis,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-3VQ5BSBZ,03/03/2023,19:26,2423,EXITOSA,España,Eliana,Leon,Morera,Malawi,Z1186700C,Argelia,05/11/1960,False,Fidela,Leon,Chamorro,Malawi,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-F86CNVZ7,03/03/2023,20:29,1408,EXITOSA,España,Teodosio,Aranda,Llabrés,Zambia,Z2509497H,Samoa,14/09/1914,False,Daniel,Aranda,Coll,Zambia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-X4M6KTIW,03/03/2023,17:35,1006,EXITOSA,España,Blas,Agullo,Guerrero,Tailandia,Y1120491Z,Haití,09/02/2009,False,Isabel,Agullo,Valero,Tailandia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-75A69I9Y,03/03/2023,09:46,2341,EXITOSA,España,Ileana,Quirós,Azcona,Ecuador,Y3485867R,Tayikistán,01/10/1962,False,Ester,Quirós,Aragón,Ecuador,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-HPQU0N55,03/04/2023,21:20,2742,FALLIDA,España,Enrique,Borrell,Olivera,Chad,X6236429W,Irán,07/08/1958,True,Albert,Borrell,,Chad,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-1EJZ9NRN,03/04/2023,23:57,1443,EXITOSA,España,Elisabet,Tamayo,Calvet,Hungría,Y7528117R,Camboya,19/01/1961,False,Julio,Tamayo,Villalobos,Hungría,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,True
TXN-DNISAQAZ,03/04/2023,17:57,711,EXITOSA,España,Agapito,Torres,Galindo,Angola,Y4075136X,Panamá,26/06/1966,False,Isidora,Torres,Mateos,Angola,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-L8XOC788,03/05/2023,14:05,2089,EXITOSA,España,Abraham,Palacio,Colomer,Nueva Zelandia,X9405224H,Kuwait,16/01/1927,False,María Luisa,Palacio,Jerez,Nueva Zelandia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-I64JTPCM,03/05/2023,12:41,1723,EXITOSA,España,Fortunata,Hernando,Grande,India,X2041861J,Singapur,02/05/1985,False,Charo,Hernando,,India,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-FXP8YVY3,03/05/2023,14:58,2869,EXITOSA,España,Américo,Anguita,Heredia,Finlandia,Y4321722J,Ecuador,30/01/1933,False,Humberto,Anguita,Varela,Finlandia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-RZ76VA3W,03/06/2023,14:09,1547,EXITOSA,España,Encarnacion,Arias,Nogués,Lesotho,X9658091T,Libia,19/10/1995,False,Asunción,Arias,Jiménez,Lesotho,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-2688JT6A,03/07/2023,18:13,1725,EXITOSA,España,Leyre,Puig,,San Vicente y las Granadinas,Z8167738Y,Gambia,18/12/1954,False,Caridad,Puig,Pérez,San Vicente y las Granadinas,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-YH5A54YS,03/07/2023,17:36,1248,EXITOSA,España,Alonso,Ayala,Carbonell,Palau,X6294064E,Argentina,22/09/2020,False,Sebastián,Ayala,Giménez,Palau,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-Z1OXADHN,03/08/2023,18:44,1850,EXITOSA,España,Alejandro,Alonso,Cordero,Burundi,Z0516938H,Kirguistán,01/04/1954,False,Tomasa,Alonso,,Burundi,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-ZL4X93QF,03/08/2023,20:41,292,EXITOSA,España,Beatriz,Gámez,,Rwanda,Y4436927B,Federación de Rusia,14/02/1965,False,Jose Manuel,Gámez,Barco,Rwanda,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-M47Y3V2G,03/09/2023,20:57,2158,EXITOSA,España,Arcelia,Tirado,Belda,Nigeria,X4663900Y,Kiribati,22/10/1977,False,Adriana,Tirado,Pinto,Nigeria,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-L64HH3DS,03/09/2023,19:16,2526,EXITOSA,España,Emigdio,Villanueva,Sebastián,Brasil,X8040002F,Eslovenia,07/04/1994,False,Rosaura,Villanueva,Coloma,Brasil,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-3B43UV56,03/10/2023,19:45,2502,EXITOSA,España,Javier,Barral,Checa,Jamaica,Y6839596P,República de Moldova,04/02/2010,False,Nayara,Barral,Velázquez,Jamaica,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-LU8ZL8OV,03/10/2023,15:18,224,FALLIDA,España,Albano,Hervia,Macías,Micronesia,Y7378622Y,Cabo Verde,19/09/1912,False,Severino,Hervia,Carbajo,Micronesia,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-CWSI6A90,03/10/2023,10:52,871,EXITOSA,España,Fortunata,Hernando,Grande,India,X2041861J,Singapur,02/05/1985,False,Charo,Hernando,,India,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-KDIRI99P,03/11/2023,11:13,711,EXITOSA,España,Román,Alcaraz,Bernad,República de Macedonia del Norte,ZZZ5E3AF,Belice,21/10/2003,False,Zaida,Alcaraz,Ferreras,República de Macedonia del Norte,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-K72NGGP7,03/11/2023,20:54,1462,EXITOSA,España,Reinaldo,Fabregat,Vidal,República Checa,Z7509622N,Portugal,15/10/1965,False,José Antonio,Vallés,Amores,República Checa,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
TXN-JL33K68L,03/12/2023,12:34,2349,EXITOSA,España,Rocío,Peinado,Ramirez,Maldivas,Z9516726K,Bahrein,24/01/1979,False,Felisa,Peinado,Escolano,Maldivas,Sant Pere De Ribes,Sujeto_Obligado5,Agente6888,False
