NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-SCVW1L0H,01/09/2023,14:31,1478,CANCELADA,España,Lalo,Ribes,Verdú,Islas Salomón,X3070927J,Andorra,31/07/2021,False,Miguel Ángel,Ribes,Bayo,Islas Salomón,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-3EJDDH83,01/10/2023,20:02,2249,EXITOSA,España,Antonia,Catalá,Salom,República Democrática Popular Lao,ZZZB75E4,Bosnia y Herzegovina,17/02/2013,False,Fidela,Díez,Romeu,Antigua y Barbuda,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-TZJ5DTCF,01/11/2023,17:22,2439,EXITOSA,España,José María,Guerra,Botella,Djibouti,Y7616377X,Santo Tomé y Príncipe,08/01/1913,False,Lucila,Guerra,Bermúdez,Djibouti,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-QS3DC4QZ,01/12/2023,16:28,499,EXITOSA,España,Amado,Nogués,Álvarez,Kenya,Z3109475H,Camerún,27/11/2009,False,Kike,Nogués,Montaña,Kenya,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-71REU992,01/12/2023,09:20,1062,EXITOSA,España,Amílcar,Cañas,Gutiérrez,Angola,Y4027992Q,República Unida de Tanzanía,16/05/2011,False,Luisina,Cañas,Llabrés,Angola,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-ULOB5K5O,01/12/2023,16:14,711,EXITOSA,España,Zaida,Landa,Aguado,Guyana,X3915229P,Bahamas,12/10/1917,False,Montserrat,Landa,Ariño,Guyana,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-N9MFI042,01/12/2023,16:23,2040,EXITOSA,España,Nieves,Pont,Zorrilla,Bhután,Y1818583X,Zimbabwe,27/04/1932,False,Albina,Pont,,Bhután,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-WYGF8B0L,01/12/2023,10:15,520,EXITOSA,España,Paulina,Jara,,Reino Unido de Gran Bretaña e Irlanda del Norte,Z3853665C,Alemania,11/12/1931,False,María Del Carmen,Jara,Torres,Reino Unido de Gran Bretaña e Irlanda del Norte,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-VQXJVTYE,01/12/2023,15:01,779,EXITOSA,España,Marcio,Pagès,Mendoza,Angola,X3898191J,Arabia Saudita,02/02/1952,False,Luisa,Pagès,Garmendia,Angola,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-HKVZ1RZA,01/12/2023,21:33,2254,EXITOSA,España,Ani,Díez,Gallo,Antigua y Barbuda,Z5297690J,Chad,07/03/1966,False,Fidela,Díez,Romeu,Antigua y Barbuda,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-USONO7QJ,02/01/2023,21:19,858,EXITOSA,España,Estefanía,Poza,Simó,Islas Salomón,Y1849200Z,Estados Unidos de América,24/11/1971,False,Esther,Poza,Jara,Islas Salomón,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-4P4RHYWG,02/02/2023,08:14,1556,EXITOSA,España,César,Gimeno,Pujol,Angola,Z9787302W,Sudán del Sur,30/08/1968,False,Benjamín,Patiño,Matas,Kirguistán,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-G7UFYBSK,02/02/2023,09:22,1228,CANCELADA,España,Emigdio,Villanueva,Sebastián,Brasil,X8040002F,Eslovenia,07/04/1994,False,Rosaura,Villanueva,Coloma,Brasil,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-IJ2DOG6Q,02/02/2023,11:36,1073,EXITOSA,España,Martina,Ferrer,Salgado,Benin,Y9682325Y,Sri Lanka,19/03/2014,False,Jordán,Ferrer,Solsona,Benin,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-9HDOHRV0,02/02/2023,11:42,1303,EXITOSA,España,Adelia,Carreras,,República Unida de Tanzanía,Z3068303Q,Ghana,14/01/2009,False,Valero,Carreras,,República Unida de Tanzanía,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-RJUNUA59,02/04/2023,17:45,1433,EXITOSA,España,José María,Guerra,Botella,Djibouti,Y7616377X,Santo Tomé y Príncipe,08/01/1913,False,Lucila,Guerra,Bermúdez,Djibouti,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-G6LPLH9G,02/05/2023,19:05,2955,EXITOSA,España,Édgar,Criado,,Suiza,X4483905D,Burkina Faso,25/12/1938,False,Adriana,Criado,Blázquez,Suiza,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-7WE2XQHP,02/06/2023,15:55,670,EXITOSA,España,Azahara,Español,Páez,Rwanda,X4730478E,República Dominicana,25/05/1925,False,Juanito,Español,Gaya,Rwanda,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-84W8SMSW,02/06/2023,12:55,774,EXITOSA,España,Alexandra,Navarro,Anaya,Belice,Y2288429N,Vietman,11/06/1916,False,Adora,Navarro,Alba,Belice,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-LZZ4LUQX,02/07/2023,18:13,1189,EXITOSA,España,Dan,Murillo,Ibarra,Samoa,Z1787607Y,Gabón,29/06/1977,False,Rosa,Murillo,Ramirez,Samoa,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-JXEVPGWG,02/07/2023,18:47,112,EXITOSA,España,Odalis,Muñoz,Aguado,Estados Unidos de América,Z8316239L,Madagascar,19/05/1991,False,Hugo,Muñoz,Vives,Estados Unidos de América,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-EYM52BN9,02/07/2023,11:02,427,EXITOSA,España,María,Olivera,Collado,Mauricio,Y8883275E,República de Corea,26/10/1955,False,Gertrudis,Olivera,,Mauricio,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-453HZ732,02/07/2023,09:24,1116,EXITOSA,España,Marisa,Pedrosa,Alcalde,Sudán,Z8239900V,Etiopía,17/03/1984,False,Prudencio,Pedrosa,Planas,Sudán,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-1J3HRICE,02/08/2023,20:43,1439,EXITOSA,España,Albino,Piquer,Cabañas,Papua Nueva Guinea,Y1985358N,Rumania,19/10/1956,False,Saturnino,Piquer,Alemany,Papua Nueva Guinea,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-9G0ZMCWT,02/08/2023,10:53,2004,EXITOSA,España,Nacio,Peralta,Monreal,Mongolia,Y8214026G,Jamaica,07/02/1996,False,Tristán,Santos,Priego,Finlandia,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-6KI672PO,02/08/2023,17:21,1597,EXITOSA,España,Nieves,Pont,Zorrilla,Bhután,Y1818583X,Zimbabwe,27/04/1932,False,Albina,Pont,,Bhután,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-IBOMQM0R,02/08/2023,16:01,263,EXITOSA,España,Apolonia,Busquets,Montesinos,Maldivas,Y7447351B,Gabón,07/08/2007,False,Roxana,Busquets,Zurita,Maldivas,Alcorcon,Sujeto_Obligado4,Agente3064,True
TXN-LWR9DTS5,02/09/2023,17:46,2950,CANCELADA,España,Augusto,Arjona,,República Árabe Siria,X8766363M,Sri Lanka,16/02/1995,False,Vanesa,Arjona,Castrillo,República Árabe Siria,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-6YGHCBLF,02/09/2023,00:54,1068,EXITOSA,España,Victoriano,Arregui,Ariza,Bulgaria,X5803759P,Federación de Rusia,24/09/1974,False,Prudencio,Arregui,Quevedo,Bulgaria,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-O5HG2OLM,02/10/2023,15:27,1886,EXITOSA,España,Jeremías,Aguiló,,Botswana,Z7082190N,Suecia,29/07/1929,False,Octavia,Aguiló,Mir,Botswana,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-7NV8POUM,02/10/2023,18:25,1586,EXITOSA,España,Leyre,Puig,,San Vicente y las Granadinas,Z8167738Y,Gambia,18/12/1954,False,Caridad,Puig,Pérez,San Vicente y las Granadinas,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-NGFDMRCO,02/11/2023,10:02,2837,EXITOSA,España,Vicenta,Acevedo,Escamilla,Niger,X0961077E,Afganistán,23/10/1965,False,Luna,Acevedo,,Niger,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-XL064BM8,02/11/2023,08:06,1576,EXITOSA,España,Carina,Salamanca,Aguilar,Guinea Bissau,Y7028126F,Arabia Saudita,10/09/1924,False,Amaya,Salamanca,Parejo,Guinea Bissau,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-C3IMDKS5,02/12/2023,20:31,1259,EXITOSA,España,Ani,Villalonga,Barba,Georgia,X4745919F,Suiza,25/07/2006,False,Nicolás,Villalonga,,Georgia,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-8S9UO3RN,02/12/2023,14:57,1723,CANCELADA,España,Salomón,Montalbán,Téllez,Irán,X3971956V,Líbano,03/08/1980,False,Estrella,Montalbán,Uría,Irán,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-TFQMYAH0,03/03/2023,17:35,2117,FALLIDA,España,Jesús,Anglada,Laguna,Yemen,X3090236W,Bahrein,27/06/1948,False,Hermenegildo,Anglada,Soriano,Yemen,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-SQN9PZ4M,03/04/2023,16:15,213,EXITOSA,España,Vera,Alberdi,,Antigua y Barbuda,X7843041H,España,20/08/2009,False,Juan José,Alberdi,Salinas,Antigua y Barbuda,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-ASYUCW17,03/04/2023,11:35,2306,EXITOSA,España,Plácido,Escamilla,,Canadá,Z5579888R,Zimbabwe,29/11/2021,False,Andrés,Escamilla,,Canadá,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-TRU2FNDN,03/05/2023,18:29,1978,EXITOSA,España,Marco,Santos,Santana,Finlandia,Y8259181X,Austria,02/02/1972,False,Tristán,Santos,Priego,Finlandia,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-XLBX8ZFL,03/05/2023,15:26,2690,EXITOSA,España,Celestino,Rojas,Roig,Santa Lucía,Z6750020P,Kiribati,16/05/1993,False,Isidora,Portero,,Ghana,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-9JPO3RE8,03/05/2023,13:41,1198,EXITOSA,España,Teodora,González,Escrivá,Italia,X8719809A,Uzbekistán,17/12/2021,False,Eduardo,González,Mir,Italia,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-C22F1REE,03/06/2023,21:17,462,CANCELADA,España,Francisco,Higueras,,Tonga,X9209999V,Islandia,23/10/2019,False,Genoveva,Higueras,Montero,Tonga,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-0WRCUIST,03/06/2023,15:52,2688,EXITOSA,España,Zaira,Briones,Puente,Bahrein,X1706604G,Bulgaria,24/09/1921,False,Pilar,Briones,Pellicer,Bahrein,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-A0CX6UEF,03/06/2023,12:18,506,EXITOSA,España,Martina,Ferrer,Salgado,Benin,Y9682325Y,Sri Lanka,19/03/2014,False,Jordán,Ferrer,Solsona,Benin,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-FBB093KB,03/09/2023,18:00,913,CANCELADA,España,Leticia,Aguilera,Correa,Mauricio,Y6265067L,Seychelles,17/08/1919,False,Amada,Aguilera,,Mauricio,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-P8JN2I0P,03/09/2023,15:25,2004,EXITOSA,España,Herminia,Tur,,Islas Salomón,Y0695954B,República Centroafricana,01/03/1987,False,Arsenio,Ordóñez,Cabello,Islas Salomón,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-OFPRAM21,03/09/2023,21:53,2063,EXITOSA,España,José Manuel,Leon,Chaves,Liberia,Y2424436C,Kirguistán,24/10/1917,False,Dolores,Leon,Arenas,Liberia,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-38TST8CB,03/10/2023,12:06,1967,EXITOSA,España,Alejandro,Alonso,Cordero,Burundi,Z0516938H,Kirguistán,01/04/1954,False,Tomasa,Alonso,,Burundi,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-R778JW3Y,03/11/2023,14:26,1539,EXITOSA,España,Amílcar,Cañas,Gutiérrez,Angola,Y4027992Q,República Unida de Tanzanía,16/05/2011,False,Luisina,Cañas,Llabrés,Angola,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-QO4JHHZL,03/11/2023,17:34,113,EXITOSA,España,Marino,Chamorro,Cano,Austria,Y5053023Y,San Vicente y las Granadinas,23/05/2000,False,Pepita,Chamorro,,Austria,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-61U49LVC,03/12/2023,10:31,1414,FALLIDA,España,Sonia,Canales,Royo,Marruecos,Z1176445T,Eslovenia,02/06/1997,False,Tere,Canales,Agullo,Marruecos,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-0WN846EQ,03/12/2023,16:21,2798,EXITOSA,España,Adelaida,Atienza,Olivera,Sierra Leona,X3191222H,Afganistán,27/08/2002,False,Victorino,Atienza,Nevado,Sierra Leona,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-ZKOU2YHX,04/01/2023,09:40,619,EXITOSA,España,Odalis,Muñoz,Aguado,Estados Unidos de América,Z8316239L,Madagascar,19/05/1991,False,Hugo,Muñoz,Vives,Estados Unidos de América,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-JCBCCUB1,04/01/2023,20:50,1889,EXITOSA,España,Tiburcio,Bru,,Rumania,X9904734Z,Bangladesh,28/01/1913,False,Valero,Marin,Puig,Sierra Leona,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-GWXHIICZ,04/02/2023,14:12,1098,EXITOSA,España,Maximino,Pera,Coello,Tayikistán,X1930156L,Barbados,26/02/1932,False,Rodolfo,Pera,Mancebo,Tayikistán,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-TX9OES0H,04/02/2023,14:15,1998,EXITOSA,España,Bautista,Lago,,Israel,Y0053668T,Mali,15/01/1989,False,Nerea,Lago,Vazquez,Israel,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-0OPRXPKH,04/03/2023,09:13,1769,EXITOSA,España,Juan Francisco,Segarra,,Congo,Z0142097P,Eslovenia,24/01/1921,False,Carlito,Segarra,Bermejo,Congo,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-WDF1MLUX,04/03/2023,15:29,1693,EXITOSA,España,Julie,Sarmiento,Castell,Mónaco,Z1027154W,Belarús,01/10/1940,False,Maxi,Sarmiento,Gargallo,Mónaco,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-7ZK5XZIY,04/04/2023,12:13,1273,EXITOSA,España,Carina,Salamanca,Aguilar,Guinea Bissau,Y7028126F,Arabia Saudita,10/09/1924,False,Amaya,Salamanca,Parejo,Guinea Bissau,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-M2EPWV5T,04/04/2023,12:17,1120,EXITOSA,España,Vera,Alberdi,,Antigua y Barbuda,X7843041H,España,20/08/2009,False,Juan José,Alberdi,Salinas,Antigua y Barbuda,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-DT644V9P,04/04/2023,15:07,886,EXITOSA,España,Zaira,Briones,Puente,Bahrein,X1706604G,Bulgaria,24/09/1921,False,Pilar,Briones,Pellicer,Bahrein,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-U3YJAWF2,04/05/2023,15:07,1958,EXITOSA,España,Lupe,Sancho,Perez,Noruega,Y5177780B,Burundi,10/10/2020,False,Estela,Sancho,Múgica,Noruega,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-5L02W623,04/05/2023,11:33,1193,EXITOSA,España,Azahara,Español,Páez,Rwanda,X4730478E,República Dominicana,25/05/1925,False,Juanito,Español,Gaya,Rwanda,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-UXLZKHYG,04/05/2023,15:00,775,EXITOSA,España,Bernardo,Lucas,Iborra,República Checa,X4459615F,Tailandia,30/10/1968,False,Josep,Lucas,Beltrán,República Checa,Alcorcon,Sujeto_Obligado4,Agente3064,True
TXN-6JG5H4SD,04/06/2023,12:54,129,EXITOSA,España,Paco,Burgos,Sanmartín,Malta,Y5874479V,Yemen,19/09/1950,False,Mauricio,Burgos,Escrivá,Malta,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-CJWD8ZT0,04/07/2023,19:47,900,EXITOSA,España,Alonso,Ayala,Carbonell,Palau,X6294064E,Argentina,22/09/2020,False,Sebastián,Ayala,Giménez,Palau,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-DCWFFT20,04/07/2023,15:40,1810,EXITOSA,España,Bernarda,Olivares,Tejedor,Emiratos Árabes Unidos,X4064277Q,Sierra Leona,07/12/1974,False,Valentina,Olivares,Chamorro,Emiratos Árabes Unidos,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-QTMGWQVU,04/08/2023,09:23,1477,EXITOSA,España,Ximena,Noriega,Ferrán,Suriname,Y6061137F,Costa Rica,01/03/1940,False,Viviana,Noriega,Vives,Suriname,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-9876IDE8,04/09/2023,19:11,1974,CANCELADA,España,Saturnino,Reyes,Barros,Albania,Y9519997N,Estados Unidos de América,07/05/1916,False,Bruno,Reyes,Morcillo,Albania,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-3A7VWPRX,04/09/2023,17:54,2373,EXITOSA,España,Inmaculada,Bayón,Aguilera,Luxemburgo,X4788863X,República Dominicana,30/04/1979,False,Ramón,Bayón,,Luxemburgo,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-ZO0GTPVO,04/09/2023,14:40,1220,EXITOSA,España,Rufino,Pombo,Heras,Pakistán,Z9181968M,Timor-Leste,25/08/1974,False,Pepita,Yáñez,Sedano,Pakistán,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-B6CA607T,04/10/2023,14:33,1464,EXITOSA,España,Anastasia,Ropero,,Croacia,X3781092F,Haití,14/10/1976,False,Dolores,Leon,Arenas,Liberia,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-DNUMMCO7,04/10/2023,09:27,2496,EXITOSA,España,José María,Badía,Hidalgo,San Marino,Z7310131T,Grecia,05/09/1939,False,Maricela,Badía,,San Marino,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-C4G2KMNA,04/11/2023,11:47,2144,EXITOSA,España,Paco,Burgos,Sanmartín,Malta,Y5874479V,Yemen,19/09/1950,False,Mauricio,Burgos,Escrivá,Malta,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-H2K37ZAH,04/12/2023,10:15,2827,EXITOSA,España,Elisabet,Ramírez,,Eslovaquia,Y4232262T,Malasia,18/02/1996,False,Lázaro,Ramírez,Real,Eslovaquia,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-LIIUKDYZ,05/01/2023,06:16,2631,CANCELADA,España,Aitana,Nicolau,Bayón,Tuvalu,X1330196Z,Islandia,13/01/1914,False,Cayetana,Nicolau,Vives,Tuvalu,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-QZM6PM4U,05/01/2023,13:10,2971,EXITOSA,España,Alejandra,Saura,Téllez,Bahrein,Z7978767A,Sri Lanka,27/10/1977,False,Seve,Saura,Duque,Bahrein,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-KWGKJ0XW,05/04/2023,18:11,601,EXITOSA,España,Saturnino,Fábregas,Sevilla,Timor-Leste,Y1848480F,Sierra Leona,03/02/1954,False,María Ángeles,Fábregas,,Timor-Leste,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-QEOFSOLG,05/04/2023,12:48,311,CANCELADA,España,Ester,Viña,Arévalo,Samoa,ZZZ6DD6F,Liberia,22/09/1910,False,Vera,Viña,Gras,Samoa,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-6KSBW8X2,05/04/2023,19:55,534,EXITOSA,España,Lupe,Sancho,Perez,Noruega,Y5177780B,Burundi,10/10/2020,False,Estela,Sancho,Múgica,Noruega,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-2Z7VGVOB,05/04/2023,19:20,1845,CANCELADA,España,Alejandra,Saura,Téllez,Bahrein,Z7978767A,Sri Lanka,27/10/1977,False,Seve,Saura,Duque,Bahrein,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-GZ25ZKJ0,05/05/2023,10:11,1853,EXITOSA,España,Alonso,Ayala,Carbonell,Palau,X6294064E,Argentina,22/09/2020,False,Sebastián,Ayala,Giménez,Palau,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-CV4TTCVD,05/07/2023,20:07,2839,EXITOSA,España,Socorro,Puga,,Uganda,Z3897624A,Irán,14/12/1968,False,Hilario,Puga,Gibert,Uganda,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-7B692GWR,05/07/2023,19:24,285,EXITOSA,España,Ernesto,Ibañez,Torre,Perú,Y1010414S,Luxemburgo,01/11/1927,False,Leire,Ibañez,Llanos,Perú,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-44KBUGL2,05/09/2023,15:45,878,EXITOSA,España,Amador,Alberdi,Caparrós,Turquía,X4265386J,Nueva Zelandia,19/12/1951,False,Eleuterio,Alberdi,,Turquía,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-UGBLPZT7,05/09/2023,14:39,2004,EXITOSA,España,Trinidad,Casal,Esparza,Comoras,Z6100575Z,Santa Lucía,12/02/1948,False,Emigdio,Casal,Medina,Comoras,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-TC3F17ZU,05/09/2023,17:36,1656,EXITOSA,España,Pascual,Costa,Mulet,Madagascar,Z8119270E,Irán,30/09/1970,False,Gaspar,Costa,Cuéllar,Madagascar,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-FMW0V2JD,05/10/2023,12:35,781,EXITOSA,España,América,Sarabia,Almansa,Eslovenia,Y7365022E,Reino Unido de Gran Bretaña e Irlanda del Norte,06/08/2018,False,Ainoa,Sarabia,,Eslovenia,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-YER817TS,05/11/2023,13:01,1676,EXITOSA,España,Ileana,Quirós,Azcona,Ecuador,Y3485867R,Tayikistán,01/10/1962,False,Ester,Quirós,Aragón,Ecuador,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-CLMDNT4A,05/11/2023,10:48,2073,EXITOSA,España,Filomena,Madrigal,Pi,Dinamarca,Y7524776H,Guatemala,03/12/1961,False,Efraín,Madrigal,Cárdenas,Dinamarca,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-3SEYWHYB,05/12/2023,21:10,1491,EXITOSA,España,Che,Sierra,Farré,Nicaragua,X9944955P,Fiji,20/04/1918,False,Yago,Sierra,Ballesteros,Nicaragua,Alcorcon,Sujeto_Obligado4,Agente3064,False
TXN-0K9LDVUU,06/01/2023,11:13,2822,EXITOSA,España,Aristides,Ramos,Ródenas,Islas Salomón,X1146452V,Sri Lanka,29/01/1996,False,Eric,Ramos,Paz,Islas Salomón,Alcorcon,Sujeto_Obligado4,Agente3064,False
