NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-91KAU49T,01/09/2023,11:06,646,EXITOSA,España,Matías,Navarro,Jordán,Argelia,X6795607G,Polonia,23/03/1976,False,Joaquina,Navarro,Villalonga,Argelia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-IPXX54YR,01/10/2023,11:53,2641,EXITOSA,España,Febe,Osuna,Baena,Belice,Z0643946C,Omán,05/06/2002,False,Chucho,Osuna,,Belice,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-L2SL5FEQ,01/10/2023,21:41,1430,EXITOSA,España,Leyre,Puig,,San Vicente y las Granadinas,Z8167738Y,Gambia,18/12/1954,False,Caridad,Puig,Pérez,San Vicente y las Granadinas,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-FZV5NBH5,01/11/2023,16:00,839,EXITOSA,España,Marino,Romeu,,Lituania,Z9756605X,Afganistán,02/04/1989,False,Jonatan,Romeu,Losa,Lituania,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-NSCO0VBH,01/11/2023,15:26,2349,EXITOSA,España,Alejandra,Saura,Téllez,Bahrein,Z7978767A,Sri Lanka,27/10/1977,False,Seve,Saura,Duque,Bahrein,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-YGKA0SPJ,01/11/2023,21:58,1031,FALLIDA,España,Saturnino,Roldán,Nogués,Senegal,Z5021907T,Omán,20/10/1918,False,Rocío,Roldán,Diez,Senegal,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-SEH0WISK,02/01/2023,12:28,1010,EXITOSA,España,César,Gimeno,Pujol,Angola,Z9787302W,Sudán del Sur,30/08/1968,False,Nayara,Barral,Velázquez,Jamaica,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-VHEBWCYB,02/02/2023,11:58,2570,EXITOSA,España,Alonso,Ayala,Carbonell,Palau,X6294064E,Argentina,22/09/2020,False,Sebastián,Ayala,Giménez,Palau,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-E09AKZTH,02/03/2023,21:39,2012,EXITOSA,España,Eloy,Miguel,Correa,Indonesia,Z7144737E,Canadá,13/10/2011,False,Rosalinda,Miguel,Sebastián,Indonesia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-JOQST58R,02/03/2023,13:00,821,EXITOSA,España,Filomena,Madrigal,Pi,Dinamarca,Y7524776H,Guatemala,03/12/1961,False,Efraín,Madrigal,Cárdenas,Dinamarca,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-TPQ3T7WI,02/07/2023,13:02,1485,EXITOSA,España,Concepción,Vallés,Millán,República Checa,Z7509622N,Portugal,15/10/1965,False,José Antonio,Vallés,Amores,República Checa,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-RPUV7O1V,02/07/2023,21:21,377,EXITOSA,España,Bernarda,Olivares,Tejedor,Emiratos Árabes Unidos,X4064277Q,Sierra Leona,07/12/1974,False,Valentina,Olivares,Chamorro,Emiratos Árabes Unidos,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-B902Q1ZD,02/07/2023,18:11,859,EXITOSA,España,Seve,Amat,Boada,Samoa,Y1016859C,India,26/04/1940,False,Geraldo,Amat,Soriano,Samoa,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-0IWIF45M,02/07/2023,19:21,380,EXITOSA,España,Tristán,Galan,,Papua Nueva Guinea,Y1345409S,Vanuatu,09/01/2023,False,Jose,Galan,Nadal,Papua Nueva Guinea,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-SL3BV7W0,02/08/2023,12:43,329,EXITOSA,España,Encarnación,Seco,Vazquez,Argelia,Y1749997X,Samoa,17/12/1992,False,Desiderio,Seco,Tudela,Argelia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-9NF27Z74,02/09/2023,10:42,821,EXITOSA,España,Marco,Santos,Santana,Finlandia,Y8259181X,Austria,02/02/1972,False,Tristán,Santos,Priego,Finlandia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-K4JEBL3G,02/09/2023,19:33,122,EXITOSA,España,Amador,Alberdi,Caparrós,Turquía,X4265386J,Nueva Zelandia,19/12/1951,False,Eleuterio,Alberdi,,Turquía,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-DTXT25QS,02/10/2023,04:19,549,EXITOSA,España,Martina,Ferrer,Salgado,Benin,Y9682325Y,Sri Lanka,19/03/2014,False,Jordán,Ferrer,Solsona,Benin,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-JYGQ2KPA,02/11/2023,21:02,1442,EXITOSA,España,Yago,Diego,Puerta,Ghana,X2263512J,Suiza,22/06/1977,False,Celestino,Diego,Mayoral,Ghana,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-X8GR3SX3,03/01/2023,19:18,1903,EXITOSA,España,Alejandra,Saura,Téllez,Bahrein,Z7978767A,Sri Lanka,27/10/1977,False,Seve,Saura,Duque,Bahrein,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-L6GZYDFC,03/02/2023,21:24,1360,EXITOSA,España,Bernardo,Lucas,Iborra,República Checa,X4459615F,Tailandia,30/10/1968,False,Josep,Lucas,Beltrán,República Checa,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-VJI95RP9,03/02/2023,10:02,99,EXITOSA,España,Florinda,Romeu,,Gambia,Y4560972V,Albania,15/01/1916,False,Armida,Casares,Elorza,Congo,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-DHRIM3FU,03/03/2023,17:03,1387,EXITOSA,España,Celestino,Viñas,Arnau,Gabón,X5079963E,Estonia,05/12/1934,False,Jose Miguel,Viñas,,Gabón,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-2SWXW4FU,03/06/2023,19:41,1655,EXITOSA,España,Azahara,Español,Páez,Rwanda,X4730478E,República Dominicana,25/05/1925,False,Juanito,Español,Gaya,Rwanda,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-9TXZC93A,03/07/2023,10:42,1958,EXITOSA,España,Ignacio,Perales,,Singapur,Z2989272J,Suriname,03/09/1936,False,Humberto,Perales,,Singapur,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-QUYZAIJ8,03/07/2023,18:17,2744,CANCELADA,España,María Belén,Gomila,Nebot,Kirguistán,X5759274M,República Árabe Siria,19/01/2024,False,Noemí,Gomila,Español,Kirguistán,Albuñol,Sujeto_Obligado13,Agente13807,True
TXN-GWHROCOF,03/07/2023,11:51,2863,EXITOSA,España,Javier,Barral,Checa,Jamaica,Y6839596P,República de Moldova,04/02/2010,False,Nayara,Barral,Velázquez,Jamaica,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-NTJI0J2Y,03/08/2023,11:44,569,FALLIDA,España,Juliana,Asensio,Ayuso,Omán,Y8375950P,Chipre,29/06/2004,False,Jordi,Asensio,Torrents,Omán,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-RJYY4MC8,03/08/2023,23:01,2649,CANCELADA,España,Samuel,Escamilla,Abad,Panamá,Z5380692P,Bangladesh,26/03/2009,False,Ulises,Escamilla,Barragán,Panamá,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-TGVRCGE5,03/08/2023,16:15,1410,EXITOSA,España,Albino,Piquer,Cabañas,Papua Nueva Guinea,Y1985358N,Rumania,19/10/1956,False,Saturnino,Piquer,Alemany,Papua Nueva Guinea,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-F51RHTDJ,03/08/2023,20:19,1093,EXITOSA,España,Enrique,Borrell,Olivera,Chad,X6236429W,Irán,07/08/1958,False,Albert,Borrell,,Chad,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-KBE9L4P8,03/08/2023,19:11,482,EXITOSA,España,Sebastián,Granados,,Serbia,X4303137K,Zambia,10/08/1985,False,Dominga,Granados,Andreu,Serbia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-3QPPG6X3,03/09/2023,15:14,1145,EXITOSA,España,Ernesto,Ibañez,Torre,Perú,Y1010414S,Luxemburgo,01/11/1927,False,Leire,Ibañez,Llanos,Perú,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-5HN4RH7Q,03/11/2023,10:09,2085,EXITOSA,España,Enrique,Borrell,Olivera,Chad,X6236429W,Irán,07/08/1958,False,Albert,Borrell,,Chad,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-XQ2L9Q8B,03/11/2023,20:35,2038,EXITOSA,España,Cintia,Gallego,Quero,Haití,Y4109436V,Kazajstán,11/05/1991,False,Reyes,Gallego,Haro,Haití,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-KY579TB4,03/11/2023,06:04,750,EXITOSA,España,Guadalupe,Gutiérrez,Baños,Somalia,Y5888565G,Etiopía,24/02/1945,False,Aura,Gutiérrez,Pozo,Somalia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-DHHX2IWN,03/11/2023,17:31,2748,EXITOSA,España,José Manuel,Leon,Chaves,Liberia,Y2424436C,Kirguistán,24/10/1917,False,Dolores,Leon,Arenas,Liberia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-BV20KUZJ,03/12/2023,18:00,905,EXITOSA,España,Martina,Ferrer,Salgado,Benin,Y9682325Y,Sri Lanka,19/03/2014,False,Jordán,Ferrer,Solsona,Benin,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-IHKX4OF0,04/01/2023,15:13,1789,EXITOSA,España,Albert,Salazar,Teruel,Nueva Zelandia,Z3894610W,República Dominicana,16/07/1995,False,Marcia,Salazar,Novoa,Nueva Zelandia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-OTD6228M,04/01/2023,18:07,508,CANCELADA,España,Ángela,Maldonado,Pedraza,Bolivia,Y1690530K,República de Corea,04/02/2012,False,Prudencia,Maldonado,Sevillano,Bolivia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-NE1YUCC3,04/02/2023,15:31,1873,EXITOSA,España,Eloy,Morera,Cardona,Mongolia,Z3330197D,República Popular Democrática de Corea,03/02/1911,False,Cristóbal,Andreu,Cabrero,Mongolia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-OH72WH5I,04/02/2023,09:12,2817,FALLIDA,España,Fabricio,Llamas,Huguet,Suiza,X1734718N,Pakistán,05/02/2015,False,Teófilo,Llamas,Bonilla,Suiza,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-KR3O1GTN,04/03/2023,16:54,567,EXITOSA,España,Anna,Sureda,Palacio,Tonga,Z9265225W,Papua Nueva Guinea,09/05/1943,False,Paz,Sureda,Roda,Tonga,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-LGLJQZED,04/03/2023,17:01,2760,EXITOSA,España,Olegario,Rico,Caro,Bolivia,Y5638521Q,Tuvalu,26/11/2020,False,Eusebia,Rico,Gilabert,Bolivia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-J9M4HTP3,04/03/2023,19:36,1985,EXITOSA,España,Albert,Valentín,Pellicer,Madagascar,X7294480F,Zimbabwe,20/02/1983,False,Juan Francisco,Valentín,Plana,Madagascar,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-1CTYBM7Z,04/03/2023,19:00,1639,EXITOSA,España,Alejandro,Bayona,Godoy,República Popular Democrática de Corea,X2604283Q,Brunei Darussalam,03/06/1942,False,Tomás,Bayona,Jover,República Popular Democrática de Corea,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-2SR1WT2T,04/03/2023,11:00,1992,FALLIDA,España,Blas,Agullo,Guerrero,Tailandia,Y1120491Z,Haití,09/02/2009,False,Isabel,Agullo,Valero,Tailandia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-SO2JNIZQ,04/03/2023,14:35,912,EXITOSA,España,Eugenio,Velázquez,Trillo,Lesotho,Z4853657H,Eslovenia,23/07/1985,False,Primitivo,Velázquez,Taboada,Lesotho,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-83KDGKPQ,04/04/2023,15:03,2042,EXITOSA,España,Paula,Fiol,Lluch,Mali,X9948316B,Côte d'Ivoire,09/05/1978,False,Gabriel,Fiol,,Mali,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-4WD1SJ8K,04/05/2023,12:11,60,EXITOSA,España,Abraham,Palacio,Colomer,Nueva Zelandia,ZZZD09C1,Kuwait,16/01/1927,False,María Luisa,Palacio,Jerez,Nueva Zelandia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-0GL8SGJS,04/05/2023,20:12,1024,EXITOSA,España,Jose Manuel,Yáñez,Roldán,Pakistán,Z9181968M,Timor-Leste,25/08/1974,False,Pepita,Yáñez,Sedano,Pakistán,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-SB06JLXI,04/05/2023,20:43,1346,EXITOSA,España,Yolanda,Reig,Lobato,Granada,Z4452913A,Camboya,29/09/1995,False,Caridad,Reig,Perez,Granada,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-ELR5RH1D,04/05/2023,10:34,1255,CANCELADA,España,Ximena,Noriega,Ferrán,Suriname,Y6061137F,Costa Rica,01/03/1940,False,Viviana,Noriega,Vives,Suriname,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-2QCCF0H5,04/05/2023,18:53,145,EXITOSA,España,Miguela,Salazar,,Luxemburgo,Y4055137K,República Centroafricana,09/07/2014,False,Lidia,Salazar,Ferreras,Luxemburgo,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-1I02GCXT,04/05/2023,13:18,1814,FALLIDA,España,Saturnino,Reyes,Barros,Albania,Y9519997N,Estados Unidos de América,07/05/1916,False,Bruno,Reyes,Morcillo,Albania,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-WU5RKKCC,04/06/2023,10:39,179,EXITOSA,España,Sandra,Rodrigo,Manrique,Liberia,X3617095T,Países Bajos,13/10/2001,False,Remigio,Rodrigo,Piñol,Liberia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-7KOCMBHM,04/07/2023,10:20,1744,EXITOSA,España,Luisina,Hoz,Campoy,San Marino,Z6538013S,Sudáfrica,28/06/1926,False,Bárbara,Hoz,Solana,San Marino,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-L1FR1QIH,04/08/2023,21:03,148,FALLIDA,España,Regina,Castejón,Baena,Belice,X9045495D,Suecia,27/07/1914,False,Amaya,Castejón,,Belice,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-X0M1PZ03,04/08/2023,12:23,1151,EXITOSA,España,Paulina,Jara,,Reino Unido de Gran Bretaña e Irlanda del Norte,Z3853665C,Alemania,11/12/1931,False,María Del Carmen,Jara,Torres,Reino Unido de Gran Bretaña e Irlanda del Norte,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-THK69I06,04/09/2023,11:21,750,EXITOSA,España,Jordi,Ferrán,Ángel,Turkmenistán,Z3380435S,Brasil,15/01/1914,False,Joel,Ferrán,Arregui,Turkmenistán,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-JWV4JIAR,04/09/2023,13:25,2310,EXITOSA,España,Modesta,Nadal,,Malta,X5627449Q,Trinidad y Tabago,11/08/1966,False,Begoña,Nadal,Asenjo,Malta,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-EDLXRY6T,04/09/2023,13:48,1791,EXITOSA,España,Sonia,Canales,Royo,Marruecos,Z1176445T,Eslovenia,02/06/1997,False,Tere,Canales,Agullo,Marruecos,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-ZXKVM9OP,04/10/2023,20:28,848,EXITOSA,España,José María,Guerra,Botella,Djibouti,Y7616377X,Santo Tomé y Príncipe,08/01/1913,False,Lucila,Guerra,Bermúdez,Djibouti,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-WT9LU7Q5,04/10/2023,09:45,2487,EXITOSA,España,Dan,Murillo,Ibarra,Samoa,Z1787607Y,Gabón,29/06/1977,False,Rosa,Murillo,Ramirez,Samoa,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-WKCVLC4A,04/11/2023,11:09,2521,EXITOSA,España,Fabricio,Llamas,Huguet,Suiza,X1734718N,Pakistán,05/02/2015,False,Teófilo,Llamas,Bonilla,Suiza,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-PJXSRQQM,04/11/2023,09:22,597,EXITOSA,España,Fabricio,Llamas,Huguet,Suiza,X1734718N,Pakistán,05/02/2015,False,Teófilo,Llamas,Bonilla,Suiza,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-FBBX9THN,04/11/2023,19:58,2655,EXITOSA,España,Jonatan,Morell,Montes,República de Moldova,Z2143331N,Polonia,24/05/1967,False,Andrés,Morell,,República de Moldova,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-129VUZHK,04/11/2023,20:04,2781,EXITOSA,España,Margarita,Jaén,Caballero,Honduras,X4177581E,Arabia Saudita,18/04/2000,False,Perlita,Jaén,Serna,Honduras,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-XYDO6PD1,04/12/2023,21:05,2246,EXITOSA,España,Eladio,Pareja,Bou,México,X9382404Z,Chile,08/12/1999,False,Victoria,Pareja,Ferrer,México,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-GYVYIOM2,05/01/2023,10:03,2378,EXITOSA,España,Anastasia,Ropero,,Croacia,X3781092F,Haití,14/10/1976,False,Erasmo,Figuerola,Olmedo,Libia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-TX40O2JZ,05/03/2023,17:20,2513,EXITOSA,España,Socorro,Puga,,Uganda,Z3897624A,Irán,14/12/1968,False,Hilario,Puga,Gibert,Uganda,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-4XT5ZYTH,05/04/2023,19:00,2531,EXITOSA,España,Lisandro,Carmona,Diez,Filipinas,X2847505J,Uruguay,24/05/1924,False,Pancho,Carmona,Gelabert,Filipinas,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-ERUUSNJR,05/04/2023,13:11,246,EXITOSA,España,Felisa,Cardona,Diez,Vietman,Z5194129K,Albania,22/05/2007,False,Victor,Cardona,Robles,Vietman,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-U2PCHHTH,05/06/2023,16:42,2491,FALLIDA,España,Tiburcio,Bru,,Rumania,X9904734Z,Bangladesh,28/01/1913,False,Saturnina,Blanca,Rico,Tuvalu,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-4NN93GQV,05/07/2023,19:18,1274,EXITOSA,España,Alberto,Toledo,Pacheco,Ecuador,X5796125X,Rwanda,18/01/1988,False,Adelardo,Toledo,Andrade,Ecuador,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-3UEY4DWF,05/08/2023,14:05,588,EXITOSA,España,Adrián,Madrigal,,Togo,Y7772907W,Bhután,22/10/1929,False,Sancho,Paredes,,Zimbabwe,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-M0FVW2O8,05/09/2023,14:43,1618,EXITOSA,España,Matías,Navarro,Jordán,Argelia,X6795607G,Polonia,23/03/1976,False,Joaquina,Navarro,Villalonga,Argelia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-JNRB32ME,05/10/2023,11:54,1636,EXITOSA,España,Santiago,Garzón,Cruz,Jamaica,X9310227B,Eslovenia,23/10/1928,False,Dani,Garzón,Valentín,Jamaica,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-5V4E3GND,05/10/2023,20:57,387,EXITOSA,España,Filomena,Madrigal,Pi,Dinamarca,Y7524776H,Guatemala,03/12/1961,False,Efraín,Madrigal,Cárdenas,Dinamarca,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-1CBA18PK,05/11/2023,09:44,346,EXITOSA,España,Eliana,Leon,Morera,Malawi,ZZZ8D3C1,Argelia,05/11/1960,False,Fidela,Leon,Chamorro,Malawi,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-VJJFIRTI,05/12/2023,21:18,1099,EXITOSA,España,Crescencia,Osuna,Gallo,Niger,Y5314190P,Kenya,19/08/1920,False,Nazario,Osuna,Ortuño,Niger,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-2VXBADPJ,05/12/2023,11:50,101,EXITOSA,España,Gema,Ramón,Río,Luxemburgo,X0330354M,Italia,31/08/1995,False,Paulino,Ramón,Quintero,Luxemburgo,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-08PU860M,06/01/2023,20:15,1609,EXITOSA,España,Judith,Barral,Pedraza,Kirguistán,Y8801201N,República Dominicana,24/08/1932,False,Damián,Barral,Sotelo,Kirguistán,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-SC4W5MIS,06/01/2023,17:52,425,EXITOSA,España,Dan,Murillo,Ibarra,Samoa,Z1787607Y,Gabón,29/06/1977,False,Rosa,Murillo,Ramirez,Samoa,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-UW42X7GZ,06/02/2023,14:27,2046,EXITOSA,España,Emelina,Merino,Cañas,Noruega,X2794609V,Nicaragua,18/06/2020,False,Edu,Merino,Aguado,Noruega,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-W0EFC0LE,06/03/2023,15:06,1397,EXITOSA,España,Albert,Valentín,Pellicer,Madagascar,X7294480F,Zimbabwe,20/02/1983,False,Juan Francisco,Valentín,Plana,Madagascar,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-F2826NKW,06/04/2023,12:11,2578,EXITOSA,España,Odalis,Muñoz,Aguado,Estados Unidos de América,Z8316239L,Madagascar,19/05/1991,False,Hugo,Muñoz,Vives,Estados Unidos de América,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-TH6AI6V0,06/05/2023,17:25,2314,EXITOSA,España,Sebastián,Granados,,Serbia,X4303137K,Zambia,10/08/1985,False,Dominga,Granados,Andreu,Serbia,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-OU2YLYSW,06/06/2023,21:37,2910,EXITOSA,España,Leticia,Aguilera,Correa,Mauricio,Y6265067L,Seychelles,17/08/1919,False,Amada,Aguilera,,Mauricio,Albuñol,Sujeto_Obligado13,Agente13807,False
TXN-G6GZ7RZM,06/07/2023,11:46,824,EXITOSA,España,Guadalupe,Gutiérrez,Baños,Somalia,Y5888565G,Etiopía,24/02/1945,False,Aura,Gutiérrez,Pozo,Somalia,Albuñol,Sujeto_Obligado13,Agente13807,False
