NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-PHEGA3N5,01/05/2023,16:34,2198,FALLIDA,España,Virgilio,Valera,,Côte d'Ivoire,Z1534152B,San Marino,12/07/1937,False,Jose Ignacio,Valera,Badía,Côte d'Ivoire,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-F3Y61PLU,01/08/2023,02:57,768,EXITOSA,España,Paula,Fiol,Lluch,Mali,X9948316B,Côte d'Ivoire,09/05/1978,False,Gabriel,Fiol,,Mali,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-NL9K0D9A,01/08/2023,09:38,80,EXITOSA,España,Belen,Badía,Espada,Zimbabwe,Z6919030Z,Gabón,28/09/2013,False,Modesto,Badía,Cabrera,Zimbabwe,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-NYMCKDJI,01/09/2023,18:01,2135,EXITOSA,España,Alexandra,Navarro,Anaya,Belice,Y2288429N,Vietman,11/06/1916,False,Adora,Navarro,Alba,Belice,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-ED6KYAO4,01/10/2023,11:53,2175,EXITOSA,España,Chuy,Sarmiento,,Bhután,X0988786Q,Jordania,11/12/1941,False,Timoteo,Sarmiento,Barco,Bhután,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-7Q1QBJFV,01/10/2023,10:22,1903,EXITOSA,España,Germán,Robledo,Carrión,Cuba,Y1319812V,Honduras,21/10/1944,False,Severino,Robledo,Piña,Cuba,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-1L0YPDN3,01/10/2023,16:07,1615,EXITOSA,España,Rocío,Peinado,Ramirez,Maldivas,Z9516726K,Bahrein,24/01/1979,False,Felisa,Peinado,Escolano,Maldivas,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-9GR7XZPJ,01/12/2023,12:35,2536,EXITOSA,España,Maristela,Macias,Pedrero,Venezuela,X4819465E,Eritrea,29/07/1937,False,Noé,Acero,Mascaró,Venezuela,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-965OD1RU,01/12/2023,16:23,2360,EXITOSA,España,Cecilio,Antón,Serra,Congo,X8493853E,Guinea,21/07/1910,False,Albert,Antón,Terrón,Congo,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-958BRU4V,01/12/2023,15:31,1388,EXITOSA,España,Martina,Ferrer,Salgado,Benin,Y9682325Y,Sri Lanka,19/03/2014,False,Jordán,Ferrer,Solsona,Benin,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-L2CBYBNO,02/01/2023,16:35,634,EXITOSA,España,Odalis,Muñoz,Aguado,Estados Unidos de América,Z8316239L,Madagascar,19/05/1991,False,Hugo,Muñoz,Vives,Estados Unidos de América,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-3MKCGEM0,02/01/2023,17:53,581,EXITOSA,España,Vera,Alberdi,,Antigua y Barbuda,X7843041H,España,20/08/2009,False,Juan José,Alberdi,Salinas,Antigua y Barbuda,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-4B5NSUIJ,02/01/2023,09:41,949,EXITOSA,España,Román,Alcaraz,Bernad,República de Macedonia del Norte,Y0429716K,Belice,21/10/2003,False,Zaida,Alcaraz,Ferreras,República de Macedonia del Norte,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-LNERULXL,02/02/2023,19:37,1966,CANCELADA,España,Juan Luis,Feliu,Flores,Pakistán,X3453794E,Sudán del Sur,21/04/1919,False,Nicolasa,Feliu,Romeu,Pakistán,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-5OIT1CK4,02/03/2023,21:26,238,EXITOSA,España,Isa,Sánchez,Tello,Bahrein,Z7978767A,Sri Lanka,27/10/1977,False,Seve,Saura,Duque,Bahrein,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-X98XK9ZH,02/03/2023,18:55,2323,EXITOSA,España,Eutimio,Barriga,Costa,Libia,Y5262287Q,Belarús,30/03/1938,False,Jose Angel,Barriga,Tolosa,Libia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-F2X7PLGC,02/06/2023,17:51,2520,CANCELADA,España,Enrique,Borrell,Olivera,Chad,X6236429W,Irán,07/08/1958,False,Albert,Borrell,,Chad,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-GP9NKKGR,02/06/2023,17:36,2372,EXITOSA,España,Socorro,Montes,Murcia,Malawi,ZZZ34492,Islas Marshall,08/12/1954,False,Tomás,Bayona,Jover,República Popular Democrática de Corea,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-9T7CKPTE,02/07/2023,18:48,1404,EXITOSA,España,Isidro,Ríos,Pascual,Filipinas,X9708573C,Omán,07/10/1961,False,Óscar,Ríos,Villa,Filipinas,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-WZDDS6BD,02/08/2023,14:48,451,EXITOSA,España,Eloy,Miguel,Correa,Indonesia,Z7144737E,Canadá,13/10/2011,False,Rosalinda,Miguel,Sebastián,Indonesia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-6Q44WG99,02/10/2023,11:42,875,CANCELADA,España,Chuy,Andreu,Cervera,Mongolia,Z3330197D,República Popular Democrática de Corea,03/02/1911,False,Cristóbal,Andreu,Cabrero,Mongolia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-86FJ6M5X,02/10/2023,19:57,374,EXITOSA,España,Samanta,Miró,Madrigal,Islandia,X3166873A,Haití,22/02/1923,False,Almudena,Miró,Ruano,Islandia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-7QV9PN7R,02/12/2023,19:26,2664,CANCELADA,España,Inmaculada,Bayón,Aguilera,Luxemburgo,X4788863X,República Dominicana,30/04/1979,False,Ramón,Bayón,,Luxemburgo,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-7O2AL2WF,02/12/2023,21:12,824,EXITOSA,España,Samanta,Miró,Madrigal,Islandia,X3166873A,Haití,22/02/1923,False,Almudena,Miró,Ruano,Islandia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-Q1X90ZLG,03/01/2023,11:01,1071,EXITOSA,España,Américo,Anguita,Heredia,Finlandia,Y4321722J,Ecuador,30/01/1933,False,Humberto,Anguita,Varela,Finlandia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-K2QR1J7S,03/02/2023,18:44,2506,EXITOSA,España,Bernarda,Olivares,Tejedor,Emiratos Árabes Unidos,X4064277Q,Sierra Leona,07/12/1974,False,Valentina,Olivares,Chamorro,Emiratos Árabes Unidos,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-EQW3VQKJ,03/02/2023,14:57,1159,EXITOSA,España,Alexandra,Navarro,Anaya,Belice,Y2288429N,Vietman,11/06/1916,False,Adora,Navarro,Alba,Belice,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-FJY1PBUH,03/03/2023,11:46,1922,EXITOSA,España,Adrián,Madrigal,,Togo,Y7772907W,Bhután,22/10/1929,False,Heliodoro,Barbero,,Belice,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-CR1WD43G,03/04/2023,13:34,1866,EXITOSA,España,Alcides,Asenjo,Morillo,Yemen,X7523834M,Sri Lanka,11/11/1924,False,Martin,Asenjo,Colom,Yemen,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-LO808JEV,03/05/2023,18:53,1207,EXITOSA,España,Blas,Agullo,Guerrero,Tailandia,Y1120491Z,Haití,09/02/2009,False,Isabel,Agullo,Valero,Tailandia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-R0H95NEF,03/05/2023,20:27,1991,EXITOSA,España,Alejandro,Bayona,Godoy,República Popular Democrática de Corea,X2604283Q,Brunei Darussalam,03/06/1942,False,Tomás,Bayona,Jover,República Popular Democrática de Corea,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-QHPITDBI,03/05/2023,20:59,1844,CANCELADA,España,Emilia,Gálvez,,Irlanda,X3384810S,Bélgica,20/08/2023,False,Milagros,Gálvez,Cabrera,Irlanda,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-V7GVBDUX,03/06/2023,11:02,899,EXITOSA,España,Raúl,Ramírez,Requena,Eslovenia,Z8585126J,Chile,16/09/1945,False,Dan,Ramírez,,Eslovenia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-H8VCSX6K,03/06/2023,13:02,1835,EXITOSA,España,Francisco,Higueras,,Tonga,X9209999V,Islandia,23/10/2019,False,Genoveva,Higueras,Montero,Tonga,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-Z4B9BM0T,03/06/2023,21:09,2709,EXITOSA,España,Aroa,Mínguez,Yáñez,Mongolia,Y8214026G,Jamaica,07/02/1996,False,Paca,Almazán,,Kiribati,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-ZHQ5DDYV,03/08/2023,13:11,1993,EXITOSA,España,Eloy,Miguel,Correa,Indonesia,Z7144737E,Canadá,13/10/2011,False,Rosalinda,Miguel,Sebastián,Indonesia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-CG3W9ZUJ,03/08/2023,19:11,1915,EXITOSA,España,Alberto,Toledo,Pacheco,Ecuador,X5796125X,Rwanda,18/01/1988,False,Adelardo,Toledo,Andrade,Ecuador,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-YBHX8HDB,03/09/2023,16:03,2224,EXITOSA,España,Bautista,Lago,,Israel,Y0053668T,Mali,15/01/1989,False,Nerea,Lago,Vazquez,Israel,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-BF6X97RV,03/09/2023,22:04,1563,CANCELADA,España,Fernando,Valenzuela,,Mozambique,Y7065830Z,Marruecos,08/09/2014,False,Buenaventura,Valenzuela,,Mozambique,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-MHRTS2B2,03/09/2023,14:34,1141,EXITOSA,España,Alexandra,Navarro,Anaya,Belice,Y2288429N,Vietman,11/06/1916,False,Adora,Navarro,Alba,Belice,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-O49FA994,03/10/2023,09:36,2311,CANCELADA,España,Trinidad,Casal,Esparza,Comoras,Z6100575Z,Santa Lucía,12/02/1948,False,Emigdio,Casal,Medina,Comoras,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-WRI15R7J,03/10/2023,14:10,2864,EXITOSA,España,Julián,Castells,Haro,Nauru,X7605990M,Tayikistán,11/06/1926,False,Édgar,Castells,Portero,Nauru,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-BWT782ME,03/10/2023,13:16,2178,EXITOSA,España,Lino,Zamorano,Roselló,Niger,X5527339W,Barbados,06/11/1993,False,Diego,Zamorano,,Niger,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-PZSTZGJJ,03/10/2023,15:35,2702,EXITOSA,España,Alberto,Toledo,Pacheco,Ecuador,X5796125X,Rwanda,18/01/1988,False,Adelardo,Toledo,Andrade,Ecuador,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-2217IF9Q,03/10/2023,17:57,2917,EXITOSA,España,Che,Sierra,Farré,Nicaragua,X9944955P,Fiji,20/04/1918,False,Yago,Sierra,Ballesteros,Nicaragua,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-W6QKOA23,03/11/2023,14:20,1667,EXITOSA,España,Yolanda,Reig,Lobato,Granada,Z4452913A,Camboya,29/09/1995,False,Caridad,Reig,Perez,Granada,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-05709O80,03/11/2023,20:39,1845,EXITOSA,España,Fulgencio,Manzanares,,Barbados,Y9987492D,Andorra,21/06/1950,False,Felicia,Manzanares,Salmerón,Barbados,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-KVJ3SJF7,03/12/2023,14:31,2671,EXITOSA,España,Sebastián,Granados,,Serbia,X4303137K,Zambia,10/08/1985,False,Dominga,Granados,Andreu,Serbia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-PHKY5OV5,03/12/2023,07:44,1855,FALLIDA,España,Adrián,Madrigal,,Togo,Y7772907W,Bhután,22/10/1929,False,Alonso,Rozas,Barón,Benin,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-21KH2E53,04/02/2023,21:37,2277,EXITOSA,España,Marcelo,Ferrández,Elorza,Mónaco,Z4570170Y,Eslovaquia,06/08/2010,False,Segismundo,Ferrández,Calderón,Mónaco,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-8JBAODIS,04/02/2023,14:01,1311,EXITOSA,España,Carina,Salamanca,Aguilar,Guinea Bissau,Y7028126F,Arabia Saudita,10/09/1924,False,Amaya,Salamanca,Parejo,Guinea Bissau,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-8QIT8HF5,04/05/2023,12:12,279,EXITOSA,España,Lupe,Sancho,Perez,Noruega,Y5177780B,Burundi,10/10/2020,False,Estela,Sancho,Múgica,Noruega,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-OON3C99B,04/05/2023,18:11,2184,EXITOSA,España,Zoraida,Bonet,Camacho,Madagascar,X8191505D,Afganistán,12/01/2024,False,Evaristo,Bonet,Bermúdez,Madagascar,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-3K1G10JC,04/07/2023,11:40,404,EXITOSA,España,Adelia,Carreras,,República Unida de Tanzanía,ZZZB448E,Ghana,14/01/2009,False,Valero,Carreras,,República Unida de Tanzanía,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-N19XJC68,04/07/2023,11:44,1454,EXITOSA,España,Ani,Villalonga,Barba,Georgia,X4745919F,Suiza,25/07/2006,False,Nicolás,Villalonga,,Georgia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-ZAUHZRCC,04/07/2023,17:34,1392,EXITOSA,España,Ernesto,Ibañez,Torre,Perú,Y1010414S,Luxemburgo,01/11/1927,False,Leire,Ibañez,Llanos,Perú,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-2ZIF5L3C,04/08/2023,13:22,2389,EXITOSA,España,Emigdio,Villanueva,Sebastián,Brasil,X8040002F,Eslovenia,07/04/1994,False,Rosaura,Villanueva,Coloma,Brasil,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-MI6MM69P,04/12/2023,10:39,585,EXITOSA,España,Fortunata,Bru,Aragonés,Liechtenstein,X8286851C,Yemen,29/09/2001,False,Jacinto,Bru,Echeverría,Liechtenstein,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-VP9Y8ZOG,05/01/2023,21:27,346,EXITOSA,España,Belen,Corominas,Palacios,Camboya,Z7743984G,Italia,04/08/1917,False,Celestina,Corominas,Lledó,Camboya,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-K39CH3NS,05/02/2023,21:27,866,EXITOSA,España,Antonia,Catalá,Salom,República Democrática Popular Lao,X3918088S,Bosnia y Herzegovina,17/02/2013,False,Juan Luis,Escamilla,,Turkmenistán,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-YLGL76LQ,05/02/2023,11:55,2563,EXITOSA,España,Liliana,Pino,Manzanares,Lituania,X0340805Z,Albania,08/03/2001,False,Ciríaco,Pino,Girón,Lituania,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-FFL9UAAO,05/03/2023,20:13,2937,EXITOSA,España,Raúl,Ramírez,Requena,Eslovenia,Z8585126J,Chile,16/09/1945,False,Dan,Ramírez,,Eslovenia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-36QPVFCA,05/03/2023,12:51,1564,EXITOSA,España,Isidro,Ríos,Pascual,Filipinas,X9708573C,Omán,07/10/1961,False,Óscar,Ríos,Villa,Filipinas,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-0HXTYOQB,05/03/2023,21:00,2585,EXITOSA,España,Samu,Lucena,Casal,Vanuatu,X8986283E,Fiji,25/06/2022,False,Teresa,Lucena,Miranda,Vanuatu,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-H3IBX4A1,05/04/2023,13:33,199,CANCELADA,España,Pascual,Costa,Mulet,Madagascar,Z8119270E,Irán,30/09/1970,False,Gaspar,Costa,Cuéllar,Madagascar,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-MCM9K07P,05/04/2023,14:59,2260,EXITOSA,España,Odalis,Muñoz,Aguado,Estados Unidos de América,Z8316239L,Madagascar,19/05/1991,False,Hugo,Muñoz,Vives,Estados Unidos de América,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-SMXW614Z,05/05/2023,21:30,2110,EXITOSA,España,José María,Guerra,Botella,Djibouti,Y7616377X,Santo Tomé y Príncipe,08/01/1913,False,Lucila,Guerra,Bermúdez,Djibouti,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-0LEVC6KF,05/07/2023,16:55,1301,EXITOSA,España,Amador,Alberdi,Caparrós,Turquía,X4265386J,Nueva Zelandia,19/12/1951,False,Eleuterio,Alberdi,,Turquía,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-2RBX2Z76,05/09/2023,20:59,738,EXITOSA,España,Samanta,Miró,Madrigal,Islandia,X3166873A,Haití,22/02/1923,False,Almudena,Miró,Ruano,Islandia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-ELSFD5GI,05/10/2023,15:26,593,EXITOSA,España,Chuy,Andreu,Cervera,Mongolia,Z3330197D,República Popular Democrática de Corea,03/02/1911,False,Cristóbal,Andreu,Cabrero,Mongolia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-2MXSESBX,05/11/2023,10:56,421,EXITOSA,España,Dafne,Uría,Águila,Islas Salomón,X4507074V,Mozambique,10/08/1923,False,Cristian,Uría,Calvet,Islas Salomón,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-6UHEY0BH,05/12/2023,12:02,806,EXITOSA,España,Marina,Pardo,Aguirre,Irlanda,Y8478906Q,Bosnia y Herzegovina,30/12/2022,False,Hilario,Pardo,Asenjo,Irlanda,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-5CEA8WI6,06/02/2023,16:45,1670,FALLIDA,España,Clementina,Meléndez,,Bélgica,X5836907J,Libia,17/06/1918,False,Encarna,Meléndez,Ros,Bélgica,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-PZT28TMW,06/02/2023,16:28,75,CANCELADA,España,Adelaida,Atienza,Olivera,Sierra Leona,X3191222H,Afganistán,27/08/2002,False,Victorino,Atienza,Nevado,Sierra Leona,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-SNSR9K77,06/04/2023,15:51,2962,EXITOSA,España,Germán,Robledo,Carrión,Cuba,Y1319812V,Honduras,21/10/1944,False,Severino,Robledo,Piña,Cuba,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-KGHQGBWT,06/04/2023,21:55,2503,CANCELADA,España,Bernardo,Lucas,Iborra,República Checa,X4459615F,Tailandia,30/10/1968,False,Josep,Lucas,Beltrán,República Checa,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-T0I5OAB4,06/04/2023,18:54,2059,EXITOSA,España,Édgar,Criado,,Suiza,X4483905D,Burkina Faso,25/12/1938,False,Adriana,Criado,Blázquez,Suiza,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-M0L9JG9I,06/06/2023,16:52,108,EXITOSA,España,Filomena,Madrigal,Pi,Dinamarca,Y7524776H,Guatemala,03/12/1961,False,Efraín,Madrigal,Cárdenas,Dinamarca,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-55A271K3,06/06/2023,10:19,1049,EXITOSA,España,Albino,Piquer,Cabañas,Papua Nueva Guinea,Y1985358N,Rumania,19/10/1956,False,Saturnino,Piquer,Alemany,Papua Nueva Guinea,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-DHC9QQT4,06/08/2023,04:19,391,EXITOSA,España,Maximino,Pera,Coello,Tayikistán,X1930156L,Barbados,26/02/1932,False,Rodolfo,Pera,Mancebo,Tayikistán,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-3I38OB3E,06/08/2023,18:48,2553,FALLIDA,España,Filomena,Madrigal,Pi,Dinamarca,Y7524776H,Guatemala,03/12/1961,False,Efraín,Madrigal,Cárdenas,Dinamarca,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-HRU7U6OS,06/08/2023,11:03,2743,EXITOSA,España,Anabel,Delgado,Real,Myanmar,Y6818360R,República Checa,15/05/1928,False,Lidia,Delgado,,Myanmar,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-BLUGNAWN,06/09/2023,14:16,2211,EXITOSA,España,Guadalupe,Gutiérrez,Baños,Somalia,Y5888565G,Etiopía,24/02/1945,False,Aura,Gutiérrez,Pozo,Somalia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-GUWJI7XL,06/11/2023,17:55,1102,CANCELADA,España,Nieves,Pont,Zorrilla,Bhután,Y1818583X,Zimbabwe,27/04/1932,False,Albina,Pont,,Bhután,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-X0WKGD6X,06/11/2023,20:16,1556,EXITOSA,España,Adelaida,Atienza,Olivera,Sierra Leona,X3191222H,Afganistán,27/08/2002,False,Victorino,Atienza,Nevado,Sierra Leona,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-A5TJCSQZ,06/11/2023,04:07,239,EXITOSA,España,América,Herrera,Pozuelo,República Árabe Siria,Y0621131F,Lituania,16/05/1950,False,Silvia,Herrera,Giménez,República Árabe Siria,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-NNIA4EGB,06/12/2023,10:11,2060,EXITOSA,España,Américo,Anguita,Heredia,Finlandia,Y4321722J,Ecuador,30/01/1933,False,Humberto,Anguita,Varela,Finlandia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-AF0VDN6T,06/12/2023,10:24,572,EXITOSA,España,Eutimio,Barriga,Costa,Libia,Y5262287Q,Belarús,30/03/1938,False,Jose Angel,Barriga,Tolosa,Libia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-RCSEYFZS,07/01/2023,18:04,1104,EXITOSA,España,Ricarda,Pelayo,Vidal,República Árabe Siria,Z4677002A,Swazilandia,24/01/1958,False,Purificación,Pelayo,,República Árabe Siria,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-4IVQZD2V,07/02/2023,20:34,554,EXITOSA,España,Fabio,Prats,Larrea,Myanmar,Z9183660H,Uganda,20/08/2012,False,Constanza,Prats,Peláez,Myanmar,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-T7L57W04,07/03/2023,16:57,491,CANCELADA,España,Maxi,Aguirre,Bermudez,Camboya,Z7743984G,Italia,04/08/1917,False,Celestina,Corominas,Lledó,Camboya,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-3XGDG946,07/03/2023,15:13,938,EXITOSA,España,Poncio,Vaquero,Castellanos,Uzbekistán,Y3750340C,Palau,12/05/1978,False,Rosaura,Vaquero,Carrión,Uzbekistán,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-6Q6ZUAC9,07/04/2023,10:42,1038,EXITOSA,España,Ana Belén,Barceló,Carballo,Indonesia,Z8461503S,República Checa,29/12/1924,False,Fabiola,Barceló,Amores,Indonesia,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-QGPC4HP6,07/04/2023,17:43,2719,EXITOSA,España,Liliana,Pino,Manzanares,Lituania,X0340805Z,Albania,08/03/2001,False,Ciríaco,Pino,Girón,Lituania,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-S3X1IKGG,07/04/2023,18:01,523,EXITOSA,España,Ani,Díez,Gallo,Antigua y Barbuda,Z5297690J,Chad,07/03/1966,False,Fidela,Díez,Romeu,Antigua y Barbuda,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-W6JY1A52,07/04/2023,20:58,220,EXITOSA,España,Lupe,Sancho,Perez,Noruega,Y5177780B,Burundi,10/10/2020,False,Estela,Sancho,Múgica,Noruega,Sevilla,Sujeto_Obligado12,Agente1595,False
TXN-7T2463EX,07/04/2023,20:35,1912,EXITOSA,España,Elisabet,Tamayo,Calvet,Hungría,Y7528117R,Camboya,19/01/1961,False,Julio,Tamayo,Villalobos,Hungría,Sevilla,Sujeto_Obligado12,Agente1595,False
