NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-Y0BIBYVF,01/08/2023,13:13,2269,EXITOSA,España,Fabricio,Llamas,Huguet,Suiza,X1734718N,Pakistán,05/02/2015,False,Teófilo,Llamas,Bonilla,Suiza,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-FBZNQSAQ,01/08/2023,12:31,2197,EXITOSA,España,Carina,Salamanca,Aguilar,Guinea Bissau,Y7028126F,Arabia Saudita,10/09/1924,False,Amaya,Salamanca,Parejo,Guinea Bissau,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-APQ18UKK,01/08/2023,14:13,1896,EXITOSA,España,Félix,Bermúdez,Giner,Camboya,Z4859632J,República Árabe Siria,09/09/1970,False,Pía,Bermúdez,Flor,Camboya,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-NOCZ4KYU,01/08/2023,09:42,930,EXITOSA,España,Salomé,Bonilla,Azorin,Swazilandia,X2501157E,Botswana,09/11/1921,False,Matías,Bonilla,,Swazilandia,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-BR6JH75C,01/08/2023,12:33,2849,EXITOSA,España,Nazaret,Arcos,Conesa,Bélgica,X8671622R,Federación de Rusia,19/07/1959,False,Nicolasa,Arcos,Bou,Bélgica,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-FB9STGMI,01/08/2023,18:05,1633,EXITOSA,España,Belen,Badía,Espada,Zimbabwe,Z6919030Z,Gabón,28/09/2013,False,Modesto,Badía,Cabrera,Zimbabwe,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-GBO5UV7Q,01/08/2023,20:39,840,EXITOSA,España,Bernarda,Olivares,Tejedor,Emiratos Árabes Unidos,X4064277Q,Sierra Leona,07/12/1974,False,Valentina,Olivares,Chamorro,Emiratos Árabes Unidos,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-6RL8PV1T,01/09/2023,10:33,1196,EXITOSA,España,Socorro,Montes,Murcia,Malawi,X4246597S,Islas Marshall,08/12/1954,False,Marcia,Salazar,Novoa,Nueva Zelandia,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-PGAJXA2Y,01/09/2023,18:20,2575,EXITOSA,España,Fortunata,Hernando,Grande,India,X2041861J,Singapur,02/05/1985,False,Charo,Hernando,,India,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-NT8MPNQT,01/10/2023,18:57,833,EXITOSA,España,Jose Manuel,Yáñez,Roldán,Pakistán,Z9181968M,Timor-Leste,25/08/1974,False,Pepita,Yáñez,Sedano,Pakistán,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-5EK48Q71,01/10/2023,10:42,2182,EXITOSA,España,Francisco,Higueras,,Tonga,X9209999V,Islandia,23/10/2019,False,Genoveva,Higueras,Montero,Tonga,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-41WCS2Z5,01/10/2023,13:44,2150,EXITOSA,España,Santiago,Garzón,Cruz,Jamaica,X9310227B,Eslovenia,23/10/1928,False,Dani,Garzón,Valentín,Jamaica,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-TPEX378R,01/11/2023,21:43,2863,CANCELADA,España,Ainoa,Rosado,,Malta,X5627449Q,Trinidad y Tabago,11/08/1966,False,Begoña,Nadal,Asenjo,Malta,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-N10HM50Q,01/11/2023,19:51,73,EXITOSA,España,Guadalupe,Gutiérrez,Baños,Somalia,Y5888565G,Etiopía,24/02/1945,False,Aura,Gutiérrez,Pozo,Somalia,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-3EI6Z60L,01/11/2023,19:46,438,EXITOSA,España,Odalis,Muñoz,Aguado,Estados Unidos de América,Z8316239L,Madagascar,19/05/1991,False,Hugo,Muñoz,Vives,Estados Unidos de América,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-BKD3NSJX,01/11/2023,13:45,1493,EXITOSA,España,Albino,Piquer,Cabañas,Papua Nueva Guinea,Y1985358N,Rumania,19/10/1956,False,Saturnino,Piquer,Alemany,Papua Nueva Guinea,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-KOL1RDSQ,01/12/2023,10:02,757,CANCELADA,España,Trinidad,Casal,Esparza,Comoras,Z6100575Z,Santa Lucía,12/02/1948,False,Emigdio,Casal,Medina,Comoras,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-I0QQBTDJ,01/12/2023,18:13,61,EXITOSA,España,Saturnino,Roldán,Nogués,Senegal,Z5021907T,Omán,20/10/1918,False,Rocío,Roldán,Diez,Senegal,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-FLL1GGEH,01/12/2023,21:10,2736,EXITOSA,España,Azahara,Español,Páez,Rwanda,X4730478E,República Dominicana,25/05/1925,False,Juanito,Español,Gaya,Rwanda,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-LF25LGM1,02/01/2023,14:16,1351,EXITOSA,España,Marcio,Pagès,Mendoza,Angola,X3898191J,Arabia Saudita,02/02/1952,False,Luisa,Pagès,Garmendia,Angola,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-QZ4U2KBS,02/01/2023,11:25,1587,EXITOSA,España,Cruz,Cases,Blanch,Pakistán,Z5346143M,Letonia,08/08/1949,False,Juanita,Cases,Jáuregui,Pakistán,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-HLJP2ZLP,02/01/2023,17:43,619,EXITOSA,España,Aroa,Mínguez,Yáñez,Mongolia,Y8214026G,Jamaica,07/02/1996,False,Bruno,Reyes,Morcillo,Albania,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-B62POJNG,02/01/2023,16:27,1011,EXITOSA,España,Amílcar,Cañas,Gutiérrez,Angola,Y4027992Q,República Unida de Tanzanía,16/05/2011,False,Luisina,Cañas,Llabrés,Angola,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-BU678J2U,02/02/2023,23:00,1961,EXITOSA,España,Che,Sierra,Farré,Nicaragua,X9944955P,Fiji,20/04/1918,False,Yago,Sierra,Ballesteros,Nicaragua,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-4RPTI327,02/03/2023,15:30,1604,EXITOSA,España,Leyre,Puig,,San Vicente y las Granadinas,Z8167738Y,Gambia,18/12/1954,False,Caridad,Puig,Pérez,San Vicente y las Granadinas,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-VDGXHTGZ,02/03/2023,06:49,1028,EXITOSA,España,Azahara,Español,Páez,Rwanda,X4730478E,República Dominicana,25/05/1925,False,Juanito,Español,Gaya,Rwanda,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-I794RQOG,02/04/2023,20:04,564,EXITOSA,España,Anabel,Delgado,Real,Myanmar,Y6818360R,República Checa,15/05/1928,False,Lidia,Delgado,,Myanmar,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-RK7KYQ0B,02/04/2023,21:28,1135,EXITOSA,España,Juan Manuel,Valls,,Dinamarca,Y3838232Y,Lituania,06/10/1994,False,Ale,Valls,Ferrer,Dinamarca,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-FU3Q9A3N,02/04/2023,12:50,351,EXITOSA,España,Alcides,Asenjo,Morillo,Yemen,X7523834M,Sri Lanka,11/11/1924,False,Martin,Asenjo,Colom,Yemen,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-Q1QXD7SW,02/05/2023,19:27,1679,EXITOSA,España,Nidia,Guzman,Mínguez,Tailandia,X8109027D,Italia,22/03/2006,False,Clotilde,Guzman,Leal,Tailandia,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-JTHLCTQ5,02/05/2023,13:50,1353,EXITOSA,España,Nando,Peralta,Galvez,Palau,Z1563193A,Panamá,09/12/1922,False,Julieta,Peralta,Cabrero,Palau,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-ODJ4DXI0,02/06/2023,12:39,882,CANCELADA,España,Anastasia,Ropero,,Croacia,X3781092F,Haití,14/10/1976,False,Joaquina,Navarro,Villalonga,Argelia,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-QCGLDNPG,02/06/2023,21:59,1626,EXITOSA,España,Marc,Cáceres,Rojas,Noruega,Y5177780B,Burundi,10/10/2020,False,Estela,Sancho,Múgica,Noruega,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-70JHZWK4,02/07/2023,11:34,2557,EXITOSA,España,Roberta,Montes,,Islas Salomón,X4840919V,India,01/09/1960,False,Eligia,Montes,Muñoz,Islas Salomón,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-TURRC3ML,02/07/2023,21:19,2699,EXITOSA,España,Remedios,Valverde,Aparicio,China,Y9063487Y,Bangladesh,02/10/1971,False,Vicenta,Valverde,Bas,China,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-BUS2ZN6D,02/08/2023,12:56,2259,EXITOSA,España,Ximena,Noriega,Ferrán,Suriname,Y6061137F,Costa Rica,01/03/1940,False,Viviana,Noriega,Vives,Suriname,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-S32JBT4T,02/09/2023,10:57,1522,EXITOSA,España,Albano,Acero,Romero,Venezuela,X4819465E,Eritrea,29/07/1937,False,Noé,Acero,Mascaró,Venezuela,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-M55Y7HXX,02/09/2023,11:30,743,FALLIDA,España,Cintia,Gallego,Quero,Haití,Y4109436V,Kazajstán,11/05/1991,False,Reyes,Gallego,Haro,Haití,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-6S6EFAMZ,02/09/2023,11:17,1102,EXITOSA,España,Elisabet,Tamayo,Calvet,Hungría,Y7528117R,Camboya,19/01/1961,False,Julio,Tamayo,Villalobos,Hungría,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-SAQIJ4VM,02/10/2023,15:49,122,EXITOSA,España,Toribio,Barranco,Vallés,Kiribati,Z9151407B,Bahrein,10/11/1917,False,Gema,Barranco,Borrell,Kiribati,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-5S84FWP5,02/10/2023,12:54,104,EXITOSA,España,Albano,Acero,Romero,Venezuela,X4819465E,Eritrea,29/07/1937,False,Noé,Acero,Mascaró,Venezuela,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-PRMDO3IQ,02/10/2023,12:09,77,EXITOSA,España,Febe,Osuna,Baena,Belice,Z0643946C,Omán,05/06/2002,False,Chucho,Osuna,,Belice,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-0EVYDJNZ,02/10/2023,11:20,2612,EXITOSA,España,Goyo,Castañeda,Benavente,Líbano,Z5502387X,Tuvalu,23/01/2025,False,Miguel Ángel,Castañeda,,Líbano,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-Y5X96EK3,02/11/2023,12:06,219,EXITOSA,España,Pascual,Costa,Mulet,Madagascar,Z8119270E,Irán,30/09/1970,False,Gaspar,Costa,Cuéllar,Madagascar,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-1BBVI8WY,02/11/2023,04:07,2461,EXITOSA,España,América,Herrera,Pozuelo,República Árabe Siria,Y0621131F,Lituania,16/05/1950,False,Silvia,Herrera,Giménez,República Árabe Siria,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-RF1JOLK7,02/12/2023,22:58,2334,FALLIDA,España,Samanta,Miró,Madrigal,Islandia,X3166873A,Haití,22/02/1923,False,Almudena,Miró,Ruano,Islandia,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-A3AUQY49,03/01/2023,20:42,1921,EXITOSA,España,Andrés,Perez,Monreal,Malta,Z0727395W,Senegal,26/11/2022,False,Daniela,Perez,Coll,Malta,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-133SUE2M,03/02/2023,11:10,1265,EXITOSA,España,Pili,Roig,Garriga,Guinea Bissau,X1717463F,Nigeria,10/05/1964,False,Lucho,Roig,Mancebo,Guinea Bissau,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-HVDKNTK5,03/02/2023,09:45,1974,EXITOSA,España,América,Herrera,Pozuelo,República Árabe Siria,Y0621131F,Lituania,16/05/1950,False,Silvia,Herrera,Giménez,República Árabe Siria,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-F128N26C,03/02/2023,16:57,441,EXITOSA,España,Poncio,Vaquero,Castellanos,Uzbekistán,Y3750340C,Palau,12/05/1978,False,Rosaura,Vaquero,Carrión,Uzbekistán,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-LTIXY38T,03/02/2023,09:29,1936,EXITOSA,España,Encarnación,Seco,Vazquez,Argelia,Y1749997X,Samoa,17/12/1992,False,Desiderio,Seco,Tudela,Argelia,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-HDW5IT7T,03/02/2023,15:47,2417,EXITOSA,España,Adelaida,Atienza,Olivera,Sierra Leona,X3191222H,Afganistán,27/08/2002,False,Victorino,Atienza,Nevado,Sierra Leona,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-KRWBQQ41,03/03/2023,12:39,2990,EXITOSA,España,Concepción,Vallés,Millán,República Checa,Z7509622N,Portugal,15/10/1965,False,José Antonio,Vallés,Amores,República Checa,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-W7LQU29S,03/03/2023,13:29,938,EXITOSA,España,Cayetano,Carrillo,,Irlanda,Y9120534J,Bahamas,19/04/1934,False,Evaristo,Castro,Andreu,Irlanda,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-9HHUFIP9,03/03/2023,19:12,711,EXITOSA,España,Clemente,Isern,Porta,Irán,Z8961404B,Ghana,20/11/1978,False,Ismael,Isern,,Irán,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-Y88ZE3JZ,03/03/2023,10:23,90,FALLIDA,España,Rosario,Santamaría,Lladó,Bahamas,X7941699Y,Líbano,21/08/1990,False,Adelardo,Santamaría,,Bahamas,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-OEAMS9KB,03/03/2023,21:38,1009,CANCELADA,España,Jonatan,Morell,Montes,República de Moldova,Z2143331N,Polonia,24/05/1967,False,Andrés,Morell,,República de Moldova,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-8QCVUQV1,03/04/2023,20:58,1931,EXITOSA,España,Hermenegildo,Piquer,Valverde,Chile,Y5580012L,Estados Unidos de América,04/08/1915,False,Virgilio,Piquer,Cerezo,Chile,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-NC66Y5QY,03/05/2023,21:51,2633,EXITOSA,España,Belen,Corominas,Palacios,Camboya,Z7743984G,Italia,04/08/1917,False,Celestina,Corominas,Lledó,Camboya,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-7ZMUJCET,03/05/2023,17:39,147,EXITOSA,España,Jenaro,Perelló,Codina,Vanuatu,Z5709898S,Djibouti,19/01/1973,False,Amador,Perelló,Barberá,Vanuatu,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-S0IW7NRD,03/06/2023,11:08,2399,EXITOSA,España,Zaira,Briones,Puente,Bahrein,X1706604G,Bulgaria,24/09/1921,False,Pilar,Briones,Pellicer,Bahrein,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-6E7KL79Y,03/06/2023,18:07,1926,EXITOSA,España,Plácido,Escamilla,,Canadá,Z5579888R,Zimbabwe,29/11/2021,False,Andrés,Escamilla,,Canadá,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-I71J1PDI,03/06/2023,12:23,1110,EXITOSA,España,Teodosio,Aranda,Llabrés,Zambia,Z2509497H,Samoa,14/09/1914,False,Daniel,Aranda,Coll,Zambia,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-AHUX0WTB,03/06/2023,04:01,1323,EXITOSA,España,Flavia,Buendía,Iniesta,San Marino,Y2710044Z,Turquía,23/02/2002,False,Celestino,Buendía,Solís,San Marino,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-0MN6D072,03/06/2023,10:15,330,EXITOSA,España,Duilio,Redondo,Codina,Bolivia,Z4051100T,Indonesia,02/02/1981,False,Manuela,Redondo,Bárcena,Bolivia,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-93L5GNZC,03/06/2023,10:17,2587,EXITOSA,España,Lilia,Pareja,Molina,Saint Kitts y Nevis,Y4799099W,San Vicente y las Granadinas,02/03/2008,False,Jerónimo,Pareja,Pedrosa,Saint Kitts y Nevis,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-9VUDRI35,03/06/2023,14:32,2125,EXITOSA,España,Octavia,Rey,Jáuregui,Bélgica,Y3893984Y,Noruega,01/08/1953,False,Eulalia,Rey,Garay,Bélgica,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-L8OSNGUZ,03/07/2023,15:28,970,CANCELADA,España,Marina,Pardo,Aguirre,Irlanda,Y8478906Q,Bosnia y Herzegovina,30/12/2022,False,Hilario,Pardo,Asenjo,Irlanda,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-NMG2ZB3W,03/07/2023,18:45,2577,EXITOSA,España,Jenaro,Perelló,Codina,Vanuatu,Z5709898S,Djibouti,19/01/1973,False,Amador,Perelló,Barberá,Vanuatu,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-CLO9Y6GB,03/07/2023,21:51,2937,EXITOSA,España,Noemí,Caro,,Egipto,X7320193Y,Guinea,07/01/1993,False,Arsenio,Ordóñez,Cabello,Islas Salomón,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-2T38CLSV,03/07/2023,16:26,567,EXITOSA,España,Samu,Lucena,Casal,Vanuatu,X8986283E,Fiji,25/06/2022,False,Teresa,Lucena,Miranda,Vanuatu,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-0NFKTKTW,03/08/2023,18:45,416,EXITOSA,España,Socorro,Montes,Murcia,Malawi,X4246597S,Islas Marshall,08/12/1954,False,Nayara,Barral,Velázquez,Jamaica,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-PB5H6PFX,03/08/2023,20:41,825,EXITOSA,España,Román,Alcaraz,Bernad,República de Macedonia del Norte,Y0429716K,Belice,21/10/2003,False,Zaida,Alcaraz,Ferreras,República de Macedonia del Norte,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-D82CXMD1,03/08/2023,13:45,2551,EXITOSA,España,Plácido,Escamilla,,Canadá,Z5579888R,Zimbabwe,29/11/2021,False,Andrés,Escamilla,,Canadá,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-I5UCXNMN,03/09/2023,13:16,1040,EXITOSA,España,Albano,Acero,Romero,Venezuela,X4819465E,Eritrea,29/07/1937,False,Noé,Acero,Mascaró,Venezuela,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-8U86IVKN,03/09/2023,16:09,949,EXITOSA,España,Samanta,Miró,Madrigal,Islandia,X3166873A,Haití,22/02/1923,False,Almudena,Miró,Ruano,Islandia,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-1MEKHRP5,03/09/2023,15:05,1855,CANCELADA,España,Alcides,Asenjo,Morillo,Yemen,X7523834M,Sri Lanka,11/11/1924,False,Martin,Asenjo,Colom,Yemen,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-D3W9K0DX,03/09/2023,17:59,213,EXITOSA,España,Lorena,Coello,Nebot,Líbano,Y7546912M,Belarús,19/01/1933,False,Iván,Rincón,Mariscal,Líbano,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-FF1K9PLN,03/09/2023,10:51,474,EXITOSA,España,María,Olivera,Collado,Mauricio,Y8883275E,República de Corea,26/10/1955,False,Gertrudis,Olivera,,Mauricio,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-3C838VWK,03/10/2023,14:22,2252,EXITOSA,España,Osvaldo,Ordóñez,Sanmiguel,Islas Salomón,Y0695954B,República Centroafricana,01/03/1987,False,Arsenio,Ordóñez,Cabello,Islas Salomón,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-0XT0E2TH,03/10/2023,15:09,1325,EXITOSA,España,Julia,Colom,Torrecilla,Papua Nueva Guinea,ZZZCABCB,Rumania,19/10/1956,False,Saturnino,Piquer,Alemany,Papua Nueva Guinea,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-9XEP79Q0,03/10/2023,10:14,2000,EXITOSA,España,Bernardo,Lucas,Iborra,República Checa,X4459615F,Tailandia,30/10/1968,False,Josep,Lucas,Beltrán,República Checa,Tarragona,Sujeto_Obligado13,Agente13550,False
TXN-JGHGV8SG,03/11/2023,14:17,1926,EXITOSA,España,Adelaida,Atienza,Olivera,Sierra Leona,X3191222H,Afganistán,27/08/2002,False,Victorino,Atienza,Nevado,Sierra Leona,Tarragona,Sujeto_Obligado13,Agente13550,False
