NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-LPCY9OST,01/09/2023,05:17,974,FALLIDA,España,Jenaro,Perelló,Codina,Vanuatu,Z5709898S,Djibouti,19/01/1973,False,Amador,Perelló,Barberá,Vanuatu,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-Q2DZ27LE,01/09/2023,15:13,586,EXITOSA,España,Noemí,Caro,,Egipto,X7320193Y,Guinea,07/01/1993,False,Wilfredo,Barrios,Sanmiguel,República Dominicana,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-OY8YDEVJ,01/09/2023,13:10,2597,EXITOSA,España,Agapito,Torres,Galindo,Angola,Y4075136X,Panamá,26/06/1966,False,Isidora,Torres,Mateos,Angola,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-2GALZQ5L,01/10/2023,13:20,2958,EXITOSA,España,Félix,Bermúdez,Giner,Camboya,Z4859632J,República Árabe Siria,09/09/1970,False,Pía,Bermúdez,Flor,Camboya,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-B8563OHH,01/10/2023,09:03,1382,EXITOSA,España,Severino,Rosales,Miguel,Dominicana,X6084787E,Camerún,24/12/1915,False,Eliana,Rosales,Frutos,Dominicana,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-KL6K5KRL,01/10/2023,13:22,325,EXITOSA,España,Aroa,Mínguez,Yáñez,Mongolia,Y8214026G,Jamaica,07/02/1996,False,Amador,Montserrat,Tirado,Líbano,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-VKF6YF6Y,01/11/2023,13:18,2007,EXITOSA,España,Aitana,Nicolau,Bayón,Tuvalu,X1330196Z,Islandia,13/01/1914,False,Cayetana,Nicolau,Vives,Tuvalu,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-P4CX4T82,01/11/2023,13:54,1426,CANCELADA,España,Fabricio,Llamas,Huguet,Suiza,X1734718N,Pakistán,05/02/2015,False,Teófilo,Llamas,Bonilla,Suiza,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-70W9ZBRI,02/01/2023,13:58,623,EXITOSA,España,Fidela,Roig,Mate,Etiopía,Y7890689R,Guinea,13/01/1947,False,Luisina,Roig,Cerezo,Etiopía,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-OX8US001,02/01/2023,12:30,380,EXITOSA,España,Narciso,Salom,Lago,Uruguay,Z1456194T,Saint Kitts y Nevis,02/10/1962,False,Norberto,Salom,,Uruguay,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-QMHWV94I,02/01/2023,16:30,781,EXITOSA,España,Saturnino,Roldán,Nogués,Senegal,Z5021907T,Omán,20/10/1918,False,Rocío,Roldán,Diez,Senegal,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-3R2N1C23,02/01/2023,12:10,2050,EXITOSA,España,Juan Bautista,Simó,Torres,Cuba,X3724539B,Chad,16/02/1930,False,Rosa,Simó,Miguel,Cuba,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-FKQ3LQH6,02/02/2023,13:04,1757,EXITOSA,España,Ani,Carrillo,Sanmartín,Camboya,X3479717R,Hungría,27/04/1942,False,Rosario,Carrillo,,Camboya,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-5FAMJKNW,02/02/2023,12:39,1452,EXITOSA,España,Che,Sierra,Farré,Nicaragua,X9944955P,Fiji,20/04/1918,False,Yago,Sierra,Ballesteros,Nicaragua,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-G3SISMAE,02/02/2023,16:38,2020,EXITOSA,España,Pascual,Costa,Mulet,Madagascar,Z8119270E,Irán,30/09/1970,False,Gaspar,Costa,Cuéllar,Madagascar,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-V3NCR7YI,02/02/2023,12:47,2689,FALLIDA,España,Ximena,Noriega,Ferrán,Suriname,Y6061137F,Costa Rica,01/03/1940,False,Viviana,Noriega,Vives,Suriname,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-2OCT4XEM,02/03/2023,19:26,1130,FALLIDA,España,Ramiro,Priego,Talavera,Kenya,Z3109475H,Camerún,27/11/2009,False,Kike,Nogués,Montaña,Kenya,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-Q5I9UF2T,02/03/2023,19:07,2403,EXITOSA,España,Marco,Santos,Santana,Finlandia,Y8259181X,Austria,02/02/1972,False,Tristán,Santos,Priego,Finlandia,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-6EA3T0D6,02/03/2023,20:47,2565,EXITOSA,España,Úrsula,Fernandez,Izaguirre,Senegal,X3205334P,España,08/01/1917,False,Julio,Tamayo,Villalobos,Hungría,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-F59BV3JJ,02/03/2023,18:22,59,EXITOSA,España,Noemí,Caro,,Egipto,X7320193Y,Guinea,07/01/1993,False,Martin,Asenjo,Colom,Yemen,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-T546W9MW,02/03/2023,10:37,2293,EXITOSA,España,José María,Guerra,Botella,Djibouti,Y7616377X,Santo Tomé y Príncipe,08/01/1913,False,Lucila,Guerra,Bermúdez,Djibouti,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-Z9MG4K58,02/03/2023,19:58,2403,EXITOSA,España,Coral,Alvarez,Esparza,Trinidad y Tabago,Z2942158A,Maldivas,10/09/1915,False,Imelda,Alvarez,Paredes,Trinidad y Tabago,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-FU9LNJW0,02/05/2023,12:25,1155,EXITOSA,España,María,Calatayud,Medina,Bélgica,Z1498124R,Cuba,22/11/1961,False,Severino,Calatayud,Moles,Bélgica,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-660WJJBI,02/05/2023,14:21,1142,EXITOSA,España,Román,Alcaraz,Bernad,República de Macedonia del Norte,Y0429716K,Belice,21/10/2003,False,Zaida,Alcaraz,Ferreras,República de Macedonia del Norte,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-0IOJ4OFD,02/05/2023,13:02,2805,EXITOSA,España,Poncio,Vaquero,Castellanos,Uzbekistán,Y3750340C,Palau,12/05/1978,False,Rosaura,Vaquero,Carrión,Uzbekistán,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-T1M308L4,02/06/2023,11:12,743,EXITOSA,España,Zoraida,Bonet,Camacho,Madagascar,X8191505D,Afganistán,12/01/2024,False,Evaristo,Bonet,Bermúdez,Madagascar,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-A3YT8O3V,02/06/2023,19:57,2362,EXITOSA,España,Teresita,Rovira,,Italia,Y6091153P,Burkina Faso,01/06/1909,False,Albert,Borrell,,Chad,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-IGCJRZSC,02/06/2023,02:03,1516,EXITOSA,España,Eliana,Leon,Morera,Malawi,Z1186700C,Argelia,05/11/1960,False,Fidela,Leon,Chamorro,Malawi,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-81IFL00Z,02/06/2023,16:42,2434,EXITOSA,España,Paulina,Jara,,Reino Unido de Gran Bretaña e Irlanda del Norte,Z3853665C,Alemania,11/12/1931,False,María Del Carmen,Jara,Torres,Reino Unido de Gran Bretaña e Irlanda del Norte,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-HTF8BMDL,02/06/2023,16:26,1987,CANCELADA,España,Cintia,Gallego,Quero,Haití,Y4109436V,Kazajstán,11/05/1991,False,Reyes,Gallego,Haro,Haití,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-AE76FYKQ,02/07/2023,10:00,2616,EXITOSA,España,Ana Sofía,Quintana,Pereira,Pakistán,Z5346143M,Letonia,08/08/1949,False,Juanita,Cases,Jáuregui,Pakistán,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-STW7V9QW,02/08/2023,16:01,1767,EXITOSA,España,Zaida,Landa,Aguado,Guyana,X3915229P,Bahamas,12/10/1917,False,Montserrat,Landa,Ariño,Guyana,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-SU75Z5IG,02/08/2023,16:13,1235,EXITOSA,España,Chuy,Andreu,Cervera,Mongolia,Z3330197D,República Popular Democrática de Corea,03/02/1911,False,Cristóbal,Andreu,Cabrero,Mongolia,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-CB0WR8UH,02/08/2023,17:21,2348,EXITOSA,España,Josep,Estevez,Belda,Zambia,Y2076183X,Azerbaiyán,23/10/1968,False,Paulina,Estevez,Benito,Zambia,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-8WL5YZH6,02/08/2023,17:00,2072,EXITOSA,España,Matías,Navarro,Jordán,Argelia,X6795607G,Polonia,23/03/1976,False,Joaquina,Navarro,Villalonga,Argelia,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-S2I6JR88,02/08/2023,18:56,1903,CANCELADA,España,Celestino,Rincón,Lucena,Líbano,Y7546912M,Belarús,19/01/1933,False,Iván,Rincón,Mariscal,Líbano,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-HODECN2X,02/09/2023,14:32,2625,EXITOSA,España,Roberta,Montes,,Islas Salomón,X4840919V,India,01/09/1960,False,Eligia,Montes,Muñoz,Islas Salomón,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-5G0KDARF,02/09/2023,12:46,200,EXITOSA,España,Marcelo,Ferrández,Elorza,Mónaco,Z4570170Y,Eslovaquia,06/08/2010,False,Segismundo,Ferrández,Calderón,Mónaco,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-76ES7LH6,02/09/2023,11:11,60,EXITOSA,España,Pascual,Costa,Mulet,Madagascar,Z8119270E,Irán,30/09/1970,False,Gaspar,Costa,Cuéllar,Madagascar,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-ACOCH81Y,02/09/2023,20:17,293,EXITOSA,España,Remedios,Valverde,Aparicio,China,Y9063487Y,Bangladesh,02/10/1971,False,Vicenta,Valverde,Bas,China,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-EFG5QW6C,02/09/2023,09:10,2955,EXITOSA,España,Inmaculada,Bayón,Aguilera,Luxemburgo,X4788863X,República Dominicana,30/04/1979,False,Ramón,Bayón,,Luxemburgo,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-23EM600B,02/10/2023,11:10,699,EXITOSA,España,Julie,Arnau,Ballesteros,Mongolia,Z3330197D,República Popular Democrática de Corea,03/02/1911,False,Cristóbal,Andreu,Cabrero,Mongolia,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-0EMLKJSK,02/10/2023,17:15,2904,EXITOSA,España,Paco,Burgos,Sanmartín,Malta,Y5874479V,Yemen,19/09/1950,False,Mauricio,Burgos,Escrivá,Malta,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-K42N0XSS,02/11/2023,14:51,76,EXITOSA,España,Juan Antonio,Lago,Vera,Cuba,Y1319812V,Honduras,21/10/1944,False,Severino,Robledo,Piña,Cuba,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-YX6H1M0C,02/11/2023,16:11,542,EXITOSA,España,Lilia,Pareja,Molina,Saint Kitts y Nevis,Y4799099W,San Vicente y las Granadinas,02/03/2008,False,Jerónimo,Pareja,Pedrosa,Saint Kitts y Nevis,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-PV0B2GEB,02/11/2023,09:21,478,EXITOSA,España,Juan Manuel,Valls,,Dinamarca,Y3838232Y,Lituania,06/10/1994,False,Ale,Valls,Ferrer,Dinamarca,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-YNH1LQYL,02/11/2023,09:09,2941,EXITOSA,España,José María,Exposito,Bolaños,Burundi,X3684962V,Swazilandia,16/01/2012,False,Ernesto,Exposito,,Burundi,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-G8XG063C,02/11/2023,09:48,1821,EXITOSA,España,Fulgencio,Manzanares,,Barbados,Y9987492D,Andorra,21/06/1950,False,Felicia,Manzanares,Salmerón,Barbados,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-LD9544BH,02/12/2023,20:57,70,EXITOSA,España,Fabricio,Llamas,Huguet,Suiza,X1734718N,Pakistán,05/02/2015,False,Teófilo,Llamas,Bonilla,Suiza,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-KTIA1AT4,02/12/2023,15:59,1731,EXITOSA,España,Abraham,Palacio,Colomer,Nueva Zelandia,X9405224H,Kuwait,16/01/1927,False,María Luisa,Palacio,Jerez,Nueva Zelandia,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-PI7VXXPB,02/12/2023,16:45,2297,EXITOSA,España,Tiburcio,Bru,,Rumania,X9904734Z,Bangladesh,28/01/1913,False,Óscar,Ríos,Villa,Filipinas,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-U0RBC1ME,02/12/2023,15:49,2337,EXITOSA,España,Inmaculada,Bayón,Aguilera,Luxemburgo,X4788863X,República Dominicana,30/04/1979,False,Ramón,Bayón,,Luxemburgo,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-T8GZVVL0,02/12/2023,15:05,676,EXITOSA,España,Leopoldo,Abellán,Hervia,República Democrática Popular Lao,X3918088S,Bosnia y Herzegovina,17/02/2013,False,Heliodoro,Barbero,,Belice,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-ZRA4K6EM,03/01/2023,21:10,2793,FALLIDA,España,Antonia,Catalá,Salom,República Democrática Popular Lao,X3918088S,Bosnia y Herzegovina,17/02/2013,False,Gertrudis,Olivera,,Mauricio,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-PIGKXXL6,03/01/2023,16:27,2273,EXITOSA,España,Carlito,Barbero,Carnero,Belice,Y9391805E,Irán,24/11/1915,False,Heliodoro,Barbero,,Belice,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-A5DPTN43,03/01/2023,13:17,827,EXITOSA,España,Estefanía,Poza,Simó,Islas Salomón,Y1849200Z,Estados Unidos de América,24/11/1971,False,Esther,Poza,Jara,Islas Salomón,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-IOD1SG0P,03/01/2023,21:22,1918,EXITOSA,España,Carina,Salamanca,Aguilar,Guinea Bissau,Y7028126F,Arabia Saudita,10/09/1924,False,Amaya,Salamanca,Parejo,Guinea Bissau,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-WIDOBMZQ,03/01/2023,10:06,672,EXITOSA,España,Martina,Ferrer,Salgado,Benin,Y9682325Y,Sri Lanka,19/03/2014,False,Jordán,Ferrer,Solsona,Benin,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-O9828581,03/02/2023,14:20,2541,EXITOSA,España,Liliana,Pino,Manzanares,Lituania,X0340805Z,Albania,08/03/2001,False,Ciríaco,Pino,Girón,Lituania,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-VJ2XPU8F,03/02/2023,12:33,1023,FALLIDA,España,Evita,Cuadrado,,Libia,Y5262287Q,Belarús,30/03/1938,False,Jose Angel,Barriga,Tolosa,Libia,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-AXJO5AT8,03/02/2023,15:17,2591,EXITOSA,España,Beatriz,Gámez,,Rwanda,Y4436927B,Federación de Rusia,14/02/1965,False,Jose Manuel,Gámez,Barco,Rwanda,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-8KA6662A,03/02/2023,16:20,1787,EXITOSA,España,Dafne,Uría,Águila,Islas Salomón,X4507074V,Mozambique,10/08/1923,False,Cristian,Uría,Calvet,Islas Salomón,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-8RBLHAV2,03/03/2023,11:01,211,EXITOSA,España,Maximino,Pera,Coello,Tayikistán,X1930156L,Barbados,26/02/1932,False,Rodolfo,Pera,Mancebo,Tayikistán,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-BGLQ9H1M,03/03/2023,18:26,1663,EXITOSA,España,Teodora,González,Escrivá,Italia,X8719809A,Uzbekistán,17/12/2021,True,Eduardo,González,Mir,Italia,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-Z14M6OM8,03/03/2023,09:26,2404,CANCELADA,España,Socorro,Montes,Murcia,Malawi,X4246597S,Islas Marshall,08/12/1954,False,Anacleto,Vara,Sanjuan,Rwanda,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-0383C97Q,03/04/2023,17:58,2760,EXITOSA,España,María Belén,Gomila,Nebot,Kirguistán,X5759274M,República Árabe Siria,19/01/2024,False,Noemí,Gomila,Español,Kirguistán,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-F8YL48HZ,03/04/2023,09:39,1455,EXITOSA,España,Macarena,Moll,Domínguez,Estados Unidos de América,X9614235M,Eslovaquia,13/08/2006,False,Consuelo,Moll,,Estados Unidos de América,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-VLC2EBR8,03/04/2023,02:12,2211,EXITOSA,España,Andrés,Perez,Monreal,Malta,Z0727395W,Senegal,26/11/2022,False,Daniela,Perez,Coll,Malta,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-YTSU6RRO,03/04/2023,22:55,1903,EXITOSA,España,Che,Sierra,Farré,Nicaragua,X9944955P,Fiji,20/04/1918,False,Yago,Sierra,Ballesteros,Nicaragua,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-13X05GCI,03/05/2023,18:54,1895,EXITOSA,España,Juliana,Asensio,Ayuso,Omán,Y8375950P,Chipre,29/06/2004,False,Jordi,Asensio,Torrents,Omán,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-C36HOHNI,03/05/2023,15:48,2288,EXITOSA,España,Samanta,Melero,,Egipto,X7320193Y,Guinea,07/01/1993,False,Valero,Marin,Puig,Sierra Leona,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-KO7MVPX8,03/05/2023,16:36,260,EXITOSA,España,Virgilio,Valera,,Côte d'Ivoire,Z1534152B,San Marino,12/07/1937,False,Jose Ignacio,Valera,Badía,Côte d'Ivoire,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-G5G4D8N3,03/05/2023,14:45,251,CANCELADA,España,José,Ayllón,Nevado,Colombia,Z5161876Z,Egipto,26/03/1998,False,Joaquín,Ayllón,Trujillo,Colombia,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-90P2ZCKW,03/06/2023,18:04,1356,EXITOSA,España,Julián,Castells,Haro,Nauru,X7605990M,Tayikistán,11/06/1926,False,Édgar,Castells,Portero,Nauru,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-GEI1EED0,03/06/2023,16:32,1137,EXITOSA,España,Fortunato,Aparicio,Bou,Botswana,Z7082190N,Suecia,29/07/1929,False,Octavia,Aguiló,Mir,Botswana,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-U17XX9F3,03/06/2023,19:32,1556,EXITOSA,España,Nerea,Conde,Feijoo,Malta,Z6711935B,Lesotho,03/10/2012,False,Nando,Conde,Campo,Malta,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-9A24BIKD,03/07/2023,23:29,1924,EXITOSA,España,Noemí,Caro,,Egipto,X7320193Y,Guinea,07/01/1993,False,Heraclio,Barrera,Farré,Samoa,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-7NIJV1XF,03/07/2023,13:36,860,EXITOSA,España,Zoraida,Bonet,Camacho,Madagascar,X8191505D,Afganistán,12/01/2024,False,Evaristo,Bonet,Bermúdez,Madagascar,Almeria,Sujeto_Obligado13,Agente1168,False
TXN-VEY7HIKI,03/07/2023,13:12,2821,EXITOSA,España,Jenny,Caparrós,Niño,Canadá,Z5852749J,Luxemburgo,30/12/1965,False,Evelia,Caparrós,Macías,Canadá,Almeria,Sujeto_Obligado13,Agente1168,False
