NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-P7M0NKGF,02/03/2023,19:30,207,EXITOSA,España,Cruz,Cases,Blanch,Pakistán,Z5346143M,Letonia,08/08/1949,False,Juanita,Cases,Jáuregui,Pakistán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-X23KP88B,02/05/2023,16:34,1764,EXITOSA,España,Amada,Piñol,Aguado,Emiratos Árabes Unidos,X4253384V,Haití,11/11/1933,False,Octavio,Piñol,Casanovas,Emiratos Árabes Unidos,Valls,Sujeto_Obligado8,Agente2658,False
TXN-MZ7BYZ2K,02/07/2023,01:51,2276,FALLIDA,España,Azahara,Español,Páez,Rwanda,X4730478E,República Dominicana,25/05/1925,False,Juanito,Español,Gaya,Rwanda,Valls,Sujeto_Obligado8,Agente2658,False
TXN-FOFBPXZ8,03/02/2023,17:00,2069,EXITOSA,España,Sonia,Canales,Royo,Marruecos,Z1176445T,Eslovenia,02/06/1997,False,Tere,Canales,Agullo,Marruecos,Valls,Sujeto_Obligado8,Agente2658,False
TXN-2JX8PTL9,03/02/2023,12:13,688,EXITOSA,España,Ester,Viña,Arévalo,Samoa,X4345942T,Liberia,22/09/1910,False,Vera,Viña,Gras,Samoa,Valls,Sujeto_Obligado8,Agente2658,False
TXN-ZH0CO687,03/02/2023,11:17,1778,EXITOSA,España,Lisandro,Carmona,Diez,Filipinas,X2847505J,Uruguay,24/05/1924,False,Pancho,Carmona,Gelabert,Filipinas,Valls,Sujeto_Obligado8,Agente2658,False
TXN-ZUTCCBVW,03/03/2023,13:05,764,EXITOSA,España,Plácido,Patiño,Giralt,Kirguistán,X0891278M,Alemania,05/08/1978,False,Benjamín,Patiño,Matas,Kirguistán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-261S4MMP,03/03/2023,18:30,1520,FALLIDA,España,Rosa María,Azorin,Peiró,Kuwait,Y2671292V,Canadá,10/01/1961,False,Hipólito,Azorin,Izaguirre,Kuwait,Valls,Sujeto_Obligado8,Agente2658,False
TXN-RQO9GA2O,03/04/2023,10:05,263,EXITOSA,España,Macarena,Moll,Domínguez,Estados Unidos de América,X9614235M,Eslovaquia,13/08/2006,False,Consuelo,Moll,,Estados Unidos de América,Valls,Sujeto_Obligado8,Agente2658,False
TXN-SFKVR6EB,03/04/2023,20:20,339,EXITOSA,España,Manu,Prat,Valderrama,Gabón,X4728854P,Georgia,22/08/1953,False,Rocío,Roldán,Diez,Senegal,Valls,Sujeto_Obligado8,Agente2658,False
TXN-T6CZZQAO,03/05/2023,20:03,1797,EXITOSA,España,Ambrosio,Ocaña,Arnau,Afganistán,X9695800N,Micronesia,23/04/1929,False,Gonzalo,Ocaña,,Afganistán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-G3LCISQB,03/07/2023,17:03,2570,EXITOSA,España,Estefanía,Poza,Simó,Islas Salomón,Y1849200Z,Estados Unidos de América,24/11/1971,False,Esther,Poza,Jara,Islas Salomón,Valls,Sujeto_Obligado8,Agente2658,False
TXN-U9DQ643R,03/07/2023,09:22,68,EXITOSA,España,Ernesto,Ibañez,Torre,Perú,Y1010414S,Luxemburgo,01/11/1927,False,Leire,Ibañez,Llanos,Perú,Valls,Sujeto_Obligado8,Agente2658,False
TXN-4S3Q1QLC,03/09/2023,16:58,1723,EXITOSA,España,Jonatan,Morell,Montes,República de Moldova,Z2143331N,Polonia,24/05/1967,False,Andrés,Morell,,República de Moldova,Valls,Sujeto_Obligado8,Agente2658,False
TXN-NLA5TF7D,03/09/2023,09:49,123,EXITOSA,España,Leyre,Puig,,San Vicente y las Granadinas,Z8167738Y,Gambia,18/12/1954,False,Caridad,Puig,Pérez,San Vicente y las Granadinas,Valls,Sujeto_Obligado8,Agente2658,False
TXN-CNA0X8X0,03/10/2023,10:25,718,EXITOSA,España,Bernardo,Acedo,Juárez,Barbados,Z8144446J,Reino Unido de Gran Bretaña e Irlanda del Norte,10/02/1995,False,Silvia,Acedo,Sans,Barbados,Valls,Sujeto_Obligado8,Agente2658,False
TXN-S0AZF5GN,03/11/2023,11:40,2877,EXITOSA,España,Roberta,Montes,,Islas Salomón,X4840919V,India,01/09/1960,False,Eligia,Montes,Muñoz,Islas Salomón,Valls,Sujeto_Obligado8,Agente2658,False
TXN-JJESVPCF,03/11/2023,12:59,932,EXITOSA,España,Úrsula,Fernandez,Izaguirre,Senegal,X3205334P,España,08/01/1917,False,Pánfilo,Boada,,Kirguistán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-V0WWLTRW,03/12/2023,16:50,312,EXITOSA,España,Jonatan,Morell,Montes,República de Moldova,Z2143331N,Polonia,24/05/1967,False,Andrés,Morell,,República de Moldova,Valls,Sujeto_Obligado8,Agente2658,False
TXN-AS1QCWX0,04/01/2023,09:13,1784,EXITOSA,España,Paulina,Jara,,Reino Unido de Gran Bretaña e Irlanda del Norte,Z3853665C,Alemania,11/12/1931,False,María Del Carmen,Jara,Torres,Reino Unido de Gran Bretaña e Irlanda del Norte,Valls,Sujeto_Obligado8,Agente2658,False
TXN-XUERAPUO,04/02/2023,20:35,2098,EXITOSA,España,Santiago,Garzón,Cruz,Jamaica,X9310227B,Eslovenia,23/10/1928,False,Dani,Garzón,Valentín,Jamaica,Valls,Sujeto_Obligado8,Agente2658,False
TXN-HIE8A2ZL,04/02/2023,17:16,670,EXITOSA,España,Samu,Lucena,Casal,Vanuatu,X8986283E,Fiji,25/06/2022,False,Teresa,Lucena,Miranda,Vanuatu,Valls,Sujeto_Obligado8,Agente2658,False
TXN-E11Y5DLR,04/03/2023,13:35,2447,EXITOSA,España,Virgilio,Valera,,Côte d'Ivoire,Z1534152B,San Marino,12/07/1937,False,Jose Ignacio,Valera,Badía,Côte d'Ivoire,Valls,Sujeto_Obligado8,Agente2658,False
TXN-AJ0BTR5S,04/03/2023,19:58,1450,EXITOSA,España,Román,Alcaraz,Bernad,República de Macedonia del Norte,Y0429716K,Belice,21/10/2003,False,Zaida,Alcaraz,Ferreras,República de Macedonia del Norte,Valls,Sujeto_Obligado8,Agente2658,False
TXN-C40FTCMG,04/03/2023,17:58,2545,EXITOSA,España,Judith,Barral,Pedraza,Kirguistán,Y8801201N,República Dominicana,24/08/1932,False,Damián,Barral,Sotelo,Kirguistán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-A5L6RDVG,04/04/2023,12:37,383,EXITOSA,España,Juliana,Asensio,Ayuso,Omán,Y8375950P,Chipre,29/06/2004,False,Jordi,Asensio,Torrents,Omán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-2FFURJNO,04/06/2023,18:51,1717,EXITOSA,España,Juan Bautista,Simó,Torres,Cuba,X3724539B,Chad,16/02/1930,False,Rosa,Simó,Miguel,Cuba,Valls,Sujeto_Obligado8,Agente2658,False
TXN-WKUCNO19,04/06/2023,20:49,2834,EXITOSA,España,Saturnino,Fábregas,Sevilla,Timor-Leste,Y1848480F,Sierra Leona,03/02/1954,False,María Ángeles,Fábregas,,Timor-Leste,Valls,Sujeto_Obligado8,Agente2658,False
TXN-KCO7JNPG,04/06/2023,15:20,2081,EXITOSA,España,Jenny,Caparrós,Niño,Canadá,Z5852749J,Luxemburgo,30/12/1965,False,Evelia,Caparrós,Macías,Canadá,Valls,Sujeto_Obligado8,Agente2658,False
TXN-YGPIXSW7,04/06/2023,10:54,987,EXITOSA,España,Celestino,Rincón,Lucena,Líbano,Y7546912M,Belarús,19/01/1933,False,Iván,Rincón,Mariscal,Líbano,Valls,Sujeto_Obligado8,Agente2658,False
TXN-CQOTZIGM,04/08/2023,17:18,264,EXITOSA,España,Fulgencio,Manzanares,,Barbados,ZZZBADF7,Andorra,21/06/1950,False,Felicia,Manzanares,Salmerón,Barbados,Valls,Sujeto_Obligado8,Agente2658,False
TXN-CO1SWEY5,04/10/2023,15:42,214,EXITOSA,España,Leyre,Puig,,San Vicente y las Granadinas,Z8167738Y,Gambia,18/12/1954,False,Caridad,Puig,Pérez,San Vicente y las Granadinas,Valls,Sujeto_Obligado8,Agente2658,False
TXN-O3W63OPE,04/12/2023,20:52,1931,EXITOSA,España,Socorro,Puga,,Uganda,Z3897624A,Irán,14/12/1968,False,Hilario,Puga,Gibert,Uganda,Valls,Sujeto_Obligado8,Agente2658,False
TXN-QYSC7T9A,04/12/2023,12:05,681,EXITOSA,España,Guadalupe,Gutiérrez,Baños,Somalia,Y5888565G,Etiopía,24/02/1945,False,Aura,Gutiérrez,Pozo,Somalia,Valls,Sujeto_Obligado8,Agente2658,False
TXN-6BGX6T56,05/01/2023,15:13,506,EXITOSA,España,Albino,Piquer,Cabañas,Papua Nueva Guinea,Y1985358N,Rumania,19/10/1956,False,Saturnino,Piquer,Alemany,Papua Nueva Guinea,Valls,Sujeto_Obligado8,Agente2658,False
TXN-J2KJ2Z42,05/02/2023,14:48,2161,EXITOSA,España,Encarnacion,Villalobos,Cervera,Guyana,Z4214175M,Palau,13/08/1996,False,Amor,Villalobos,Blasco,Guyana,Valls,Sujeto_Obligado8,Agente2658,False
TXN-YTFSOFU7,05/02/2023,06:54,817,EXITOSA,España,Albano,Acero,Romero,Venezuela,X4819465E,Eritrea,29/07/1937,False,Noé,Acero,Mascaró,Venezuela,Valls,Sujeto_Obligado8,Agente2658,False
TXN-GKWMCYSE,05/03/2023,10:33,1840,EXITOSA,España,María,Olivera,Collado,Mauricio,Y8883275E,República de Corea,26/10/1955,False,Gertrudis,Olivera,,Mauricio,Valls,Sujeto_Obligado8,Agente2658,False
TXN-6UISC7BK,05/05/2023,12:33,1316,EXITOSA,España,Tristán,Galan,,Papua Nueva Guinea,Y1345409S,Vanuatu,09/01/2023,False,Jose,Galan,Nadal,Papua Nueva Guinea,Valls,Sujeto_Obligado8,Agente2658,False
TXN-Z7D6NV58,05/05/2023,11:59,1136,EXITOSA,España,Marino,Chamorro,Cano,Austria,Y5053023Y,San Vicente y las Granadinas,23/05/2000,False,Pepita,Chamorro,,Austria,Valls,Sujeto_Obligado8,Agente2658,False
TXN-6NA76NEO,05/06/2023,10:55,386,EXITOSA,España,Eladio,Pareja,Bou,México,X9382404Z,Chile,08/12/1999,False,Victoria,Pareja,Ferrer,México,Valls,Sujeto_Obligado8,Agente2658,False
TXN-4R8D8BHL,05/08/2023,09:02,2075,EXITOSA,España,Hermenegildo,Piquer,Valverde,Chile,Y5580012L,Estados Unidos de América,04/08/1915,False,Virgilio,Piquer,Cerezo,Chile,Valls,Sujeto_Obligado8,Agente2658,False
TXN-QF79FDDF,05/12/2023,17:47,335,EXITOSA,España,Victoriano,Arregui,Ariza,Bulgaria,X5803759P,Federación de Rusia,24/09/1974,False,Prudencio,Arregui,Quevedo,Bulgaria,Valls,Sujeto_Obligado8,Agente2658,False
TXN-RXLWL8ZK,06/01/2023,14:42,2891,EXITOSA,España,Trinidad,Casal,Esparza,Comoras,Z6100575Z,Santa Lucía,12/02/1948,False,Emigdio,Casal,Medina,Comoras,Valls,Sujeto_Obligado8,Agente2658,False
TXN-VF7D7L01,06/02/2023,12:00,2108,EXITOSA,España,Sebastián,Granados,,Serbia,X4303137K,Zambia,10/08/1985,False,Dominga,Granados,Andreu,Serbia,Valls,Sujeto_Obligado8,Agente2658,False
TXN-C6MQXKI8,06/02/2023,10:07,356,EXITOSA,España,Nieves,Pont,Zorrilla,Bhután,Y1818583X,Zimbabwe,27/04/1932,False,Albina,Pont,,Bhután,Valls,Sujeto_Obligado8,Agente2658,False
TXN-CTNERV8R,06/04/2023,19:11,1987,EXITOSA,España,Jordi,Ferrán,Ángel,Turkmenistán,Z3380435S,Brasil,15/01/1914,False,Joel,Ferrán,Arregui,Turkmenistán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-FMCOEKMN,06/06/2023,16:03,2375,EXITOSA,España,Ester,Viña,Arévalo,Samoa,X4345942T,Liberia,22/09/1910,False,Vera,Viña,Gras,Samoa,Valls,Sujeto_Obligado8,Agente2658,False
TXN-XTFG4KE5,06/06/2023,11:14,1054,EXITOSA,España,Jenaro,Perelló,Codina,Vanuatu,Z5709898S,Djibouti,19/01/1973,False,Amador,Perelló,Barberá,Vanuatu,Valls,Sujeto_Obligado8,Agente2658,False
TXN-XJ8I8U2L,06/06/2023,14:50,603,EXITOSA,España,Jenny,Caparrós,Niño,Canadá,Z5852749J,Luxemburgo,30/12/1965,False,Evelia,Caparrós,Macías,Canadá,Valls,Sujeto_Obligado8,Agente2658,False
TXN-UHQLM2DW,06/08/2023,13:07,1010,EXITOSA,España,Azahara,Español,Páez,Rwanda,X4730478E,República Dominicana,25/05/1925,False,Juanito,Español,Gaya,Rwanda,Valls,Sujeto_Obligado8,Agente2658,False
TXN-QYG4NRSQ,06/09/2023,13:59,89,EXITOSA,España,Modesta,Nadal,,Malta,X5627449Q,Trinidad y Tabago,11/08/1966,True,Begoña,Nadal,Asenjo,Malta,Valls,Sujeto_Obligado8,Agente2658,False
TXN-JQJ0OPMN,07/02/2023,11:10,283,EXITOSA,España,Albino,Piquer,Cabañas,Papua Nueva Guinea,Y1985358N,Rumania,19/10/1956,False,Saturnino,Piquer,Alemany,Papua Nueva Guinea,Valls,Sujeto_Obligado8,Agente2658,False
TXN-SSGVITJ3,07/03/2023,18:52,1353,EXITOSA,España,María,Olivera,Collado,Mauricio,Y8883275E,República de Corea,26/10/1955,False,Gertrudis,Olivera,,Mauricio,Valls,Sujeto_Obligado8,Agente2658,False
TXN-PZ5BP3HL,07/04/2023,16:42,1890,EXITOSA,España,Tristán,Galan,,Papua Nueva Guinea,Y1345409S,Vanuatu,09/01/2023,False,Jose,Galan,Nadal,Papua Nueva Guinea,Valls,Sujeto_Obligado8,Agente2658,False
TXN-3X5PBMQG,07/04/2023,19:39,2750,EXITOSA,España,Albert,Valentín,Pellicer,Madagascar,X7294480F,Zimbabwe,20/02/1983,False,Juan Francisco,Valentín,Plana,Madagascar,Valls,Sujeto_Obligado8,Agente2658,False
TXN-755OOG61,07/05/2023,09:16,2176,EXITOSA,España,Dafne,Uría,Águila,Islas Salomón,X4507074V,Mozambique,10/08/1923,False,Cristian,Uría,Calvet,Islas Salomón,Valls,Sujeto_Obligado8,Agente2658,False
TXN-32W9XY7X,07/06/2023,18:16,1218,EXITOSA,España,Octavia,Rey,Jáuregui,Bélgica,Y3893984Y,Noruega,01/08/1953,False,Eulalia,Rey,Garay,Bélgica,Valls,Sujeto_Obligado8,Agente2658,False
TXN-7A9D5MIN,07/06/2023,14:57,1221,EXITOSA,España,Juliana,Asensio,Ayuso,Omán,Y8375950P,Chipre,29/06/2004,False,Jordi,Asensio,Torrents,Omán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-M2FD8TZZ,07/06/2023,19:20,527,EXITOSA,España,Rosa María,Azorin,Peiró,Kuwait,Y2671292V,Canadá,10/01/1961,False,Hipólito,Azorin,Izaguirre,Kuwait,Valls,Sujeto_Obligado8,Agente2658,False
TXN-6DUJLTDA,07/07/2023,18:04,1520,CANCELADA,España,Carina,Salamanca,Aguilar,Guinea Bissau,Y7028126F,Arabia Saudita,10/09/1924,False,Amaya,Salamanca,Parejo,Guinea Bissau,Valls,Sujeto_Obligado8,Agente2658,False
TXN-NGGF2VQG,07/09/2023,10:05,2528,EXITOSA,España,Fortunata,Hernando,Grande,India,X2041861J,Singapur,02/05/1985,False,Charo,Hernando,,India,Valls,Sujeto_Obligado8,Agente2658,False
TXN-NLX4LGGW,08/01/2023,17:14,1924,EXITOSA,España,Goyo,Verdejo,Julián,Irlanda,Y9120534J,Bahamas,19/04/1934,False,Evaristo,Castro,Andreu,Irlanda,Valls,Sujeto_Obligado8,Agente2658,False
TXN-M9WMPRIP,08/04/2023,17:14,970,EXITOSA,España,Luisina,Hoz,Campoy,San Marino,Z6538013S,Sudáfrica,28/06/1926,False,Bárbara,Hoz,Solana,San Marino,Valls,Sujeto_Obligado8,Agente2658,False
TXN-RU1BG2EX,08/06/2023,17:39,1199,EXITOSA,España,Saturnino,Reyes,Barros,Albania,Y9519997N,Estados Unidos de América,07/05/1916,False,Bruno,Reyes,Morcillo,Albania,Valls,Sujeto_Obligado8,Agente2658,False
TXN-GJ6HNKPO,08/07/2023,10:48,1160,EXITOSA,España,Marina,Pardo,Aguirre,Irlanda,Y8478906Q,Bosnia y Herzegovina,30/12/2022,False,Hilario,Pardo,Asenjo,Irlanda,Valls,Sujeto_Obligado8,Agente2658,False
TXN-KIGRGRXE,08/09/2023,10:52,2015,EXITOSA,España,Desiderio,Blanca,Solsona,Tuvalu,X2114818Z,Gambia,06/12/1957,False,Saturnina,Blanca,Rico,Tuvalu,Valls,Sujeto_Obligado8,Agente2658,False
TXN-GWX6WTG4,08/10/2023,18:38,1913,EXITOSA,España,Isidro,Ríos,Pascual,Filipinas,X9708573C,Omán,07/10/1961,False,Óscar,Ríos,Villa,Filipinas,Valls,Sujeto_Obligado8,Agente2658,False
TXN-BXBDS36P,09/02/2023,09:02,240,EXITOSA,España,Antonia,Catalá,Salom,República Democrática Popular Lao,X3918088S,Bosnia y Herzegovina,17/02/2013,False,Lucio,Azorin,Real,Egipto,Valls,Sujeto_Obligado8,Agente2658,False
TXN-Y6KYXV6D,09/02/2023,20:14,1722,EXITOSA,España,Úrsula,Fernandez,Izaguirre,Senegal,X3205334P,España,08/01/1917,False,Yago,Sierra,Ballesteros,Nicaragua,Valls,Sujeto_Obligado8,Agente2658,False
TXN-NR8NKHTY,09/02/2023,08:26,1879,EXITOSA,España,Celestino,Rincón,Lucena,Líbano,Y7546912M,Belarús,19/01/1933,False,Iván,Rincón,Mariscal,Líbano,Valls,Sujeto_Obligado8,Agente2658,False
TXN-0N1NWX7L,09/03/2023,21:57,809,EXITOSA,España,Juan Bautista,Simó,Torres,Cuba,X3724539B,Chad,16/02/1930,False,Rosa,Simó,Miguel,Cuba,Valls,Sujeto_Obligado8,Agente2658,False
TXN-09UL9UJP,09/04/2023,20:33,71,EXITOSA,España,Saturnino,Roldán,Nogués,Senegal,Z5021907T,Omán,20/10/1918,False,Rocío,Roldán,Diez,Senegal,Valls,Sujeto_Obligado8,Agente2658,False
TXN-ANNJNCWZ,09/06/2023,11:13,1118,EXITOSA,España,Félix,Bermúdez,Giner,Camboya,Z4859632J,República Árabe Siria,09/09/1970,False,Pía,Bermúdez,Flor,Camboya,Valls,Sujeto_Obligado8,Agente2658,False
TXN-H176NXSM,09/07/2023,18:17,1628,EXITOSA,España,Aristides,Ramos,Ródenas,Islas Salomón,X1146452V,Sri Lanka,29/01/1996,False,Eric,Ramos,Paz,Islas Salomón,Valls,Sujeto_Obligado8,Agente2658,False
TXN-B95H5XSE,09/07/2023,21:54,2740,CANCELADA,España,Blas,Agullo,Guerrero,Tailandia,Y1120491Z,Haití,09/02/2009,False,Isabel,Agullo,Valero,Tailandia,Valls,Sujeto_Obligado8,Agente2658,False
TXN-6KDBY23Q,09/07/2023,18:52,352,EXITOSA,España,Jose Manuel,Yáñez,Roldán,Pakistán,Z9181968M,Timor-Leste,25/08/1974,False,Pepita,Yáñez,Sedano,Pakistán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-MR0C91G8,09/11/2023,11:24,2906,EXITOSA,España,Marino,Chamorro,Cano,Austria,Y5053023Y,San Vicente y las Granadinas,23/05/2000,False,Pepita,Chamorro,,Austria,Valls,Sujeto_Obligado8,Agente2658,False
TXN-BQ3NQOBQ,09/12/2023,14:40,362,EXITOSA,España,Judith,Barral,Pedraza,Kirguistán,Y8801201N,República Dominicana,24/08/1932,False,Damián,Barral,Sotelo,Kirguistán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-HNQ45RCX,10/01/2023,13:10,1530,EXITOSA,España,Cintia,Gallego,Quero,Haití,Y4109436V,Kazajstán,11/05/1991,False,Reyes,Gallego,Haro,Haití,Valls,Sujeto_Obligado8,Agente2658,False
TXN-CTCI0QY5,10/01/2023,18:34,284,FALLIDA,España,Tiburcio,Bru,,Rumania,X9904734Z,Bangladesh,28/01/1913,False,Juanita,Cases,Jáuregui,Pakistán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-8DTPTF8M,10/03/2023,20:09,741,CANCELADA,España,Andrés,Perez,Monreal,Malta,Z0727395W,Senegal,26/11/2022,False,Daniela,Perez,Coll,Malta,Valls,Sujeto_Obligado8,Agente2658,False
TXN-MNYJ1JUE,10/06/2023,17:28,2865,EXITOSA,España,Vera,Alberdi,,Antigua y Barbuda,X7843041H,España,20/08/2009,False,Juan José,Alberdi,Salinas,Antigua y Barbuda,Valls,Sujeto_Obligado8,Agente2658,False
TXN-QJ50HQNO,10/06/2023,16:07,2549,EXITOSA,España,Guadalupe,Gutiérrez,Baños,Somalia,Y5888565G,Etiopía,24/02/1945,False,Aura,Gutiérrez,Pozo,Somalia,Valls,Sujeto_Obligado8,Agente2658,False
TXN-BU5697ME,10/07/2023,17:02,2288,EXITOSA,España,Úrsula,Pedrero,,Irán,Z8961404B,Ghana,20/11/1978,False,Ismael,Isern,,Irán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-F476LR4C,10/08/2023,16:02,219,EXITOSA,España,María,Olivera,Collado,Mauricio,Y8883275E,República de Corea,26/10/1955,False,Gertrudis,Olivera,,Mauricio,Valls,Sujeto_Obligado8,Agente2658,False
TXN-2TX5ZFDN,10/08/2023,16:50,1355,EXITOSA,España,Ximena,Noriega,Ferrán,Suriname,Y6061137F,Costa Rica,01/03/1940,False,Viviana,Noriega,Vives,Suriname,Valls,Sujeto_Obligado8,Agente2658,False
TXN-ADTW54C5,10/11/2023,09:31,1615,EXITOSA,España,Amado,Nogués,Álvarez,Kenya,Z3109475H,Camerún,27/11/2009,False,Kike,Nogués,Montaña,Kenya,Valls,Sujeto_Obligado8,Agente2658,False
TXN-9W63UGTK,10/12/2023,17:10,1160,EXITOSA,España,Margarita,Jaén,Caballero,Honduras,X4177581E,Arabia Saudita,18/04/2000,False,Perlita,Jaén,Serna,Honduras,Valls,Sujeto_Obligado8,Agente2658,False
TXN-Q6QQ33JP,11/03/2023,15:16,447,EXITOSA,España,Jonatan,Aliaga,Coll,Cabo Verde,Z1686138J,Nauru,06/01/1999,False,José Ángel,Aliaga,Peñas,Cabo Verde,Valls,Sujeto_Obligado8,Agente2658,False
TXN-ZHM4QDX4,11/05/2023,21:55,2621,EXITOSA,España,Aroa,Mínguez,Yáñez,Mongolia,Y8214026G,Jamaica,07/02/1996,False,Matías,Montoya,Palomares,Trinidad y Tabago,Valls,Sujeto_Obligado8,Agente2658,False
TXN-1K8NMO16,11/06/2023,10:32,2795,EXITOSA,España,Azahara,Español,Páez,Rwanda,X4730478E,República Dominicana,25/05/1925,False,Juanito,Español,Gaya,Rwanda,Valls,Sujeto_Obligado8,Agente2658,False
TXN-OC09Q2I1,11/07/2023,16:43,333,EXITOSA,España,Ani,Díez,Gallo,Antigua y Barbuda,Z5297690J,Chad,07/03/1966,False,Fidela,Díez,Romeu,Antigua y Barbuda,Valls,Sujeto_Obligado8,Agente2658,False
TXN-IJL9CYWE,11/11/2023,14:18,2515,EXITOSA,España,Juan Luis,Feliu,Flores,Pakistán,X3453794E,Sudán del Sur,21/04/1919,False,Nicolasa,Feliu,Romeu,Pakistán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-ISW06PXQ,12/02/2023,11:45,1941,EXITOSA,España,Ana Belén,Barceló,Carballo,Indonesia,Z8461503S,República Checa,29/12/1924,False,Fabiola,Barceló,Amores,Indonesia,Valls,Sujeto_Obligado8,Agente2658,False
TXN-9MOSP1I1,12/03/2023,20:07,2453,EXITOSA,España,Albano,Acero,Romero,Venezuela,X4819465E,Eritrea,29/07/1937,False,Noé,Acero,Mascaró,Venezuela,Valls,Sujeto_Obligado8,Agente2658,False
TXN-7U6BOJYX,12/05/2023,21:54,1481,EXITOSA,España,Salomón,Montalbán,Téllez,Irán,X3971956V,Líbano,03/08/1980,False,Estrella,Montalbán,Uría,Irán,Valls,Sujeto_Obligado8,Agente2658,False
TXN-B8KA88L7,12/05/2023,12:09,2235,EXITOSA,España,Cecilio,Antón,Serra,Congo,X8493853E,Guinea,21/07/1910,False,Albert,Antón,Terrón,Congo,Valls,Sujeto_Obligado8,Agente2658,False
