NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-BOGIN9SJ,01/05/2023,09:10,2499,EXITOSA,España,Aristides,Ramos,Ródenas,Islas Salomón,X1146452V,Sri Lanka,29/01/1996,False,Eric,Ramos,Paz,Islas Salomón,Archena,Sujeto_Obligado10,Agente6866,False
TXN-W0C7WCS1,01/06/2023,18:38,1803,EXITOSA,España,Azahara,Español,Páez,Rwanda,X4730478E,República Dominicana,25/05/1925,False,Juanito,Español,Gaya,Rwanda,Archena,Sujeto_Obligado10,Agente6866,False
TXN-WLDE3YBD,01/06/2023,21:31,1388,CANCELADA,España,Salomón,Montalbán,Téllez,Irán,X3971956V,Líbano,03/08/1980,False,Estrella,Montalbán,Uría,Irán,Archena,Sujeto_Obligado10,Agente6866,False
TXN-2XNG2X9L,01/06/2023,21:52,2757,EXITOSA,España,Amparo,Pi,Teruel,Zimbabwe,Z6919030Z,Gabón,28/09/2013,False,Modesto,Badía,Cabrera,Zimbabwe,Archena,Sujeto_Obligado10,Agente6866,False
TXN-VRBHBP7B,01/06/2023,22:33,364,EXITOSA,España,Duilio,Redondo,Codina,Bolivia,Z4051100T,Indonesia,02/02/1981,False,Manuela,Redondo,Bárcena,Bolivia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-AOG8O9YV,01/07/2023,16:18,2516,EXITOSA,España,Nieves,Pont,Zorrilla,Bhután,Y1818583X,Zimbabwe,27/04/1932,False,Albina,Pont,,Bhután,Archena,Sujeto_Obligado10,Agente6866,False
TXN-VQHHH6JT,01/07/2023,13:22,1235,EXITOSA,España,Eliana,Leon,Morera,Malawi,Z1186700C,Argelia,05/11/1960,False,Fidela,Leon,Chamorro,Malawi,Archena,Sujeto_Obligado10,Agente6866,False
TXN-QAXSPPHT,01/07/2023,16:29,2210,EXITOSA,España,Lupe,Sancho,Perez,Noruega,Y5177780B,Burundi,10/10/2020,False,Estela,Sancho,Múgica,Noruega,Archena,Sujeto_Obligado10,Agente6866,False
TXN-S81I0M5N,01/08/2023,12:26,2748,EXITOSA,España,Alcides,Asenjo,Morillo,Yemen,X7523834M,Sri Lanka,11/11/1924,False,Martin,Asenjo,Colom,Yemen,Archena,Sujeto_Obligado10,Agente6866,False
TXN-92V8IS0K,01/09/2023,09:17,71,EXITOSA,España,Fidela,Roig,Mate,Etiopía,Y7890689R,Guinea,13/01/1947,False,Luisina,Roig,Cerezo,Etiopía,Archena,Sujeto_Obligado10,Agente6866,False
TXN-0YJBW1Z0,01/09/2023,18:47,2173,EXITOSA,España,Bautista,Lago,,Israel,Y0053668T,Mali,15/01/1989,False,Nerea,Lago,Vazquez,Israel,Archena,Sujeto_Obligado10,Agente6866,False
TXN-1DRHXH0C,01/09/2023,20:52,1983,EXITOSA,España,Seve,Amat,Boada,Samoa,Y1016859C,India,26/04/1940,False,Geraldo,Amat,Soriano,Samoa,Archena,Sujeto_Obligado10,Agente6866,False
TXN-UKN4ZRNI,01/09/2023,09:37,306,EXITOSA,España,Azahara,Español,Páez,Rwanda,X4730478E,República Dominicana,25/05/1925,False,Juanito,Español,Gaya,Rwanda,Archena,Sujeto_Obligado10,Agente6866,False
TXN-M7Z6I8RR,01/09/2023,17:32,2634,EXITOSA,España,Crescencia,Osuna,Gallo,Niger,Y5314190P,Kenya,19/08/1920,False,Nazario,Osuna,Ortuño,Niger,Archena,Sujeto_Obligado10,Agente6866,False
TXN-GRHXSZEF,01/10/2023,15:57,2825,EXITOSA,España,Teodora,González,Escrivá,Italia,X8719809A,Uzbekistán,17/12/2021,False,Eduardo,González,Mir,Italia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-3JH95C2E,01/10/2023,20:45,2644,EXITOSA,España,Anabel,Delgado,Real,Myanmar,Y6818360R,República Checa,15/05/1928,False,Lidia,Delgado,,Myanmar,Archena,Sujeto_Obligado10,Agente6866,False
TXN-8L9A3D8P,01/10/2023,11:00,1531,EXITOSA,España,Marco,Santos,Santana,Finlandia,Y8259181X,Austria,02/02/1972,False,Tristán,Santos,Priego,Finlandia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-C4RUKJ3L,01/10/2023,20:19,2529,EXITOSA,España,Macarena,Moll,Domínguez,Estados Unidos de América,X9614235M,Eslovaquia,13/08/2006,False,Consuelo,Moll,,Estados Unidos de América,Archena,Sujeto_Obligado10,Agente6866,False
TXN-SDY5RTNW,01/10/2023,21:40,577,EXITOSA,España,Adrián,Madrigal,,Togo,Y7772907W,Bhután,22/10/1929,False,Irma,Andrade,Pereira,Brasil,Archena,Sujeto_Obligado10,Agente6866,False
TXN-32RKB9UA,01/10/2023,19:54,2880,EXITOSA,España,Juan Luis,Feliu,Flores,Pakistán,X3453794E,Sudán del Sur,21/04/1919,False,Nicolasa,Feliu,Romeu,Pakistán,Archena,Sujeto_Obligado10,Agente6866,False
TXN-QM91QHJR,01/10/2023,17:45,1659,EXITOSA,España,Adrián,Madrigal,,Togo,Y7772907W,Bhután,22/10/1929,False,Manuelita,Bauzà,Cases,Alemania,Archena,Sujeto_Obligado10,Agente6866,False
TXN-MKZU29Q2,01/10/2023,12:03,1266,EXITOSA,España,Eugenio,Velázquez,Trillo,Lesotho,Z4853657H,Eslovenia,23/07/1985,False,Primitivo,Velázquez,Taboada,Lesotho,Archena,Sujeto_Obligado10,Agente6866,False
TXN-QDW93Y1I,01/11/2023,12:03,1157,EXITOSA,España,Alberto,Toledo,Pacheco,Ecuador,X5796125X,Rwanda,18/01/1988,False,Adelardo,Toledo,Andrade,Ecuador,Archena,Sujeto_Obligado10,Agente6866,False
TXN-HRL9OMQ7,01/11/2023,17:14,244,EXITOSA,España,Inmaculada,Bayón,Aguilera,Luxemburgo,X4788863X,República Dominicana,30/04/1979,False,Ramón,Bayón,,Luxemburgo,Archena,Sujeto_Obligado10,Agente6866,False
TXN-TN1V2MHY,01/12/2023,18:43,902,EXITOSA,España,Lorenzo,Guillen,Calderón,República Federal Democrática de Nepal,Z8069318A,República Dominicana,24/08/1957,False,Martin,Guillen,,República Federal Democrática de Nepal,Archena,Sujeto_Obligado10,Agente6866,False
TXN-D0N14GE1,01/12/2023,15:22,835,EXITOSA,España,Luisina,Hoz,Campoy,San Marino,Z6538013S,Sudáfrica,28/06/1926,False,Bárbara,Hoz,Solana,San Marino,Archena,Sujeto_Obligado10,Agente6866,False
TXN-4RPW4QED,02/01/2023,16:32,2503,EXITOSA,España,Antonia,Catalá,Salom,República Democrática Popular Lao,X3918088S,Bosnia y Herzegovina,17/02/2013,False,Norberto,Salom,,Uruguay,Archena,Sujeto_Obligado10,Agente6866,False
TXN-FKU0X6L5,02/01/2023,20:01,750,EXITOSA,España,José,Ayllón,Nevado,Colombia,Z5161876Z,Egipto,26/03/1998,False,Joaquín,Ayllón,Trujillo,Colombia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-HIM3T7XO,02/01/2023,12:07,885,EXITOSA,España,Regina,Castejón,Baena,Belice,X9045495D,Suecia,27/07/1914,True,Amaya,Castejón,,Belice,Archena,Sujeto_Obligado10,Agente6866,False
TXN-DDFD79UO,02/01/2023,09:41,1089,CANCELADA,España,Nerea,Conde,Feijoo,Malta,Z6711935B,Lesotho,03/10/2012,False,Nando,Conde,Campo,Malta,Archena,Sujeto_Obligado10,Agente6866,False
TXN-OK8YMCJZ,02/01/2023,16:15,552,EXITOSA,España,Fortunata,Hernando,Grande,India,X2041861J,Singapur,02/05/1985,False,Charo,Hernando,,India,Archena,Sujeto_Obligado10,Agente6866,False
TXN-OT7ZBO8E,02/02/2023,17:05,2988,EXITOSA,España,Juliana,Asensio,Ayuso,Omán,Y8375950P,Chipre,29/06/2004,False,Jordi,Asensio,Torrents,Omán,Archena,Sujeto_Obligado10,Agente6866,False
TXN-FM7OU9X2,02/02/2023,15:14,343,EXITOSA,España,Octavia,Rey,Jáuregui,Bélgica,Y3893984Y,Noruega,01/08/1953,False,Eulalia,Rey,Garay,Bélgica,Archena,Sujeto_Obligado10,Agente6866,False
TXN-3IEKPFRT,02/02/2023,07:34,449,EXITOSA,España,Juan Bautista,Simó,Torres,Cuba,X3724539B,Chad,16/02/1930,False,Rosa,Simó,Miguel,Cuba,Archena,Sujeto_Obligado10,Agente6866,False
TXN-O4X3T8NO,02/03/2023,16:38,2040,EXITOSA,España,Javier,Barral,Checa,Jamaica,Y6839596P,República de Moldova,04/02/2010,False,Nayara,Barral,Velázquez,Jamaica,Archena,Sujeto_Obligado10,Agente6866,False
TXN-HK39E40F,02/03/2023,21:41,966,EXITOSA,España,Trinidad,Casal,Esparza,Comoras,Z6100575Z,Santa Lucía,12/02/1948,False,Emigdio,Casal,Medina,Comoras,Archena,Sujeto_Obligado10,Agente6866,False
TXN-CSMGUZEB,02/03/2023,13:02,1191,EXITOSA,España,Anabel,Delgado,Real,Myanmar,Y6818360R,República Checa,15/05/1928,False,Lidia,Delgado,,Myanmar,Archena,Sujeto_Obligado10,Agente6866,False
TXN-5CXYY2XF,02/04/2023,15:01,440,EXITOSA,España,Virgilio,Valera,,Côte d'Ivoire,Z1534152B,San Marino,12/07/1937,False,Jose Ignacio,Valera,Badía,Côte d'Ivoire,Archena,Sujeto_Obligado10,Agente6866,False
TXN-TY34MG63,02/04/2023,11:09,1101,EXITOSA,España,Loreto,Bauzà,Quiroga,Alemania,X9840244Q,Eslovaquia,19/01/1925,False,Manuelita,Bauzà,Cases,Alemania,Archena,Sujeto_Obligado10,Agente6866,False
TXN-WC3PKQUQ,02/04/2023,17:14,2447,EXITOSA,España,Narciso,Salom,Lago,Uruguay,Z1456194T,Saint Kitts y Nevis,02/10/1962,False,Norberto,Salom,,Uruguay,Archena,Sujeto_Obligado10,Agente6866,False
TXN-1HMQ1HCO,02/05/2023,21:22,1614,EXITOSA,España,Ignacio,Gascón,,Ghana,Z5555714T,Burundi,02/10/1986,False,Emigdio,Gascón,Aparicio,Ghana,Archena,Sujeto_Obligado10,Agente6866,False
TXN-I6GI7OS5,02/05/2023,14:06,190,EXITOSA,España,César,Gimeno,Pujol,Angola,Z9787302W,Sudán del Sur,30/08/1968,False,Albert,Borrell,,Chad,Archena,Sujeto_Obligado10,Agente6866,False
TXN-NJ32WX65,02/05/2023,13:53,1789,EXITOSA,España,Amado,Nogués,Álvarez,Kenya,Z3109475H,Camerún,27/11/2009,False,Kike,Nogués,Montaña,Kenya,Archena,Sujeto_Obligado10,Agente6866,False
TXN-ZD86KLDE,02/05/2023,16:05,2651,EXITOSA,España,Agapito,Antón,Hernando,Líbano,Y7546912M,Belarús,19/01/1933,False,Iván,Rincón,Mariscal,Líbano,Archena,Sujeto_Obligado10,Agente6866,False
TXN-2YWAJ9S1,02/05/2023,08:16,2534,EXITOSA,España,Sandra,Rodrigo,Manrique,Liberia,X3617095T,Países Bajos,13/10/2001,False,Remigio,Rodrigo,Piñol,Liberia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-9X64P6KQ,02/05/2023,12:08,1279,EXITOSA,España,Marcio,Pagès,Mendoza,Angola,X3898191J,Arabia Saudita,02/02/1952,False,Luisa,Pagès,Garmendia,Angola,Archena,Sujeto_Obligado10,Agente6866,False
TXN-V8RLOFWX,02/05/2023,12:01,1501,EXITOSA,España,Jonatan,Aliaga,Coll,Cabo Verde,Z1686138J,Nauru,06/01/1999,False,José Ángel,Aliaga,Peñas,Cabo Verde,Archena,Sujeto_Obligado10,Agente6866,False
TXN-F9T8F4AX,02/06/2023,14:11,2813,EXITOSA,España,Alejandro,Bayona,Godoy,República Popular Democrática de Corea,X2604283Q,Brunei Darussalam,03/06/1942,False,Tomás,Bayona,Jover,República Popular Democrática de Corea,Archena,Sujeto_Obligado10,Agente6866,False
TXN-IZ68TGA6,02/06/2023,10:22,1011,EXITOSA,España,Socorro,Puga,,Uganda,Z3897624A,Irán,14/12/1968,False,Hilario,Puga,Gibert,Uganda,Archena,Sujeto_Obligado10,Agente6866,False
TXN-T8QCICM4,02/06/2023,21:47,1524,EXITOSA,España,Ambrosio,Ocaña,Arnau,Afganistán,X9695800N,Micronesia,23/04/1929,False,Gonzalo,Ocaña,,Afganistán,Archena,Sujeto_Obligado10,Agente6866,False
TXN-L3X7YQZB,02/06/2023,11:45,2840,EXITOSA,España,Azahara,Español,Páez,Rwanda,X4730478E,República Dominicana,25/05/1925,False,Juanito,Español,Gaya,Rwanda,Archena,Sujeto_Obligado10,Agente6866,False
TXN-OXS6I6ZP,02/07/2023,06:34,980,EXITOSA,España,José,Ayllón,Nevado,Colombia,Z5161876Z,Egipto,26/03/1998,False,Joaquín,Ayllón,Trujillo,Colombia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-S2N0UYSZ,02/07/2023,13:41,1268,EXITOSA,España,Teresita,Rovira,,Italia,Y6091153P,Burkina Faso,01/06/1909,False,Severino,Calatayud,Moles,Bélgica,Archena,Sujeto_Obligado10,Agente6866,False
TXN-RK9HSNPQ,02/07/2023,12:41,1688,EXITOSA,España,Eloy,Miguel,Correa,Indonesia,Z7144737E,Canadá,13/10/2011,False,Rosalinda,Miguel,Sebastián,Indonesia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-LV0WJ3CR,02/07/2023,14:05,1686,EXITOSA,España,Fidela,Roig,Mate,Etiopía,Y7890689R,Guinea,13/01/1947,False,Luisina,Roig,Cerezo,Etiopía,Archena,Sujeto_Obligado10,Agente6866,False
TXN-88R5CA1D,02/07/2023,15:16,884,FALLIDA,España,Enrique,Borrell,Olivera,Chad,X6236429W,Irán,07/08/1958,False,Albert,Borrell,,Chad,Archena,Sujeto_Obligado10,Agente6866,False
TXN-OOQD8T0P,02/08/2023,16:05,1487,EXITOSA,España,Liliana,Pino,Manzanares,Lituania,X0340805Z,Albania,08/03/2001,False,Ciríaco,Pino,Girón,Lituania,Archena,Sujeto_Obligado10,Agente6866,False
TXN-T5DEKTNX,02/08/2023,10:59,1654,EXITOSA,España,Pili,Roig,Garriga,Guinea Bissau,X1717463F,Nigeria,10/05/1964,False,Lucho,Roig,Mancebo,Guinea Bissau,Archena,Sujeto_Obligado10,Agente6866,False
TXN-H9EGC9AB,02/09/2023,09:52,2572,EXITOSA,España,Tristán,Galan,,Papua Nueva Guinea,Y1345409S,Vanuatu,09/01/2023,False,Jose,Galan,Nadal,Papua Nueva Guinea,Archena,Sujeto_Obligado10,Agente6866,False
TXN-Y8RFMKOZ,02/09/2023,16:21,529,EXITOSA,España,Loreto,Bauzà,Quiroga,Alemania,X9840244Q,Eslovaquia,19/01/1925,False,Manuelita,Bauzà,Cases,Alemania,Archena,Sujeto_Obligado10,Agente6866,False
TXN-U39C5VYA,02/09/2023,17:59,1764,EXITOSA,España,Carlito,Barbero,Carnero,Belice,Y9391805E,Irán,24/11/1915,False,Heliodoro,Barbero,,Belice,Archena,Sujeto_Obligado10,Agente6866,False
TXN-412VASY9,02/09/2023,09:07,1925,EXITOSA,España,Amador,Alberdi,Caparrós,Turquía,X4265386J,Nueva Zelandia,19/12/1951,False,Eleuterio,Alberdi,,Turquía,Archena,Sujeto_Obligado10,Agente6866,False
TXN-SY1AJX04,02/09/2023,10:39,176,EXITOSA,España,Eutimio,Barriga,Costa,Libia,Y5262287Q,Belarús,30/03/1938,False,Jose Angel,Barriga,Tolosa,Libia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-WVW9G9UC,02/09/2023,19:14,2223,EXITOSA,España,Saturnino,Reyes,Barros,Albania,Y9519997N,Estados Unidos de América,07/05/1916,False,Bruno,Reyes,Morcillo,Albania,Archena,Sujeto_Obligado10,Agente6866,False
TXN-T4CY9F6V,02/10/2023,15:46,2604,EXITOSA,España,Aitana,Nicolau,Bayón,Tuvalu,X1330196Z,Islandia,13/01/1914,False,Cayetana,Nicolau,Vives,Tuvalu,Archena,Sujeto_Obligado10,Agente6866,False
TXN-7H8INS02,02/11/2023,15:00,928,EXITOSA,España,Ainoa,Robles,Busquets,Eslovenia,Y0961710W,Namibia,01/05/1998,False,Lucho,Roig,Mancebo,Guinea Bissau,Archena,Sujeto_Obligado10,Agente6866,False
TXN-0IDPQNS3,02/11/2023,10:17,668,EXITOSA,España,Yolanda,Pascual,Vilaplana,Panamá,Z5380692P,Bangladesh,26/03/2009,False,Ulises,Escamilla,Barragán,Panamá,Archena,Sujeto_Obligado10,Agente6866,False
TXN-GBBJ5DYG,02/11/2023,20:35,1037,EXITOSA,España,Salomé,Bonilla,Azorin,Swazilandia,X2501157E,Botswana,09/11/1921,False,Matías,Bonilla,,Swazilandia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-TZ7J2BAY,02/12/2023,13:25,372,EXITOSA,España,Elisabet,Tamayo,Calvet,Hungría,ZZZ74F7E,Camboya,19/01/1961,False,Julio,Tamayo,Villalobos,Hungría,Archena,Sujeto_Obligado10,Agente6866,False
TXN-IKM221C0,02/12/2023,11:07,1537,EXITOSA,España,Amada,Piñol,Aguado,Emiratos Árabes Unidos,X4253384V,Haití,11/11/1933,False,Octavio,Piñol,Casanovas,Emiratos Árabes Unidos,Archena,Sujeto_Obligado10,Agente6866,False
TXN-MAS3IB58,02/12/2023,10:54,2782,EXITOSA,España,Enrique,Borrell,Olivera,Chad,X6236429W,Irán,07/08/1958,False,Albert,Borrell,,Chad,Archena,Sujeto_Obligado10,Agente6866,False
TXN-ASUPP0Y9,02/12/2023,15:25,2422,EXITOSA,España,Amanda,Mate,Galán,San Vicente y las Granadinas,Z8167738Y,Gambia,18/12/1954,False,Caridad,Puig,Pérez,San Vicente y las Granadinas,Archena,Sujeto_Obligado10,Agente6866,False
TXN-YVCZWTJT,02/12/2023,10:17,158,EXITOSA,España,Duilio,Redondo,Codina,Bolivia,Z4051100T,Indonesia,02/02/1981,False,Manuela,Redondo,Bárcena,Bolivia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-12VSE2FW,03/01/2023,17:39,2026,EXITOSA,España,Ani,Villalonga,Barba,Georgia,X4745919F,Suiza,25/07/2006,False,Nicolás,Villalonga,,Georgia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-5KAALUKK,03/01/2023,13:52,1772,FALLIDA,España,Judith,Barral,Pedraza,Kirguistán,Y8801201N,República Dominicana,24/08/1932,False,Damián,Barral,Sotelo,Kirguistán,Archena,Sujeto_Obligado10,Agente6866,False
TXN-G623324S,03/02/2023,12:23,1717,EXITOSA,España,Regina,Castejón,Baena,Belice,X9045495D,Suecia,27/07/1914,True,Amaya,Castejón,,Belice,Archena,Sujeto_Obligado10,Agente6866,False
TXN-V5CP3ZU0,03/02/2023,18:50,565,EXITOSA,España,Sandra,Rodrigo,Manrique,Liberia,X3617095T,Países Bajos,13/10/2001,False,Remigio,Rodrigo,Piñol,Liberia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-ETLI8SCO,03/02/2023,13:38,2368,EXITOSA,España,Filomena,Madrigal,Pi,Dinamarca,Y7524776H,Guatemala,03/12/1961,False,Efraín,Madrigal,Cárdenas,Dinamarca,Archena,Sujeto_Obligado10,Agente6866,False
TXN-TWB05I2I,03/02/2023,10:16,1048,EXITOSA,España,Alejandro,Alonso,Cordero,Burundi,Z0516938H,Kirguistán,01/04/1954,False,Tomasa,Alonso,,Burundi,Archena,Sujeto_Obligado10,Agente6866,False
TXN-OKX387QZ,03/03/2023,21:18,1986,EXITOSA,España,Loreto,Bauzà,Quiroga,Alemania,X9840244Q,Eslovaquia,19/01/1925,False,Manuelita,Bauzà,Cases,Alemania,Archena,Sujeto_Obligado10,Agente6866,False
TXN-9VUEH1GP,03/03/2023,14:28,530,EXITOSA,España,Leticia,Aguilera,Correa,Mauricio,Y6265067L,Seychelles,17/08/1919,False,Amada,Aguilera,,Mauricio,Archena,Sujeto_Obligado10,Agente6866,False
TXN-UD67NE6A,03/03/2023,20:46,2360,FALLIDA,España,Filomena,Madrigal,Pi,Dinamarca,Y7524776H,Guatemala,03/12/1961,False,Efraín,Madrigal,Cárdenas,Dinamarca,Archena,Sujeto_Obligado10,Agente6866,False
TXN-3A4LPU23,03/04/2023,19:35,463,EXITOSA,España,Saturnino,Fábregas,Sevilla,Timor-Leste,Y1848480F,Sierra Leona,03/02/1954,False,María Ángeles,Fábregas,,Timor-Leste,Archena,Sujeto_Obligado10,Agente6866,False
TXN-D85R7DWL,03/04/2023,16:57,2047,EXITOSA,España,Miguela,Salazar,,Luxemburgo,Y4055137K,República Centroafricana,09/07/2014,False,Lidia,Salazar,Ferreras,Luxemburgo,Archena,Sujeto_Obligado10,Agente6866,False
TXN-IUI4SL5J,03/04/2023,09:59,1240,EXITOSA,España,Matías,Navarro,Jordán,Argelia,X6795607G,Polonia,23/03/1976,False,Joaquina,Navarro,Villalonga,Argelia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-36JN5G4O,03/04/2023,19:11,1669,EXITOSA,España,María,Calatayud,Medina,Bélgica,Z1498124R,Cuba,22/11/1961,False,Severino,Calatayud,Moles,Bélgica,Archena,Sujeto_Obligado10,Agente6866,False
TXN-KYFOKIIZ,03/04/2023,11:27,1578,EXITOSA,España,Encarnacion,Arias,Nogués,Lesotho,X9658091T,Libia,19/10/1995,False,Asunción,Arias,Jiménez,Lesotho,Archena,Sujeto_Obligado10,Agente6866,False
TXN-SYDMKKVB,03/04/2023,15:05,2079,EXITOSA,España,Amaya,Izquierdo,,Guyana,X3915229P,Bahamas,12/10/1917,False,Montserrat,Landa,Ariño,Guyana,Archena,Sujeto_Obligado10,Agente6866,False
TXN-70XO9FB7,03/04/2023,13:36,2248,EXITOSA,España,Ainoa,Robles,Busquets,Eslovenia,Y0961710W,Namibia,01/05/1998,False,Merche,Córdoba,Cortina,Antigua y Barbuda,Archena,Sujeto_Obligado10,Agente6866,False
TXN-WCGQV7VJ,03/04/2023,16:33,2391,EXITOSA,España,Alonso,Ayala,Carbonell,Palau,X6294064E,Argentina,22/09/2020,False,Sebastián,Ayala,Giménez,Palau,Archena,Sujeto_Obligado10,Agente6866,False
TXN-CFWDPOY6,03/05/2023,10:44,1531,EXITOSA,España,Juliana,Asensio,Ayuso,Omán,Y8375950P,Chipre,29/06/2004,False,Jordi,Asensio,Torrents,Omán,Archena,Sujeto_Obligado10,Agente6866,False
TXN-903D5MP1,03/05/2023,16:12,1057,EXITOSA,España,Fabricio,Llamas,Huguet,Suiza,X1734718N,Pakistán,05/02/2015,False,Teófilo,Llamas,Bonilla,Suiza,Archena,Sujeto_Obligado10,Agente6866,False
TXN-AJH97MPF,03/05/2023,13:58,2674,EXITOSA,España,Belen,Badía,Espada,Zimbabwe,Z6919030Z,Gabón,28/09/2013,False,Modesto,Badía,Cabrera,Zimbabwe,Archena,Sujeto_Obligado10,Agente6866,False
TXN-HYXLFA0Z,03/05/2023,19:17,2667,EXITOSA,España,Amada,Piñol,Aguado,Emiratos Árabes Unidos,X4253384V,Haití,11/11/1933,False,Octavio,Piñol,Casanovas,Emiratos Árabes Unidos,Archena,Sujeto_Obligado10,Agente6866,False
TXN-E0TD1KD3,03/06/2023,11:57,614,EXITOSA,España,Severo,Lobo,Lerma,Indonesia,X1654143Y,Egipto,28/03/1924,False,Florentina,Lobo,Larrea,Indonesia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-PWNIR57Q,03/06/2023,11:36,360,EXITOSA,España,Eladio,Diego,Iriarte,Irán,X3971956V,Líbano,03/08/1980,False,Estrella,Montalbán,Uría,Irán,Archena,Sujeto_Obligado10,Agente6866,False
TXN-OZAFG83D,03/06/2023,21:59,349,EXITOSA,España,Dan,Murillo,Ibarra,Samoa,Z1787607Y,Gabón,29/06/1977,False,Rosa,Murillo,Ramirez,Samoa,Archena,Sujeto_Obligado10,Agente6866,False
TXN-0UTCTH81,03/06/2023,19:34,1745,EXITOSA,España,Andrés Felipe,Oliveras,Cabo,Eslovenia,Z8585126J,Chile,16/09/1945,False,Dan,Ramírez,,Eslovenia,Archena,Sujeto_Obligado10,Agente6866,False
TXN-ONECSFFI,03/07/2023,09:13,1153,EXITOSA,España,Rosa María,Azorin,Peiró,Kuwait,Y2671292V,Canadá,10/01/1961,False,Hipólito,Azorin,Izaguirre,Kuwait,Archena,Sujeto_Obligado10,Agente6866,False
