NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-A2AMOV9H,01/06/2023,14:45,1700,EXITOSA,España,Elisabet,Ramírez,,Eslovaquia,ZZZB5821,Malasia,18/02/1996,False,Lázaro,Ramírez,Real,Eslovaquia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-T9BYL8IU,01/07/2023,20:35,2748,EXITOSA,España,Alejandro,Bayona,Godoy,República Popular Democrática de Corea,X2604283Q,Brunei Darussalam,03/06/1942,False,Tomás,Bayona,Jover,República Popular Democrática de Corea,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-B77F7D1M,01/07/2023,20:09,1878,FALLIDA,España,Melania,Vergara,Mármol,Angola,X3898191J,Arabia Saudita,02/02/1952,False,Luisa,Pagès,Garmendia,Angola,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-7KFZ8UW5,01/07/2023,20:43,2548,EXITOSA,España,Eladio,Pareja,Bou,México,X9382404Z,Chile,08/12/1999,False,Victoria,Pareja,Ferrer,México,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-0X9F83BT,01/07/2023,14:23,249,EXITOSA,España,Severo,Lobo,Lerma,Indonesia,X1654143Y,Egipto,28/03/1924,False,Florentina,Lobo,Larrea,Indonesia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-WWYR3F01,01/08/2023,18:09,2625,EXITOSA,España,Apolonia,Busquets,Montesinos,Maldivas,Y7447351B,Gabón,07/08/2007,False,Roxana,Busquets,Zurita,Maldivas,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-NTNAR5H4,01/08/2023,11:44,365,EXITOSA,España,Albano,Acero,Romero,Venezuela,X4819465E,Eritrea,29/07/1937,False,Noé,Acero,Mascaró,Venezuela,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-GR2BBGDI,01/08/2023,10:46,140,CANCELADA,España,Concepción,Vallés,Millán,República Checa,Z7509622N,Portugal,15/10/1965,False,José Antonio,Vallés,Amores,República Checa,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-N68S0PJZ,01/09/2023,14:22,1747,EXITOSA,España,Fortunata,Bru,Aragonés,Liechtenstein,X8286851C,Yemen,29/09/2001,False,Jacinto,Bru,Echeverría,Liechtenstein,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-TPWMGXQX,01/10/2023,08:23,751,EXITOSA,España,Tristán,Galan,,Papua Nueva Guinea,Y1345409S,Vanuatu,09/01/2023,False,Jose,Galan,Nadal,Papua Nueva Guinea,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-ONO6N2CV,01/11/2023,13:35,246,FALLIDA,España,Margarita,Jaén,Caballero,Honduras,X4177581E,Arabia Saudita,18/04/2000,False,Perlita,Jaén,Serna,Honduras,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-KPZGTFSJ,01/11/2023,18:17,1034,EXITOSA,España,Vicenta,Acevedo,Escamilla,Niger,X0961077E,Afganistán,23/10/1965,False,Luna,Acevedo,,Niger,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-AUCTWOW9,01/12/2023,15:33,1656,CANCELADA,España,Arcelia,Tirado,Belda,Nigeria,X4663900Y,Kiribati,22/10/1977,False,Adriana,Tirado,Pinto,Nigeria,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-R66HEIIZ,01/12/2023,14:32,1228,EXITOSA,España,Salomón,Montalbán,Téllez,Irán,X3971956V,Líbano,03/08/1980,False,Estrella,Montalbán,Uría,Irán,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-2U7J1XFW,02/01/2023,19:39,2083,EXITOSA,España,Chuy,Andreu,Cervera,Mongolia,Z3330197D,República Popular Democrática de Corea,03/02/1911,False,Cristóbal,Andreu,Cabrero,Mongolia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-GTCKAQ40,02/01/2023,09:18,1079,EXITOSA,España,Desiderio,Blanca,Solsona,Tuvalu,X2114818Z,Gambia,06/12/1957,False,Saturnina,Blanca,Rico,Tuvalu,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-02I52BY9,02/02/2023,13:19,123,FALLIDA,España,Duilio,Redondo,Codina,Bolivia,Z4051100T,Indonesia,02/02/1981,False,Manuela,Redondo,Bárcena,Bolivia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-32G5M8OB,02/02/2023,04:04,334,EXITOSA,España,Samu,Lucena,Casal,Vanuatu,X8986283E,Fiji,25/06/2022,False,Teresa,Lucena,Miranda,Vanuatu,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-UCFTGX9D,02/02/2023,21:48,630,EXITOSA,España,Remedios,Valverde,Aparicio,China,Y9063487Y,Bangladesh,02/10/1971,False,Vicenta,Valverde,Bas,China,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-QFDWPMA4,02/03/2023,11:48,352,EXITOSA,España,Melania,Solera,Valbuena,Mauritania,Y8793179V,Estados Unidos de América,31/12/2013,False,Vicente,Solera,Roman,Mauritania,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-0OHFEQ3Q,02/04/2023,19:17,112,EXITOSA,España,Teresita,Rovira,,Italia,Y6091153P,Burkina Faso,01/06/1909,False,Nazario,Osuna,Ortuño,Niger,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-W7XQ90EH,02/05/2023,15:13,329,EXITOSA,España,Febe,Osuna,Baena,Belice,Z0643946C,Omán,05/06/2002,False,Chucho,Osuna,,Belice,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-Z1B39735,02/05/2023,21:21,162,EXITOSA,España,Teodosio,Aranda,Llabrés,Zambia,Z2509497H,Samoa,14/09/1914,False,Daniel,Aranda,Coll,Zambia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-QC69QMVO,02/05/2023,21:09,231,EXITOSA,España,Adelia,Castro,Carballo,Irlanda,Y9120534J,Bahamas,19/04/1934,False,Evaristo,Castro,Andreu,Irlanda,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-MPUVO5UL,02/05/2023,11:54,222,EXITOSA,España,Teresa,Cifuentes,Camacho,Saint Kitts y Nevis,Z9797720R,India,04/12/1973,False,Maxi,Cifuentes,Costa,Saint Kitts y Nevis,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-73YLULK9,02/06/2023,09:35,2291,EXITOSA,España,Duilio,Redondo,Codina,Bolivia,Z4051100T,Indonesia,02/02/1981,False,Manuela,Redondo,Bárcena,Bolivia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-5RDBCNZL,02/06/2023,09:30,2108,EXITOSA,España,Apolonia,Busquets,Montesinos,Maldivas,Y7447351B,Gabón,07/08/2007,False,Roxana,Busquets,Zurita,Maldivas,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-EIKVA5E2,02/06/2023,19:27,72,EXITOSA,España,Eusebio,Abella,Nuñez,Kiribati,Z9151407B,Bahrein,10/11/1917,False,Gema,Barranco,Borrell,Kiribati,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-W07HDH8H,02/07/2023,20:07,111,EXITOSA,España,Miguela,Salazar,,Luxemburgo,Y4055137K,República Centroafricana,09/07/2014,False,Lidia,Salazar,Ferreras,Luxemburgo,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-K7Z4AUWD,02/07/2023,17:40,2981,FALLIDA,España,Paula,Fiol,Lluch,Mali,X9948316B,Côte d'Ivoire,09/05/1978,False,Gabriel,Fiol,,Mali,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-X160DOE7,02/07/2023,15:31,1027,EXITOSA,España,Fortunata,Hernando,Grande,India,X2041861J,Singapur,02/05/1985,False,Charo,Hernando,,India,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-9ENS02NM,02/08/2023,16:58,2792,EXITOSA,España,Seve,Amat,Boada,Samoa,Y1016859C,India,26/04/1940,False,Geraldo,Amat,Soriano,Samoa,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-3QXCJ5ZT,02/08/2023,19:25,2867,EXITOSA,España,Amado,Nogués,Álvarez,Kenya,Z3109475H,Camerún,27/11/2009,False,Kike,Nogués,Montaña,Kenya,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-HX6K7QLV,02/08/2023,17:30,915,EXITOSA,España,Octavio,Rosales,,Chipre,Z9326552B,Uganda,16/04/1918,False,Ulises,Escamilla,Barragán,Panamá,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-GZW9JK56,02/09/2023,11:39,1516,EXITOSA,España,Anabel,Delgado,Real,Myanmar,Y6818360R,República Checa,15/05/1928,False,Lidia,Delgado,,Myanmar,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-4QRNSFQ2,02/09/2023,10:59,511,EXITOSA,España,María Belén,Gomila,Nebot,Kirguistán,X5759274M,República Árabe Siria,19/01/2024,False,Noemí,Gomila,Español,Kirguistán,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-4B1FFKAQ,02/09/2023,19:45,2108,EXITOSA,España,Ani,Carrillo,Sanmartín,Camboya,X3479717R,Hungría,27/04/1942,False,Rosario,Carrillo,,Camboya,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-TKCX48ZF,02/09/2023,19:54,2668,EXITOSA,España,Samanta,Coello,,Italia,Y6091153P,Burkina Faso,01/06/1909,False,Pía,Bermúdez,Flor,Camboya,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-766SVYM8,02/10/2023,11:58,528,EXITOSA,España,Zoraida,Bonet,Camacho,Madagascar,X8191505D,Afganistán,12/01/2024,False,Evaristo,Bonet,Bermúdez,Madagascar,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-3JXBJC5A,02/10/2023,14:39,76,EXITOSA,España,Beatriz,Gámez,,Rwanda,Y4436927B,Federación de Rusia,14/02/1965,False,Jose Manuel,Gámez,Barco,Rwanda,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-XMOSW8R9,02/12/2023,21:09,1260,EXITOSA,España,José,Ayllón,Nevado,Colombia,Z5161876Z,Egipto,26/03/1998,False,Joaquín,Ayllón,Trujillo,Colombia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-83D0YUVO,02/12/2023,21:35,2876,EXITOSA,España,Jacinto,Carro,Cuenca,República Popular Democrática de Corea,X2604283Q,Brunei Darussalam,03/06/1942,False,Tomás,Bayona,Jover,República Popular Democrática de Corea,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-HARJV2JB,03/01/2023,09:44,2628,EXITOSA,España,Lalo,Ribes,Verdú,Islas Salomón,X3070927J,Andorra,31/07/2021,False,Miguel Ángel,Ribes,Bayo,Islas Salomón,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-AHSM2IUZ,03/02/2023,16:24,1920,EXITOSA,España,Salomé,Bonilla,Azorin,Swazilandia,X2501157E,Botswana,09/11/1921,False,Matías,Bonilla,,Swazilandia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-7MMYPYYC,03/03/2023,16:57,189,EXITOSA,España,Jesús,Anglada,Laguna,Yemen,X3090236W,Bahrein,27/06/1948,False,Hermenegildo,Anglada,Soriano,Yemen,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-5OIEPVL1,03/03/2023,11:27,2970,EXITOSA,España,Paula,Fiol,Lluch,Mali,X9948316B,Côte d'Ivoire,09/05/1978,False,Gabriel,Fiol,,Mali,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-WPACSKRK,03/04/2023,14:08,1388,EXITOSA,España,Salomón,Montalbán,Téllez,Irán,X3971956V,Líbano,03/08/1980,False,Estrella,Montalbán,Uría,Irán,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-2RQYOOM2,03/04/2023,18:17,1786,EXITOSA,España,Fulgencio,Manzanares,,Barbados,Y9987492D,Andorra,21/06/1950,False,Felicia,Manzanares,Salmerón,Barbados,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-NGL9MMAO,03/04/2023,10:12,558,EXITOSA,España,Liliana,Pino,Manzanares,Lituania,X0340805Z,Albania,08/03/2001,False,Ciríaco,Pino,Girón,Lituania,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-R0YS8CK1,03/04/2023,11:26,1675,EXITOSA,España,Febe,Osuna,Baena,Belice,Z0643946C,Omán,05/06/2002,False,Chucho,Osuna,,Belice,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-X9QVREE3,03/04/2023,19:04,1995,EXITOSA,España,Zaira,Briones,Puente,Bahrein,X1706604G,Bulgaria,24/09/1921,False,Pilar,Briones,Pellicer,Bahrein,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-NWKGDM7G,03/05/2023,18:23,247,EXITOSA,España,Francisco,Higueras,,Tonga,X9209999V,Islandia,23/10/2019,False,Genoveva,Higueras,Montero,Tonga,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-WKS842P3,03/05/2023,00:49,657,EXITOSA,España,Florina,Aguado,Tur,Kirguistán,X0891278M,Alemania,05/08/1978,False,Benjamín,Patiño,Matas,Kirguistán,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-W4S5914N,03/05/2023,10:19,923,EXITOSA,España,Marcos,Ferrando,Espinosa,Malta,Z0727395W,Senegal,26/11/2022,False,Daniela,Perez,Coll,Malta,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-AOL4G5LN,03/07/2023,09:49,1712,EXITOSA,España,Roberta,Montes,,Islas Salomón,X4840919V,India,01/09/1960,False,Eligia,Montes,Muñoz,Islas Salomón,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-L065RALG,03/08/2023,13:02,511,FALLIDA,España,Andrés,Perez,Monreal,Malta,Z0727395W,Senegal,26/11/2022,False,Daniela,Perez,Coll,Malta,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-GDKI1DJZ,03/08/2023,17:38,2919,EXITOSA,España,Beatriz,Gámez,,Rwanda,Y4436927B,Federación de Rusia,14/02/1965,False,Jose Manuel,Gámez,Barco,Rwanda,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-VVSXWWEN,03/09/2023,15:44,1982,EXITOSA,España,Nieves,Pont,Zorrilla,Bhután,Y1818583X,Zimbabwe,27/04/1932,False,Albina,Pont,,Bhután,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-UYVDCAS1,03/09/2023,15:30,897,EXITOSA,España,Ani,Carrillo,Sanmartín,Camboya,X3479717R,Hungría,27/04/1942,False,Rosario,Carrillo,,Camboya,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-SOBZ1ELW,03/09/2023,16:45,558,EXITOSA,España,Plácido,Escamilla,,Canadá,Z5579888R,Zimbabwe,29/11/2021,False,Andrés,Escamilla,,Canadá,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-ERV3RQ2L,03/09/2023,16:21,1456,EXITOSA,España,Severo,Lobo,Lerma,Indonesia,X1654143Y,Egipto,28/03/1924,False,Florentina,Lobo,Larrea,Indonesia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-BUDH4MFY,03/10/2023,18:05,2792,EXITOSA,España,Sonia,Canales,Royo,Marruecos,Z1176445T,Eslovenia,02/06/1997,False,Tere,Canales,Agullo,Marruecos,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-8IEE39HO,03/10/2023,15:31,1167,EXITOSA,España,Manu,Prat,Valderrama,Gabón,X4728854P,Georgia,22/08/1953,False,Victor,Cardona,Robles,Vietman,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-RKA0RGHF,03/11/2023,14:13,2971,EXITOSA,España,Alberto,Toledo,Pacheco,Ecuador,X5796125X,Rwanda,18/01/1988,False,Adelardo,Toledo,Andrade,Ecuador,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-2W3CACC3,03/11/2023,13:35,122,EXITOSA,España,Fortunata,Hernando,Grande,India,X2041861J,Singapur,02/05/1985,False,Charo,Hernando,,India,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-JRRIZPDB,03/11/2023,14:03,2795,EXITOSA,España,Marino,Chamorro,Cano,Austria,Y5053023Y,San Vicente y las Granadinas,23/05/2000,False,Pepita,Chamorro,,Austria,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-YZFNXQPD,03/12/2023,13:16,2178,EXITOSA,España,Jenny,Caparrós,Niño,Canadá,Z5852749J,Luxemburgo,30/12/1965,False,Evelia,Caparrós,Macías,Canadá,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-5HXWJDYP,03/12/2023,09:17,2739,CANCELADA,España,Severo,Río,Alberto,Uganda,Z8308697K,Brunei Darussalam,26/03/2022,False,Pili,Río,Tomas,Uganda,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-1HWN523C,04/01/2023,11:47,2293,EXITOSA,España,Jonatan,Morell,Montes,República de Moldova,Z2143331N,Polonia,24/05/1967,False,Andrés,Morell,,República de Moldova,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-SM0OWE09,04/01/2023,13:24,1557,EXITOSA,España,Artemio,Barros,Valls,Belice,Y2288429N,Vietman,11/06/1916,False,Adora,Navarro,Alba,Belice,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-987HTLUX,04/01/2023,16:17,146,EXITOSA,España,Adelaida,Atienza,Olivera,Sierra Leona,X3191222H,Afganistán,27/08/2002,False,Victorino,Atienza,Nevado,Sierra Leona,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-617OCADX,04/02/2023,10:59,844,EXITOSA,España,Elisabet,Tamayo,Calvet,Hungría,Y7528117R,Camboya,19/01/1961,False,Julio,Tamayo,Villalobos,Hungría,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-LQAV3NHV,04/03/2023,21:17,778,EXITOSA,España,Américo,Anguita,Heredia,Finlandia,Y4321722J,Ecuador,30/01/1933,False,Humberto,Anguita,Varela,Finlandia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-MVFLJLKS,04/03/2023,14:40,1082,FALLIDA,España,Concepción,Vallés,Millán,República Checa,Z7509622N,Portugal,15/10/1965,False,José Antonio,Vallés,Amores,República Checa,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-GV7Z9IO1,04/04/2023,16:15,2618,EXITOSA,España,Ángela,Maldonado,Pedraza,Bolivia,Y1690530K,República de Corea,04/02/2012,False,Prudencia,Maldonado,Sevillano,Bolivia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-YFHVT7GJ,04/04/2023,14:28,2835,EXITOSA,España,Goyo,Castañeda,Benavente,Líbano,Z5502387X,Tuvalu,23/01/2025,False,Miguel Ángel,Castañeda,,Líbano,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-B47EMTZG,04/05/2023,19:07,1003,EXITOSA,España,Fito,Campoy,,Togo,X6067378R,Estonia,27/06/1986,False,Miguel Ángel,Campoy,Rivera,Togo,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-VPCZC8RR,04/05/2023,20:40,2239,EXITOSA,España,Nerea,Conde,Feijoo,Malta,Z6711935B,Lesotho,03/10/2012,False,Nando,Conde,Campo,Malta,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-IR8DO3T0,04/08/2023,09:47,2981,EXITOSA,España,Bárbara,Rivas,Perea,Canadá,Z5852749J,Luxemburgo,30/12/1965,False,Evelia,Caparrós,Macías,Canadá,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-AHFOESFL,04/08/2023,13:16,505,EXITOSA,España,Nidia,Guzman,Mínguez,Tailandia,X8109027D,Italia,22/03/2006,False,Clotilde,Guzman,Leal,Tailandia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-CO979VM4,04/08/2023,12:00,1277,EXITOSA,España,Cruz,Cases,Blanch,Pakistán,Z5346143M,Letonia,08/08/1949,False,Juanita,Cases,Jáuregui,Pakistán,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-U1JKMJXU,04/09/2023,12:12,520,EXITOSA,España,Ana Belén,Barceló,Carballo,Indonesia,Z8461503S,República Checa,29/12/1924,False,Fabiola,Barceló,Amores,Indonesia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-RLJLIL4P,04/10/2023,21:30,1367,EXITOSA,España,Dan,Murillo,Ibarra,Samoa,Z1787607Y,Gabón,29/06/1977,False,Rosa,Murillo,Ramirez,Samoa,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-IB4RCB21,04/11/2023,11:38,897,EXITOSA,España,Desiderio,Blanca,Solsona,Tuvalu,X2114818Z,Gambia,06/12/1957,False,Saturnina,Blanca,Rico,Tuvalu,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-UA871DR7,04/11/2023,20:49,1771,EXITOSA,España,Odalis,Muñoz,Aguado,Estados Unidos de América,Z8316239L,Madagascar,19/05/1991,False,Hugo,Muñoz,Vives,Estados Unidos de América,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-5QJKBO7M,04/11/2023,15:29,484,FALLIDA,España,Plácido,Escamilla,,Canadá,Z5579888R,Zimbabwe,29/11/2021,False,Andrés,Escamilla,,Canadá,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-WUOZUXTL,04/11/2023,14:52,2028,EXITOSA,España,Desiderio,Blanca,Solsona,Tuvalu,X2114818Z,Gambia,06/12/1957,False,Saturnina,Blanca,Rico,Tuvalu,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-JVNXV7TP,04/11/2023,20:58,99,EXITOSA,España,José Manuel,Leon,Chaves,Liberia,Y2424436C,Kirguistán,24/10/1917,False,Dolores,Leon,Arenas,Liberia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-M8V54TK5,04/12/2023,18:04,2093,EXITOSA,España,Chuy,Andreu,Cervera,Mongolia,Z3330197D,República Popular Democrática de Corea,03/02/1911,False,Cristóbal,Andreu,Cabrero,Mongolia,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-9I5HZL47,04/12/2023,18:45,592,EXITOSA,España,Adelaida,Atienza,Olivera,Sierra Leona,X3191222H,Afganistán,27/08/2002,False,Victorino,Atienza,Nevado,Sierra Leona,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-N1OWT8JN,04/12/2023,20:49,1492,EXITOSA,España,José María,Guerra,Botella,Djibouti,Y7616377X,Santo Tomé y Príncipe,08/01/1913,False,Lucila,Guerra,Bermúdez,Djibouti,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-EVO2PXC8,05/01/2023,12:54,279,EXITOSA,España,Gema,Ramón,Río,Luxemburgo,X0330354M,Italia,31/08/1995,False,Paulino,Ramón,Quintero,Luxemburgo,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
TXN-ZEX6F5WK,05/01/2023,15:47,1197,EXITOSA,España,Flavia,Buendía,Iniesta,San Marino,Y2710044Z,Turquía,23/02/2002,False,Celestino,Buendía,Solís,San Marino,San Pedro Alcantara,Sujeto_Obligado6,Agente2566,False
