NUMERO_TRANSACCION,FECHA,HORA,IMPORTE,ESTADO_OPERACION,PAIS_ORIGEN,NOMBRE_ORDENANTE,APELLIDO_ORDENANTE,SEGUNDO_APELLIDO_ORDENANTE,PAIS_DOC_ORDENANTE,NUM_DOC_ORDENANTE,PAIS_NAC_ORDENANTE,FECHA_NAC_ORDENANTE,es_Agente,NOMBRE_BENEFICIARIO,APELLIDO_BENEFICIARIO,SEGUNDO_APELLIDO_BENEFICIARIO,PAIS_DESTINO,ENT_TOW_CIT_RES,ENT_COD_PAR_ENT,ENT_NAT_REF_COD,es_PEP
TXN-MDYML9H1,06/02/2023,19:49,1906,EXITOSA,España,Augusto,Arjona,,República Árabe Siria,X8766363M,Sri Lanka,16/02/1995,False,Vanesa,Arjona,Castrillo,República Árabe Siria,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-19E1G3VR,06/04/2023,14:48,645,EXITOSA,España,Che,Sierra,Farré,Nicaragua,X9944955P,Fiji,20/04/1918,False,Yago,Sierra,Ballesteros,Nicaragua,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-G636D5JU,06/04/2023,19:06,2980,CANCELADA,España,María,Calatayud,Medina,Bélgica,Z1498124R,Cuba,22/11/1961,False,Severino,Calatayud,Moles,Bélgica,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-6940FVBR,06/06/2023,09:04,2498,EXITOSA,España,Marcelo,Ferrández,Elorza,Mónaco,Z4570170Y,Eslovaquia,06/08/2010,False,Segismundo,Ferrández,Calderón,Mónaco,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-EWE9B3VO,06/07/2023,13:12,1114,FALLIDA,España,Desiderio,Blanca,Solsona,Tuvalu,X2114818Z,Gambia,06/12/1957,False,Saturnina,Blanca,Rico,Tuvalu,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-FW2864ER,06/08/2023,11:23,1852,EXITOSA,España,Alejandro,Alonso,Cordero,Burundi,Z0516938H,Kirguistán,01/04/1954,False,Tomasa,Alonso,,Burundi,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-1X94IQ44,06/09/2023,16:51,873,EXITOSA,España,Albino,Piquer,Cabañas,Papua Nueva Guinea,Y1985358N,Rumania,19/10/1956,False,Saturnino,Piquer,Alemany,Papua Nueva Guinea,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-VRG60J32,06/10/2023,10:10,125,EXITOSA,España,Julián,Castells,Haro,Nauru,X7605990M,Tayikistán,11/06/1926,False,Édgar,Castells,Portero,Nauru,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-0LQ7V809,06/11/2023,16:18,2305,EXITOSA,España,Osvaldo,Ordóñez,Sanmiguel,Islas Salomón,ZZZC9D1B,República Centroafricana,01/03/1987,False,Arsenio,Ordóñez,Cabello,Islas Salomón,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-T5WU92VT,06/12/2023,12:41,2754,EXITOSA,España,Jose Manuel,Yáñez,Roldán,Pakistán,Z9181968M,Timor-Leste,25/08/1974,False,Pepita,Yáñez,Sedano,Pakistán,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-G7AHJRTE,06/12/2023,19:46,2061,EXITOSA,España,Aroa,Mínguez,Yáñez,Mongolia,Y8214026G,Jamaica,07/02/1996,False,Tiburcio,Castejón,,República Popular Democrática de Corea,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-9VCW2695,06/12/2023,14:09,2096,EXITOSA,España,Modesta,Nadal,,Malta,X5627449Q,Trinidad y Tabago,11/08/1966,False,Begoña,Nadal,Asenjo,Malta,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-A6YVH6MY,07/01/2023,14:24,1568,EXITOSA,España,Albano,Acero,Romero,Venezuela,X4819465E,Eritrea,29/07/1937,False,Noé,Acero,Mascaró,Venezuela,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-345KZYGI,07/04/2023,10:12,2557,EXITOSA,España,María Pilar,Aguilera,Miguel,Túnez,Z4088537Q,Jamaica,25/11/1980,False,Amador,Aguilera,Quintanilla,Túnez,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-8J5GNJMQ,07/05/2023,18:42,2777,EXITOSA,España,Sandra,Rodrigo,Manrique,Liberia,X3617095T,Países Bajos,13/10/2001,False,Remigio,Rodrigo,Piñol,Liberia,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-7DYZU61U,07/05/2023,12:13,1602,EXITOSA,España,María,Calatayud,Medina,Bélgica,Z1498124R,Cuba,22/11/1961,False,Severino,Calatayud,Moles,Bélgica,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-JGWLFUJA,07/07/2023,08:47,2414,EXITOSA,España,Marcio,Pagès,Mendoza,Angola,X3898191J,Arabia Saudita,02/02/1952,False,Luisa,Pagès,Garmendia,Angola,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-3KFM65HB,07/07/2023,11:46,2501,EXITOSA,España,Eliana,Leon,Morera,Malawi,Z1186700C,Argelia,05/11/1960,False,Fidela,Leon,Chamorro,Malawi,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-ZZG8HKZ7,07/09/2023,19:06,2563,EXITOSA,España,Cecilio,Antón,Serra,Congo,X8493853E,Guinea,21/07/1910,False,Albert,Antón,Terrón,Congo,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-7L1TGCW2,07/10/2023,11:26,721,EXITOSA,España,José María,Guerra,Botella,Djibouti,Y7616377X,Santo Tomé y Príncipe,08/01/1913,False,Lucila,Guerra,Bermúdez,Djibouti,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-4TI33XU8,07/10/2023,06:21,2914,EXITOSA,España,Josep,Estevez,Belda,Zambia,Y2076183X,Azerbaiyán,23/10/1968,False,Paulina,Estevez,Benito,Zambia,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-XVVA6QRT,07/10/2023,12:37,1526,EXITOSA,España,Adelaida,Atienza,Olivera,Sierra Leona,X3191222H,Afganistán,27/08/2002,False,Victorino,Atienza,Nevado,Sierra Leona,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-2DTAAVL9,07/11/2023,18:37,918,EXITOSA,España,Anastasia,Ropero,,Croacia,X3781092F,Haití,14/10/1976,False,Severino,Hervia,Carbajo,Micronesia,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-E0J7IQZI,07/11/2023,12:48,2645,EXITOSA,España,Che,Sierra,Farré,Nicaragua,X9944955P,Fiji,20/04/1918,False,Yago,Sierra,Ballesteros,Nicaragua,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-S9TNYB1N,08/03/2023,20:00,1186,EXITOSA,España,Juliana,Asensio,Ayuso,Omán,Y8375950P,Chipre,29/06/2004,False,Jordi,Asensio,Torrents,Omán,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-CEK8M9IZ,08/03/2023,16:41,417,EXITOSA,España,Marino,Romeu,,Lituania,Z9756605X,Afganistán,02/04/1989,False,Jonatan,Romeu,Losa,Lituania,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-EFPBF89E,08/04/2023,09:39,1091,CANCELADA,España,Noemí,Caro,,Egipto,X7320193Y,Guinea,07/01/1993,False,Eric,Ramos,Paz,Islas Salomón,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-G2QC6NAQ,08/04/2023,19:31,485,EXITOSA,España,Adelia,Carreras,,República Unida de Tanzanía,Z3068303Q,Ghana,14/01/2009,False,Valero,Carreras,,República Unida de Tanzanía,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-4H34E0MB,08/04/2023,21:22,1372,EXITOSA,España,Juliana,Asensio,Ayuso,Omán,Y8375950P,Chipre,29/06/2004,False,Jordi,Asensio,Torrents,Omán,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-1H4RGZF4,08/04/2023,11:11,1278,EXITOSA,España,Abraham,Palacio,Colomer,Nueva Zelandia,X9405224H,Kuwait,16/01/1927,False,María Luisa,Palacio,Jerez,Nueva Zelandia,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-BD6VLASQ,08/05/2023,20:55,561,EXITOSA,España,Paco,Burgos,Sanmartín,Malta,Y5874479V,Yemen,19/09/1950,False,Mauricio,Burgos,Escrivá,Malta,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-PK77T1UQ,08/06/2023,16:04,2401,EXITOSA,España,Emigdio,Villanueva,Sebastián,Brasil,X8040002F,Eslovenia,07/04/1994,False,Rosaura,Villanueva,Coloma,Brasil,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-R8WO6DMR,08/07/2023,16:00,1609,EXITOSA,España,Bernardo,Lucas,Iborra,República Checa,X4459615F,Tailandia,30/10/1968,False,Josep,Lucas,Beltrán,República Checa,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-971199PC,08/07/2023,19:04,1309,EXITOSA,España,Gema,Ramón,Río,Luxemburgo,X0330354M,Italia,31/08/1995,False,Paulino,Ramón,Quintero,Luxemburgo,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-BNK966SJ,08/08/2023,18:02,1611,EXITOSA,España,Judith,Barral,Pedraza,Kirguistán,Y8801201N,República Dominicana,24/08/1932,False,Damián,Barral,Sotelo,Kirguistán,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-S6FCK4HE,08/09/2023,07:53,2641,EXITOSA,España,Úrsula,Fernandez,Izaguirre,Senegal,X3205334P,España,08/01/1917,False,Noemí,Gomila,Español,Kirguistán,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-S79JL04A,08/10/2023,20:27,546,EXITOSA,España,Javi,Benítez,Figueras,Benin,Y9682325Y,Sri Lanka,19/03/2014,False,Jordán,Ferrer,Solsona,Benin,Madrid,Sujeto_Obligado10,Agente2427,False
TXN-70ROUILG,08/11/2023,22:25,1015,CANCELADA,España,Cintia,Gallego,Quero,Haití,Y4109436V,Kazajstán,11/05/1991,False,Reyes,Gallego,Haro,Haití,Madrid,Sujeto_Obligado10,Agente2427,False
